Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J	SBS96K
MLH1_2_multinomial_train3.54	1.35E-53	2.23E-02	2.21E-03	2.00E-03	3.32E-02	1.80E-03	1.45E-03	4.10E-96	1.84E-48	2.37E-03	1.45E-03
MLH1_2_multinomial_train3.55	3.90E-33	2.10E-02	1.19E-138	0.00E+00	3.06E-02	2.79E-03	0.00E+00	1.36E-94	7.67E-04	3.90E-03	3.57E-03
MLH1_2_multinomial_train3.56	3.79E-89	2.10E-02	6.43E-04	1.59E-03	3.23E-02	5.02E-03	1.28E-03	2.61E-03	9.29E-04	3.76E-03	2.87E-03
MLH1_2_multinomial_train3.57	1.72E-140	2.08E-02	1.08E-103	7.55E-105	3.28E-02	5.01E-03	3.86E-04	0.00E+00	3.51E-03	3.55E-03	5.72E-03
MLH1_2_multinomial_train3.58	1.94E-132	2.07E-02	0.00E+00	3.98E-119	3.39E-02	5.13E-03	1.16E-03	0.00E+00	3.19E-03	3.63E-03	2.88E-03
MLH1_2_multinomial_train3.59	5.93E-100	2.16E-02	1.43E-03	1.17E-03	3.26E-02	9.74E-46	1.80E-03	1.59E-03	1.18E-50	4.27E-03	3.94E-03
MLH1_2_multinomial_train3.60	1.22E-116	2.13E-02	4.73E-108	2.07E-101	3.22E-02	3.31E-03	6.07E-04	1.79E-141	2.05E-03	4.12E-03	2.70E-03
MLH1_2_multinomial_train3.61	8.95E-90	2.11E-02	3.75E-03	7.07E-04	3.22E-02	1.58E-03	3.61E-04	2.15E-03	4.05E-18	3.57E-03	1.27E-03
MLH1_2_multinomial_train3.62	3.10E-03	2.19E-02	4.21E-03	2.56E-03	3.15E-02	8.90E-04	4.63E-04	0.00E+00	4.01E-05	1.22E-03	2.69E-03
MLH1_2_multinomial_train3.63	4.60E-123	1.97E-02	3.57E-151	1.39E-03	3.20E-02	6.94E-03	2.57E-64	9.31E-81	1.68E-03	5.16E-03	6.94E-03
MLH1_2_multinomial_train3.64	2.55E-53	2.09E-02	3.67E-119	2.18E-03	3.12E-02	3.85E-03	2.17E-69	0.00E+00	1.26E-80	5.24E-03	6.87E-03
MLH1_2_multinomial_train3.65	8.25E-59	2.09E-02	3.06E-155	5.45E-04	3.11E-02	3.14E-03	5.62E-05	5.38E-68	2.05E-03	4.88E-03	4.46E-03
MLH1_2_multinomial_train3.66	6.32E-86	2.14E-02	3.48E-03	1.20E-161	3.21E-02	3.34E-03	1.87E-03	1.04E-04	6.94E-05	2.45E-03	3.10E-03
MLH1_2_multinomial_train3.67	1.14E-68	2.20E-02	4.08E-28	1.23E-04	3.14E-02	9.95E-124	7.37E-04	1.16E-137	9.73E-55	3.13E-03	2.41E-03
MLH1_2_multinomial_train3.68	4.25E-19	2.17E-02	9.21E-131	8.64E-04	3.12E-02	1.69E-03	1.80E-03	1.24E-03	1.87E-116	3.89E-03	4.04E-03
MLH1_2_multinomial_train3.69	9.64E-84	2.15E-02	0.00E+00	0.00E+00	3.10E-02	1.83E-03	6.18E-77	2.66E-37	8.25E-103	4.03E-03	6.44E-03
MLH1_2_multinomial_train3.70	1.07E-58	2.18E-02	1.37E-03	1.68E-03	3.18E-02	1.14E-03	8.62E-04	1.14E-86	7.12E-77	2.94E-03	3.38E-03
MLH1_2_multinomial_train3.71	4.96E-09	2.19E-02	3.38E-140	6.41E-04	3.04E-02	1.85E-04	5.69E-04	3.44E-162	6.38E-120	2.55E-03	9.46E-04
MLH1_2_multinomial_train3.72	4.21E-49	2.16E-02	3.92E-03	1.61E-75	3.19E-02	2.00E-03	1.66E-03	7.43E-110	8.56E-04	2.59E-03	3.50E-03
MLH1_2_multinomial_train3.73	1.41E-96	2.20E-02	1.96E-03	4.33E-37	3.29E-02	1.68E-03	2.46E-03	1.41E-04	5.70E-04	1.37E-03	2.53E-03
MLH1_2_multinomial_train3.74	6.74E-125	2.14E-02	0.00E+00	2.02E-03	3.25E-02	1.89E-04	7.44E-04	2.29E-03	1.22E-20	5.09E-03	3.31E-03
MLH1_2_multinomial_train3.75	2.81E-96	2.14E-02	1.75E-115	5.95E-47	3.23E-02	3.69E-03	6.78E-04	0.00E+00	1.02E-03	3.46E-03	5.87E-03
MLH1_2_multinomial_train3.76	4.03E-98	2.07E-02	1.20E-118	0.00E+00	3.30E-02	6.16E-03	1.20E-03	5.27E-147	1.78E-03	2.66E-03	5.39E-03
MLH1_2_multinomial_train3.77	1.80E-80	2.13E-02	8.59E-28	0.00E+00	3.17E-02	3.20E-03	4.60E-49	9.69E-152	2.11E-04	3.34E-03	5.55E-03
MLH1_2_multinomial_train3.78	2.01E-98	2.24E-02	2.96E-28	1.81E-18	3.28E-02	4.04E-04	6.32E-04	0.00E+00	2.87E-03	3.81E-03	4.46E-03
MLH1_2_multinomial_train3.79	1.77E-70	2.17E-02	4.29E-03	4.50E-04	3.16E-02	2.00E-03	1.25E-04	3.73E-74	5.06E-18	3.61E-03	1.88E-03
MLH1_2_multinomial_train3.80	6.75E-37	2.23E-02	7.51E-116	1.12E-03	3.20E-02	1.02E-03	1.54E-03	5.78E-149	3.64E-35	2.78E-03	1.74E-03
MLH1_2_multinomial_train3.81	9.67E-11	2.16E-02	1.28E-131	4.51E-04	3.30E-02	4.11E-03	1.31E-03	3.21E-88	9.29E-04	2.22E-03	3.73E-03
MLH1_2_multinomial_train3.82	3.73E-04	2.19E-02	5.27E-136	9.66E-04	3.08E-02	2.39E-04	6.26E-04	1.07E-03	1.92E-94	3.82E-03	2.78E-03
MLH1_2_multinomial_train3.83	4.34E-78	2.20E-02	1.27E-03	1.08E-03	3.26E-02	1.18E-03	8.40E-04	0.00E+00	1.68E-03	3.25E-03	2.56E-03
MLH1_2_multinomial_train3.84	5.36E-106	2.16E-02	5.20E-141	4.21E-42	3.29E-02	3.81E-03	2.61E-03	9.00E-04	1.32E-03	1.76E-03	2.66E-03
MLH1_2_multinomial_train3.85	2.72E-12	2.18E-02	3.26E-145	2.15E-03	3.07E-02	1.10E-115	0.00E+00	2.40E-70	2.51E-128	5.75E-03	3.75E-03
MLH1_2_multinomial_train3.86	4.62E-60	2.22E-02	3.09E-69	0.00E+00	3.18E-02	3.44E-03	9.11E-04	2.01E-145	7.00E-04	1.75E-03	3.53E-03
MLH1_2_multinomial_train3.87	0.00E+00	2.09E-02	3.61E-03	1.30E-03	3.33E-02	1.90E-03	1.87E-03	2.98E-33	1.63E-03	3.15E-03	2.69E-03
MLH1_2_multinomial_train3.88	4.62E-34	2.19E-02	1.62E-61	1.68E-03	3.19E-02	3.55E-03	2.73E-03	1.21E-61	3.59E-91	3.66E-03	3.36E-03
MLH1_2_multinomial_train3.89	2.92E-62	2.19E-02	1.65E-03	8.38E-04	3.22E-02	6.42E-04	6.09E-04	1.54E-03	3.22E-99	4.28E-03	5.28E-03
MLH1_2_multinomial_train3.90	2.71E-111	2.14E-02	1.95E-03	0.00E+00	3.25E-02	2.13E-03	1.33E-33	9.04E-159	1.09E-03	3.04E-03	2.28E-03
MLH1_2_multinomial_train3.91	1.15E-03	2.17E-02	3.65E-132	8.24E-10	3.06E-02	7.90E-04	2.40E-04	1.13E-66	2.39E-78	2.11E-03	3.15E-03
MLH1_2_multinomial_train3.92	3.45E-03	2.00E-02	0.00E+00	7.72E-04	2.99E-02	4.42E-03	2.12E-62	2.96E-57	6.07E-04	5.66E-03	5.39E-03
MLH1_2_multinomial_train3.93	6.89E-130	2.00E-02	0.00E+00	3.68E-04	3.22E-02	3.61E-03	2.27E-13	2.23E-03	1.19E-03	3.62E-03	4.43E-03
MLH1_2_multinomial_train3.94	1.56E-82	2.01E-02	1.98E-03	0.00E+00	3.27E-02	5.45E-03	3.43E-103	0.00E+00	2.26E-03	3.49E-03	6.41E-03
MLH1_2_multinomial_train3.95	8.13E-67	2.20E-02	1.05E-84	1.39E-21	3.10E-02	6.15E-04	5.29E-55	0.00E+00	1.74E-114	4.00E-03	4.72E-03
MLH1_2_multinomial_train3.96	1.40E-123	2.10E-02	4.21E-03	0.00E+00	3.17E-02	2.45E-03	8.51E-78	7.21E-105	6.02E-04	3.10E-03	4.28E-03
MLH1_2_multinomial_train3.97	1.51E-124	2.21E-02	1.65E-27	4.49E-19	3.23E-02	4.14E-04	1.13E-03	9.02E-24	2.01E-03	3.14E-03	2.94E-03
MLH1_2_multinomial_train3.98	8.66E-124	2.15E-02	3.64E-03	4.09E-04	3.25E-02	1.67E-03	8.86E-04	3.05E-23	1.85E-05	3.65E-03	3.76E-03
MSH2_1_multinomial_train3	1.26E-01	4.86E-02	1.50E-02	4.87E-76	5.61E-03	5.21E-03	7.15E-03	6.02E-92	2.86E-26	2.16E-03	1.51E-01
MSH2_1_multinomial_train3.1	1.32E-01	5.04E-02	1.58E-02	8.55E-04	3.27E-03	4.56E-03	6.27E-03	6.13E-86	7.67E-138	1.06E-03	1.56E-01
MSH2_1_multinomial_train3.2	1.27E-01	4.95E-02	1.38E-02	4.27E-04	4.80E-03	3.55E-03	6.94E-03	1.97E-03	1.40E-32	2.38E-03	1.52E-01
MSH2_1_multinomial_train3.3	1.24E-01	4.81E-02	1.70E-02	1.29E-03	6.63E-03	5.70E-03	8.09E-03	2.21E-03	3.23E-03	2.29E-03	1.49E-01
MSH2_1_multinomial_train3.4	1.23E-01	4.76E-02	1.85E-02	5.70E-04	7.75E-03	3.87E-03	5.63E-03	1.90E-45	4.13E-03	1.39E-03	1.47E-01
MSH2_1_multinomial_train3.5	1.28E-01	4.90E-02	1.55E-02	1.15E-96	7.38E-03	4.62E-03	5.36E-03	9.51E-46	5.74E-03	1.80E-03	1.54E-01
MSH2_1_multinomial_train3.6	1.27E-01	4.92E-02	1.53E-02	1.08E-03	4.99E-03	3.71E-03	6.71E-03	1.75E-03	1.64E-25	6.51E-04	1.52E-01
MSH2_1_multinomial_train3.7	1.27E-01	4.93E-02	1.50E-02	3.75E-106	6.21E-03	4.66E-03	5.10E-03	3.36E-58	4.70E-03	2.21E-03	1.52E-01
MSH2_1_multinomial_train3.8	1.26E-01	4.91E-02	1.58E-02	0.00E+00	7.10E-03	3.39E-03	4.68E-03	4.19E-149	5.74E-03	3.19E-03	1.51E-01
MSH2_1_multinomial_train3.9	1.26E-01	4.86E-02	1.72E-02	3.17E-04	7.15E-03	3.05E-03	5.59E-03	7.03E-90	3.99E-03	2.13E-03	1.50E-01
MSH2_1_multinomial_train3.10	1.30E-01	4.96E-02	1.69E-02	1.99E-04	6.22E-03	4.76E-03	6.20E-03	1.42E-89	3.07E-03	2.16E-03	1.55E-01
MSH2_1_multinomial_train3.11	1.27E-01	4.90E-02	1.78E-02	0.00E+00	5.62E-03	4.06E-03	5.09E-03	2.19E-146	3.87E-03	2.43E-03	1.51E-01
MSH2_1_multinomial_train3.12	1.28E-01	4.96E-02	1.45E-02	0.00E+00	5.16E-03	4.81E-03	5.70E-03	2.45E-03	3.37E-16	1.59E-03	1.53E-01
MSH2_1_multinomial_train3.13	1.29E-01	5.01E-02	1.29E-02	7.43E-04	4.13E-03	4.84E-03	7.28E-03	9.47E-27	3.77E-50	2.88E-03	1.55E-01
MSH2_1_multinomial_train3.14	1.25E-01	4.85E-02	1.79E-02	0.00E+00	6.26E-03	3.40E-03	6.31E-03	5.41E-44	6.89E-17	2.31E-03	1.49E-01
MSH2_1_multinomial_train3.15	1.29E-01	5.00E-02	1.32E-02	0.00E+00	4.47E-03	4.61E-03	4.99E-03	4.42E-153	3.79E-03	3.01E-03	1.55E-01
MSH2_1_multinomial_train3.16	1.26E-01	4.89E-02	1.41E-02	6.92E-22	5.25E-03	3.32E-03	6.89E-03	9.40E-131	3.60E-03	2.03E-03	1.51E-01
MSH2_1_multinomial_train3.17	1.27E-01	4.87E-02	1.64E-02	9.13E-04	7.48E-03	4.10E-03	6.98E-03	1.43E-65	4.32E-03	3.39E-03	1.51E-01
MSH2_1_multinomial_train3.18	1.25E-01	4.88E-02	1.28E-02	4.29E-161	6.64E-03	4.28E-03	5.06E-03	2.19E-04	6.44E-03	2.91E-03	1.50E-01
MSH2_1_multinomial_train3.19	1.28E-01	4.91E-02	1.49E-02	1.96E-03	5.37E-03	4.69E-03	7.29E-03	3.50E-22	1.87E-56	3.26E-47	1.53E-01
MSH2_1_multinomial_train3.20	1.25E-01	4.89E-02	1.57E-02	8.19E-04	4.29E-03	5.51E-03	7.32E-03	3.04E-80	8.94E-10	3.39E-03	1.50E-01
MSH2_1_multinomial_train3.21	1.27E-01	4.95E-02	1.43E-02	0.00E+00	4.67E-03	3.65E-03	3.99E-03	0.00E+00	4.96E-03	3.34E-03	1.51E-01
MSH2_1_multinomial_train3.22	1.28E-01	4.92E-02	1.68E-02	9.90E-120	6.91E-03	4.46E-03	4.80E-03	1.28E-108	5.58E-03	1.73E-03	1.53E-01
MSH2_1_multinomial_train3.23	1.30E-01	4.99E-02	1.83E-02	3.11E-35	5.02E-03	3.98E-03	5.52E-03	0.00E+00	3.00E-15	1.97E-03	1.54E-01
MSH2_1_multinomial_train3.24	1.25E-01	4.87E-02	1.47E-02	1.83E-03	5.99E-03	4.99E-03	8.15E-03	1.19E-89	3.99E-03	3.29E-03	1.49E-01
MSH2_1_multinomial_train3.25	1.24E-01	4.81E-02	1.80E-02	4.71E-04	6.14E-03	4.20E-03	5.80E-03	4.74E-120	3.66E-03	2.70E-03	1.48E-01
MSH2_1_multinomial_train3.26	1.27E-01	4.90E-02	1.65E-02	4.22E-04	6.09E-03	4.54E-03	6.58E-03	1.56E-68	1.67E-10	1.36E-03	1.52E-01
MSH2_1_multinomial_train3.27	1.28E-01	4.96E-02	1.49E-02	2.37E-04	4.81E-03	5.05E-03	5.78E-03	3.30E-04	3.03E-03	2.76E-03	1.53E-01
MSH2_1_multinomial_train3.28	1.28E-01	4.89E-02	1.67E-02	1.18E-03	4.73E-03	4.57E-03	8.15E-03	7.71E-70	2.02E-45	1.97E-03	1.52E-01
MSH2_1_multinomial_train3.29	1.28E-01	4.94E-02	1.75E-02	0.00E+00	6.00E-03	4.65E-03	7.14E-03	1.23E-03	7.70E-04	5.31E-04	1.52E-01
MSH2_1_multinomial_train3.30	1.25E-01	4.82E-02	1.74E-02	0.00E+00	7.14E-03	3.86E-03	4.32E-03	1.43E-95	5.89E-03	2.12E-03	1.50E-01
MSH2_1_multinomial_train3.31	1.29E-01	4.96E-02	1.43E-02	1.28E-03	6.01E-03	4.08E-03	7.30E-03	7.04E-65	2.57E-03	2.92E-03	1.54E-01
MSH2_1_multinomial_train3.32	1.28E-01	4.90E-02	1.44E-02	6.37E-56	7.71E-03	3.62E-03	6.00E-03	1.48E-18	4.91E-03	1.01E-03	1.52E-01
MSH2_1_multinomial_train3.33	1.29E-01	5.07E-02	1.10E-02	0.00E+00	4.54E-03	3.79E-03	6.22E-03	1.38E-03	5.62E-07	2.52E-03	1.55E-01
MSH2_1_multinomial_train3.34	1.28E-01	4.90E-02	1.48E-02	1.16E-44	6.91E-03	3.99E-03	5.20E-03	0.00E+00	5.10E-03	2.54E-03	1.53E-01
MSH2_1_multinomial_train3.35	1.26E-01	4.87E-02	1.58E-02	0.00E+00	5.81E-03	4.55E-03	5.67E-03	7.88E-63	3.16E-03	2.12E-03	1.51E-01
MSH2_1_multinomial_train3.36	1.29E-01	4.94E-02	1.39E-02	1.80E-130	5.62E-03	4.04E-03	4.91E-03	0.00E+00	3.05E-03	1.72E-03	1.54E-01
MSH2_1_multinomial_train3.37	1.27E-01	4.92E-02	1.51E-02	4.36E-04	5.69E-03	3.52E-03	6.93E-03	1.71E-03	1.50E-11	2.40E-03	1.51E-01
MSH2_1_multinomial_train3.38	1.25E-01	4.87E-02	1.43E-02	0.00E+00	6.18E-03	3.33E-03	5.81E-03	1.83E-03	3.42E-03	2.19E-03	1.50E-01
MSH2_1_multinomial_train3.39	1.30E-01	5.03E-02	1.45E-02	0.00E+00	2.73E-03	3.51E-03	5.98E-03	0.00E+00	1.54E-03	2.85E-03	1.55E-01
MSH2_1_multinomial_train3.40	1.25E-01	4.81E-02	1.72E-02	7.11E-127	7.49E-03	4.04E-03	5.46E-03	4.66E-157	5.16E-03	2.30E-03	1.49E-01
MSH2_1_multinomial_train3.41	1.27E-01	4.96E-02	1.48E-02	2.66E-78	3.76E-03	4.71E-03	5.79E-03	1.49E-08	2.34E-03	2.36E-03	1.52E-01
MSH2_1_multinomial_train3.42	1.28E-01	4.97E-02	1.43E-02	6.83E-04	3.30E-03	4.55E-03	7.08E-03	4.38E-106	3.18E-41	3.61E-03	1.53E-01
MSH2_1_multinomial_train3.43	1.29E-01	5.02E-02	1.42E-02	0.00E+00	3.38E-03	4.14E-03	4.18E-03	3.08E-77	3.42E-03	2.45E-03	1.53E-01
MSH2_1_multinomial_train3.44	1.28E-01	4.91E-02	1.46E-02	0.00E+00	8.05E-03	4.35E-03	3.77E-03	0.00E+00	8.74E-03	2.05E-03	1.54E-01
MSH2_1_multinomial_train3.45	1.30E-01	5.01E-02	1.54E-02	5.12E-161	5.02E-03	3.52E-03	4.71E-03	0.00E+00	4.16E-03	3.86E-03	1.55E-01
MSH2_1_multinomial_train3.46	1.28E-01	4.94E-02	1.36E-02	4.66E-04	4.58E-03	4.93E-03	6.40E-03	6.44E-54	2.94E-03	3.35E-03	1.53E-01
MSH2_1_multinomial_train3.47	1.25E-01	4.83E-02	1.55E-02	5.99E-04	6.04E-03	4.91E-03	6.57E-03	7.68E-127	4.14E-03	2.13E-03	1.49E-01
MSH2_1_multinomial_train3.48	1.28E-01	4.98E-02	1.50E-02	1.14E-99	4.00E-03	3.92E-03	6.35E-03	1.99E-03	6.01E-40	2.21E-03	1.53E-01
MSH2_1_multinomial_train3.49	1.26E-01	4.84E-02	1.55E-02	1.69E-03	5.99E-03	4.65E-03	7.60E-03	1.54E-62	5.22E-40	8.78E-14	1.50E-01
MSH2_1_multinomial_train3.50	1.19E-01	4.70E-02	1.74E-02	2.05E-158	5.32E-03	4.31E-03	6.53E-03	4.14E-03	3.32E-03	1.55E-03	1.41E-01
MSH2_1_multinomial_train3.51	1.28E-01	4.92E-02	1.63E-02	6.01E-120	6.84E-03	3.88E-03	4.99E-03	3.76E-48	3.74E-03	2.17E-03	1.53E-01
MSH2_1_multinomial_train3.52	1.27E-01	4.91E-02	1.56E-02	2.18E-03	4.49E-03	5.74E-03	8.49E-03	0.00E+00	7.52E-41	4.05E-03	1.52E-01
MSH2_1_multinomial_train3.53	1.27E-01	4.91E-02	1.51E-02	2.05E-04	5.87E-03	5.52E-03	6.26E-03	8.43E-45	4.86E-03	2.80E-03	1.52E-01
MSH2_1_multinomial_train3.54	1.28E-01	4.91E-02	1.58E-02	0.00E+00	7.91E-03	3.28E-03	2.31E-03	4.60E-137	7.79E-03	1.51E-03	1.52E-01
MSH2_1_multinomial_train3.55	1.24E-01	4.83E-02	1.74E-02	0.00E+00	6.28E-03	4.49E-03	3.27E-03	3.12E-09	6.61E-03	1.09E-03	1.48E-01
MSH2_1_multinomial_train3.56	1.30E-01	5.04E-02	1.76E-02	4.68E-04	5.89E-03	3.42E-03	6.44E-03	5.96E-05	2.07E-26	2.88E-03	1.55E-01
MSH2_1_multinomial_train3.57	1.28E-01	4.96E-02	1.42E-02	1.27E-42	6.15E-03	3.26E-03	6.70E-03	9.42E-04	5.07E-28	2.67E-03	1.53E-01
MSH2_1_multinomial_train3.58	1.26E-01	4.85E-02	1.72E-02	8.89E-27	6.91E-03	5.01E-03	4.91E-03	0.00E+00	6.27E-03	1.35E-03	1.50E-01
MSH2_1_multinomial_train3.59	1.27E-01	4.98E-02	1.36E-02	8.68E-04	3.06E-03	4.71E-03	6.97E-03	7.16E-04	1.09E-48	2.72E-03	1.51E-01
MSH2_1_multinomial_train3.60	1.26E-01	4.86E-02	1.89E-02	1.32E-136	7.75E-03	4.46E-03	5.43E-03	8.62E-110	5.78E-03	2.34E-03	1.50E-01
MSH2_1_multinomial_train3.61	1.28E-01	4.97E-02	1.56E-02	1.56E-101	4.17E-03	4.55E-03	5.89E-03	0.00E+00	2.58E-03	3.52E-03	1.54E-01
MSH2_1_multinomial_train3.62	1.28E-01	4.97E-02	1.80E-02	0.00E+00	5.56E-03	2.83E-03	4.96E-03	5.74E-107	4.01E-03	3.34E-03	1.53E-01
MSH2_1_multinomial_train3.63	1.28E-01	4.97E-02	1.24E-02	9.67E-04	4.74E-03	4.06E-03	7.32E-03	1.55E-14	3.01E-03	2.12E-03	1.54E-01
MSH2_1_multinomial_train3.64	1.30E-01	5.00E-02	1.52E-02	0.00E+00	4.49E-03	3.73E-03	4.45E-03	0.00E+00	4.26E-03	1.60E-03	1.55E-01
MSH2_1_multinomial_train3.65	1.26E-01	4.89E-02	1.53E-02	7.64E-04	5.57E-03	5.05E-03	7.60E-03	6.48E-15	2.08E-17	2.85E-03	1.51E-01
MSH2_1_multinomial_train3.66	1.26E-01	4.87E-02	1.61E-02	0.00E+00	6.61E-03	3.75E-03	4.85E-03	3.25E-75	5.29E-03	1.72E-03	1.50E-01
MSH2_1_multinomial_train3.67	1.25E-01	4.82E-02	1.60E-02	9.53E-05	7.56E-03	3.14E-03	5.12E-03	1.22E-03	4.91E-03	2.05E-03	1.49E-01
MSH2_1_multinomial_train3.68	1.24E-01	4.83E-02	1.71E-02	0.00E+00	6.79E-03	3.47E-03	4.41E-03	3.29E-79	7.20E-03	2.23E-03	1.49E-01
MSH2_1_multinomial_train3.69	1.25E-01	4.83E-02	1.59E-02	8.03E-04	7.29E-03	4.49E-03	6.89E-03	3.04E-03	4.85E-03	1.74E-03	1.49E-01
MSH2_1_multinomial_train3.70	1.33E-01	5.09E-02	1.42E-02	1.76E-153	4.51E-03	3.38E-03	5.65E-03	6.36E-87	3.24E-03	3.11E-03	1.58E-01
MSH2_1_multinomial_train3.71	1.21E-01	4.76E-02	1.57E-02	0.00E+00	5.93E-03	5.15E-03	5.98E-03	8.27E-57	4.60E-03	2.16E-03	1.45E-01
MSH2_1_multinomial_train3.72	1.27E-01	4.93E-02	1.30E-02	7.54E-04	6.22E-03	3.82E-03	6.26E-03	1.13E-56	5.28E-03	3.56E-03	1.52E-01
MSH2_1_multinomial_train3.73	1.27E-01	4.95E-02	1.58E-02	1.19E-109	5.18E-03	5.13E-03	5.19E-03	2.60E-04	4.71E-03	1.97E-03	1.52E-01
MSH2_1_multinomial_train3.74	1.27E-01	4.93E-02	1.11E-02	2.47E-92	6.18E-03	3.77E-03	5.95E-03	1.43E-03	4.80E-03	2.63E-03	1.53E-01
MSH2_1_multinomial_train3.75	1.28E-01	4.91E-02	1.80E-02	0.00E+00	8.13E-03	3.32E-03	4.28E-03	2.69E-43	6.73E-03	2.01E-03	1.53E-01
MSH2_1_multinomial_train3.76	1.27E-01	4.87E-02	1.82E-02	1.17E-03	6.36E-03	4.34E-03	8.27E-03	2.94E-108	7.78E-43	1.03E-03	1.52E-01
MSH2_1_multinomial_train3.77	1.29E-01	5.01E-02	1.31E-02	2.74E-04	3.80E-03	4.60E-03	6.52E-03	9.48E-91	2.72E-03	2.79E-03	1.54E-01
MSH2_1_multinomial_train3.78	1.26E-01	4.88E-02	1.51E-02	7.52E-04	4.44E-03	4.27E-03	7.45E-03	0.00E+00	3.63E-03	2.26E-03	1.52E-01
MSH2_1_multinomial_train3.79	1.26E-01	4.85E-02	1.86E-02	7.36E-04	6.88E-03	4.30E-03	6.14E-03	4.02E-55	4.20E-03	2.56E-03	1.51E-01
MSH2_1_multinomial_train3.80	1.20E-01	4.70E-02	1.73E-02	1.97E-148	6.93E-03	3.99E-03	6.68E-03	2.42E-03	4.22E-03	1.46E-03	1.43E-01
MSH2_1_multinomial_train3.81	1.25E-01	4.91E-02	1.31E-02	0.00E+00	5.15E-03	3.58E-03	4.13E-03	4.74E-65	5.94E-03	2.48E-03	1.50E-01
MSH2_1_multinomial_train3.82	1.30E-01	5.02E-02	1.52E-02	0.00E+00	4.61E-03	4.80E-03	5.77E-03	1.41E-40	4.83E-46	1.45E-03	1.55E-01
MSH2_1_multinomial_train3.83	1.27E-01	4.98E-02	1.42E-02	0.00E+00	4.22E-03	4.82E-03	5.98E-03	7.93E-62	3.19E-03	3.51E-03	1.52E-01
MSH2_1_multinomial_train3.84	1.27E-01	4.91E-02	1.47E-02	0.00E+00	6.27E-03	4.09E-03	4.90E-03	3.22E-04	3.49E-03	1.26E-03	1.51E-01
MSH2_1_multinomial_train3.85	1.25E-01	4.82E-02	1.67E-02	1.54E-03	5.91E-03	4.75E-03	8.87E-03	2.25E-04	2.87E-30	2.41E-03	1.49E-01
MSH2_1_multinomial_train3.86	1.24E-01	4.85E-02	1.56E-02	0.00E+00	3.72E-03	5.28E-03	7.21E-03	2.35E-03	1.52E-30	1.62E-03	1.49E-01
MSH2_1_multinomial_train3.87	1.24E-01	4.82E-02	1.51E-02	1.59E-03	7.01E-03	4.79E-03	7.17E-03	3.33E-25	3.91E-03	3.38E-03	1.49E-01
MSH2_1_multinomial_train3.88	1.27E-01	4.99E-02	1.20E-02	3.17E-05	2.82E-03	4.75E-03	5.90E-03	1.50E-34	2.40E-03	3.61E-03	1.52E-01
MSH2_1_multinomial_train3.89	1.28E-01	4.92E-02	1.58E-02	1.89E-04	5.23E-03	4.52E-03	6.77E-03	8.04E-35	2.01E-03	1.83E-03	1.53E-01
MSH2_1_multinomial_train3.90	1.27E-01	4.92E-02	1.60E-02	0.00E+00	5.65E-03	4.50E-03	6.42E-03	1.74E-07	9.27E-46	1.88E-03	1.52E-01
MSH2_1_multinomial_train3.91	1.28E-01	4.96E-02	1.47E-02	3.09E-157	4.15E-03	4.55E-03	4.82E-03	0.00E+00	4.16E-03	1.54E-03	1.54E-01
MSH2_1_multinomial_train3.92	1.26E-01	4.84E-02	1.81E-02	2.22E-04	6.67E-03	4.68E-03	5.89E-03	4.84E-126	5.06E-03	2.77E-03	1.50E-01
MSH2_1_multinomial_train3.93	1.26E-01	4.84E-02	1.63E-02	0.00E+00	6.69E-03	4.63E-03	4.82E-03	0.00E+00	5.21E-03	1.83E-03	1.51E-01
MSH2_1_multinomial_train3.94	1.27E-01	4.87E-02	1.83E-02	7.86E-04	7.75E-03	4.22E-03	6.01E-03	2.52E-15	3.95E-03	2.74E-03	1.51E-01
MSH2_1_multinomial_train3.95	1.26E-01	4.87E-02	1.61E-02	3.93E-125	6.38E-03	3.51E-03	5.40E-03	1.94E-03	4.81E-03	2.08E-03	1.51E-01
MSH2_1_multinomial_train3.96	1.32E-01	5.16E-02	1.24E-02	0.00E+00	6.28E-04	3.54E-03	5.54E-03	3.92E-38	1.73E-03	3.64E-03	1.57E-01
MSH2_1_multinomial_train3.97	1.27E-01	4.97E-02	1.43E-02	0.00E+00	4.67E-03	4.02E-03	4.41E-03	4.32E-41	5.42E-03	3.58E-03	1.51E-01
MSH2_1_multinomial_train3.98	1.25E-01	4.82E-02	1.76E-02	6.61E-04	6.73E-03	5.09E-03	5.78E-03	3.15E-155	5.45E-03	2.56E-03	1.50E-01
MSH6_5_multinomial_train3	9.85E-02	1.00E-26	6.65E-02	1.00E-26	2.91E-02	5.30E-03	1.00E-26	9.18E-03	3.53E-06	2.07E-03	8.29E-04
MSH6_6_multinomial_train3	1.01E-01	1.00E-26	6.78E-02	3.11E-04	2.91E-02	5.78E-03	1.00E-26	1.00E-26	1.00E-26	2.65E-03	1.61E-04
MSH6_5_multinomial_train3.1	1.03E-01	1.00E-26	6.85E-02	1.00E-26	2.89E-02	2.06E-03	3.54E-03	7.48E-03	1.00E-26	2.09E-19	1.34E-03
MSH6_4_multinomial_train3	1.03E-01	1.00E-26	6.89E-02	1.00E-26	2.84E-02	3.26E-03	4.04E-03	1.00E-26	1.00E-26	2.14E-03	1.24E-03
