Samples	SBS96A	SBS96B	SBS96C	SBS96D
RNF168_2_multinomial_train3.87	1.20E-01	1.63E-26	2.42E-02	5.51E-02
RNF168_2_multinomial_train3.88	1.31E-01	1.63E-26	2.94E-02	5.27E-02
RNF168_2_multinomial_train3.89	1.21E-01	1.63E-26	2.38E-02	5.53E-02
RNF168_2_multinomial_train3.90	1.25E-01	1.63E-26	2.56E-02	5.19E-02
RNF168_2_multinomial_train3.91	1.24E-01	1.63E-26	2.53E-02	5.15E-02
RNF168_2_multinomial_train3.92	1.31E-01	1.63E-26	2.82E-02	5.19E-02
RNF168_2_multinomial_train3.93	1.26E-01	1.63E-26	2.82E-02	5.14E-02
RNF168_2_multinomial_train3.94	1.23E-01	1.63E-26	2.53E-02	5.38E-02
RNF168_2_multinomial_train3.95	1.24E-01	1.63E-26	2.43E-02	5.22E-02
RNF168_2_multinomial_train3.96	1.24E-01	1.63E-26	2.85E-02	5.11E-02
RNF168_2_multinomial_train3.97	1.24E-01	1.63E-26	2.71E-02	5.11E-02
RNF168_2_multinomial_train3.98	1.28E-01	1.63E-26	2.72E-02	5.17E-02
UNG_2_multinomial_train3	6.14E-02	9.64E-02	1.84E-02	1.55E-02
UNG_2_multinomial_train3.1	5.42E-02	9.49E-02	2.13E-02	1.77E-02
UNG_2_multinomial_train3.2	5.65E-02	9.44E-02	2.06E-02	1.91E-02
UNG_2_multinomial_train3.3	5.95E-02	1.01E-01	1.92E-02	1.43E-02
UNG_2_multinomial_train3.4	5.58E-02	9.85E-02	2.26E-02	1.77E-02
UNG_2_multinomial_train3.5	5.78E-02	9.63E-02	1.87E-02	1.85E-02
UNG_2_multinomial_train3.6	6.07E-02	1.02E-01	1.96E-02	1.71E-02
UNG_2_multinomial_train3.7	6.66E-02	1.09E-01	1.50E-02	8.40E-03
UNG_2_multinomial_train3.8	5.88E-02	9.90E-02	2.23E-02	1.79E-02
UNG_2_multinomial_train3.9	6.10E-02	9.47E-02	2.04E-02	1.99E-02
UNG_2_multinomial_train3.10	5.79E-02	9.97E-02	2.60E-02	2.40E-02
UNG_2_multinomial_train3.11	6.14E-02	9.89E-02	1.59E-02	1.81E-02
UNG_2_multinomial_train3.12	5.91E-02	9.75E-02	2.48E-02	2.34E-02
UNG_2_multinomial_train3.13	5.64E-02	9.16E-02	1.96E-02	2.11E-02
UNG_2_multinomial_train3.14	5.88E-02	9.67E-02	1.54E-02	1.23E-02
UNG_2_multinomial_train3.15	6.48E-02	1.03E-01	1.64E-02	1.05E-02
UNG_2_multinomial_train3.16	5.44E-02	1.02E-01	2.01E-02	1.37E-02
UNG_2_multinomial_train3.17	6.72E-02	9.87E-02	1.81E-02	1.70E-02
UNG_2_multinomial_train3.18	6.14E-02	9.71E-02	1.69E-02	1.92E-02
UNG_2_multinomial_train3.19	6.34E-02	9.88E-02	2.14E-02	2.10E-02
UNG_2_multinomial_train3.20	6.18E-02	1.04E-01	1.65E-02	1.59E-02
UNG_2_multinomial_train3.21	5.32E-02	9.71E-02	2.33E-02	1.89E-02
UNG_2_multinomial_train3.22	6.30E-02	1.04E-01	1.95E-02	1.60E-02
UNG_2_multinomial_train3.23	6.10E-02	1.01E-01	1.94E-02	1.62E-02
UNG_2_multinomial_train3.24	6.25E-02	1.04E-01	1.99E-02	1.60E-02
UNG_2_multinomial_train3.25	6.05E-02	9.74E-02	1.58E-02	5.28E-03
UNG_2_multinomial_train3.26	5.57E-02	9.88E-02	2.57E-02	1.98E-02
UNG_2_multinomial_train3.27	5.40E-02	9.58E-02	2.23E-02	1.86E-02
UNG_2_multinomial_train3.28	6.05E-02	9.85E-02	2.13E-02	2.20E-02
UNG_2_multinomial_train3.29	6.11E-02	9.92E-02	2.45E-02	1.98E-02
UNG_2_multinomial_train3.30	6.19E-02	1.06E-01	1.26E-02	7.34E-03
UNG_2_multinomial_train3.31	6.06E-02	1.00E-01	2.21E-02	1.55E-02
UNG_2_multinomial_train3.32	5.78E-02	1.04E-01	2.26E-02	2.69E-02
UNG_2_multinomial_train3.33	5.48E-02	9.57E-02	2.52E-02	2.36E-02
UNG_2_multinomial_train3.34	5.93E-02	1.07E-01	1.83E-02	8.70E-03
UNG_2_multinomial_train3.35	5.87E-02	9.59E-02	2.05E-02	2.65E-02
UNG_2_multinomial_train3.36	6.11E-02	1.05E-01	1.73E-02	1.19E-02
UNG_2_multinomial_train3.37	6.24E-02	9.96E-02	1.64E-02	1.43E-02
UNG_2_multinomial_train3.38	6.67E-02	1.07E-01	1.47E-02	4.94E-03
UNG_2_multinomial_train3.39	5.54E-02	9.77E-02	2.19E-02	2.04E-02
UNG_2_multinomial_train3.40	6.00E-02	1.02E-01	1.84E-02	1.12E-02
UNG_2_multinomial_train3.41	5.69E-02	1.04E-01	1.88E-02	1.01E-02
UNG_2_multinomial_train3.42	6.38E-02	1.04E-01	1.71E-02	1.70E-02
UNG_2_multinomial_train3.43	6.39E-02	1.04E-01	1.71E-02	1.16E-02
UNG_2_multinomial_train3.44	6.28E-02	1.02E-01	1.30E-02	1.34E-02
UNG_2_multinomial_train3.45	6.12E-02	1.02E-01	2.16E-02	1.32E-02
UNG_2_multinomial_train3.46	5.87E-02	9.31E-02	2.10E-02	1.88E-02
UNG_2_multinomial_train3.47	6.15E-02	1.01E-01	1.44E-02	2.71E-03
UNG_2_multinomial_train3.48	6.00E-02	1.06E-01	1.52E-02	4.66E-03
UNG_2_multinomial_train3.49	5.92E-02	9.55E-02	2.26E-02	1.88E-02
UNG_2_multinomial_train3.50	6.02E-02	9.81E-02	2.01E-02	2.33E-02
UNG_2_multinomial_train3.51	5.85E-02	9.95E-02	1.93E-02	1.20E-02
UNG_2_multinomial_train3.52	6.31E-02	1.06E-01	1.94E-02	7.87E-03
UNG_2_multinomial_train3.53	6.43E-02	9.51E-02	1.89E-02	1.53E-02
UNG_2_multinomial_train3.54	6.29E-02	1.00E-01	1.68E-02	1.64E-02
UNG_2_multinomial_train3.55	5.69E-02	9.72E-02	2.12E-02	1.49E-02
UNG_2_multinomial_train3.56	6.39E-02	1.08E-01	1.70E-02	6.43E-03
UNG_2_multinomial_train3.57	6.08E-02	1.00E-01	2.01E-02	2.06E-02
UNG_2_multinomial_train3.58	5.70E-02	9.55E-02	1.96E-02	1.72E-02
UNG_2_multinomial_train3.59	6.24E-02	9.81E-02	1.73E-02	1.23E-02
UNG_2_multinomial_train3.60	5.75E-02	9.89E-02	2.07E-02	1.46E-02
UNG_2_multinomial_train3.61	6.16E-02	1.03E-01	1.77E-02	1.12E-02
UNG_2_multinomial_train3.62	5.81E-02	9.65E-02	2.55E-02	2.12E-02
UNG_2_multinomial_train3.63	6.21E-02	1.00E-01	1.57E-02	1.38E-02
UNG_2_multinomial_train3.64	5.99E-02	9.58E-02	2.09E-02	1.82E-02
UNG_2_multinomial_train3.65	6.27E-02	1.08E-01	1.79E-02	2.00E-02
UNG_2_multinomial_train3.66	5.66E-02	9.79E-02	2.02E-02	1.88E-02
UNG_2_multinomial_train3.67	6.30E-02	9.81E-02	1.52E-02	1.12E-02
UNG_2_multinomial_train3.68	5.89E-02	1.03E-01	2.05E-02	1.09E-02
UNG_2_multinomial_train3.69	5.75E-02	9.94E-02	1.89E-02	1.59E-02
UNG_2_multinomial_train3.70	5.98E-02	9.54E-02	2.04E-02	2.25E-02
UNG_2_multinomial_train3.71	5.62E-02	9.76E-02	1.95E-02	1.48E-02
UNG_2_multinomial_train3.72	6.20E-02	1.02E-01	1.08E-02	1.21E-03
UNG_2_multinomial_train3.73	6.05E-02	1.00E-01	1.90E-02	1.86E-02
UNG_2_multinomial_train3.74	5.43E-02	9.20E-02	2.04E-02	1.92E-02
UNG_2_multinomial_train3.75	6.36E-02	1.06E-01	1.87E-02	1.43E-02
UNG_2_multinomial_train3.76	5.68E-02	9.65E-02	2.02E-02	1.74E-02
UNG_2_multinomial_train3.77	5.84E-02	9.52E-02	1.94E-02	1.85E-02
UNG_2_multinomial_train3.78	5.85E-02	1.04E-01	1.73E-02	1.51E-02
UNG_2_multinomial_train3.79	6.69E-02	9.99E-02	1.50E-02	1.22E-02
UNG_2_multinomial_train3.80	6.31E-02	1.05E-01	1.49E-02	8.24E-03
UNG_2_multinomial_train3.81	6.26E-02	1.03E-01	1.75E-02	1.16E-02
UNG_2_multinomial_train3.82	6.24E-02	9.65E-02	1.74E-02	2.32E-02
UNG_2_multinomial_train3.83	6.35E-02	1.07E-01	1.50E-02	9.20E-03
UNG_2_multinomial_train3.84	6.22E-02	1.00E-01	2.08E-02	1.64E-02
UNG_2_multinomial_train3.85	5.78E-02	9.84E-02	2.04E-02	1.57E-02
UNG_2_multinomial_train3.86	5.75E-02	9.63E-02	1.69E-02	1.38E-02
UNG_2_multinomial_train3.87	5.81E-02	1.03E-01	2.22E-02	1.36E-02
UNG_2_multinomial_train3.88	6.35E-02	1.06E-01	1.60E-02	1.15E-02
UNG_2_multinomial_train3.89	6.14E-02	1.00E-01	1.62E-02	1.40E-02
UNG_2_multinomial_train3.90	6.00E-02	1.00E-01	1.73E-02	1.44E-02
UNG_2_multinomial_train3.91	5.80E-02	1.01E-01	2.39E-02	1.82E-02
UNG_2_multinomial_train3.92	6.42E-02	1.05E-01	1.67E-02	1.47E-02
UNG_2_multinomial_train3.93	6.30E-02	1.07E-01	1.75E-02	1.22E-05
UNG_2_multinomial_train3.94	6.15E-02	1.01E-01	2.13E-02	1.78E-02
UNG_2_multinomial_train3.95	6.06E-02	9.87E-02	1.88E-02	1.73E-02
UNG_2_multinomial_train3.96	6.07E-02	9.65E-02	2.16E-02	1.61E-02
UNG_2_multinomial_train3.97	6.58E-02	1.00E-01	1.47E-02	1.16E-02
UNG_2_multinomial_train3.98	6.32E-02	1.05E-01	2.02E-02	1.45E-02
ATP2B4_5_multinomial_train3	6.12E-02	9.31E-02	6.54E-02	8.88E-02
ATP2B4_5_multinomial_train3.1	6.32E-02	1.04E-01	6.44E-02	1.01E-01
ATP2B4_4_multinomial_train3	6.21E-02	9.32E-02	5.60E-02	8.98E-02
ATP2B4_4_multinomial_train3.1	6.32E-02	9.56E-02	6.12E-02	9.46E-02
ATP2B4_5_multinomial_train3.2	6.96E-02	8.07E-02	8.11E-02	9.23E-02
ATP2B4_4_multinomial_train3.2	5.55E-02	1.04E-01	5.88E-02	8.83E-02
ATP2B4_5_multinomial_train3.3	5.80E-02	9.00E-02	6.10E-02	8.22E-02
ATP2B4_4_multinomial_train3.3	5.87E-02	1.03E-01	6.07E-02	9.35E-02
ATP2B4_4_multinomial_train3.4	5.60E-02	9.77E-02	5.75E-02	8.73E-02
ATP2B4_4_multinomial_train3.5	6.74E-02	1.06E-01	7.48E-02	9.98E-02
ATP2B4_5_multinomial_train3.4	5.33E-02	1.06E-01	6.25E-02	8.98E-02
ATP2B4_4_multinomial_train3.6	6.41E-02	1.04E-01	6.36E-02	9.79E-02
ATP2B4_4_multinomial_train3.7	5.48E-02	1.06E-01	6.38E-02	9.13E-02
ATP2B4_5_multinomial_train3.5	6.16E-02	9.34E-02	6.04E-02	9.02E-02
ATP2B4_4_multinomial_train3.8	6.23E-02	9.38E-02	6.05E-02	9.14E-02
ATP2B4_4_multinomial_train3.9	6.04E-02	9.32E-02	6.25E-02	8.88E-02
ATP2B4_5_multinomial_train3.6	5.41E-02	1.05E-01	6.09E-02	8.87E-02
ATP2B4_5_multinomial_train3.7	6.07E-02	9.93E-02	7.06E-02	9.28E-02
ATP2B4_5_multinomial_train3.8	6.44E-02	8.48E-02	8.01E-02	9.72E-02
ATP2B4_4_multinomial_train3.10	5.88E-02	9.92E-02	5.78E-02	9.08E-02
ATP2B4_4_multinomial_train3.11	5.76E-02	1.09E-01	6.40E-02	9.63E-02
ATP2B4_5_multinomial_train3.9	5.79E-02	8.70E-02	5.79E-02	8.49E-02
ATP2B4_4_multinomial_train3.12	6.22E-02	9.61E-02	6.18E-02	9.15E-02
ATP2B4_4_multinomial_train3.13	5.57E-02	9.67E-02	5.58E-02	8.43E-02
ATP2B4_5_multinomial_train3.10	5.34E-02	1.04E-01	6.11E-02	8.79E-02
ATP2B4_4_multinomial_train3.14	6.22E-02	1.01E-01	6.32E-02	9.86E-02
ATP2B4_5_multinomial_train3.11	5.46E-02	9.13E-02	5.96E-02	8.88E-02
ATP2B4_5_multinomial_train3.12	6.54E-02	1.10E-01	7.07E-02	1.07E-01
ATP2B4_5_multinomial_train3.13	5.55E-02	1.10E-01	6.26E-02	9.59E-02
ATP2B4_4_multinomial_train3.15	5.83E-02	1.07E-01	6.20E-02	9.50E-02
ATP2B4_5_multinomial_train3.14	6.35E-02	9.98E-02	6.80E-02	9.14E-02
ATP2B4_4_multinomial_train3.16	5.46E-02	1.02E-01	6.06E-02	8.74E-02
ATP2B4_5_multinomial_train3.15	6.48E-02	1.11E-01	6.96E-02	1.08E-01
ATP2B4_4_multinomial_train3.17	6.34E-02	1.02E-01	6.37E-02	9.81E-02
ATP2B4_4_multinomial_train3.18	6.61E-02	9.73E-02	6.21E-02	8.72E-02
ATP2B4_4_multinomial_train3.19	5.52E-02	1.01E-01	5.83E-02	8.95E-02
ATP2B4_5_multinomial_train3.16	5.54E-02	1.03E-01	6.29E-02	8.87E-02
ATP2B4_4_multinomial_train3.20	5.86E-02	1.09E-01	6.39E-02	9.56E-02
ATP2B4_5_multinomial_train3.17	5.46E-02	1.04E-01	6.06E-02	9.15E-02
ATP2B4_4_multinomial_train3.21	5.56E-02	8.68E-02	5.37E-02	8.24E-02
ATP2B4_5_multinomial_train3.18	6.27E-02	9.95E-02	6.43E-02	9.41E-02
ATP2B4_4_multinomial_train3.22	6.15E-02	9.68E-02	6.13E-02	9.27E-02
ATP2B4_4_multinomial_train3.23	5.52E-02	8.42E-02	6.30E-02	8.80E-02
ATP2B4_4_multinomial_train3.24	6.39E-02	9.35E-02	6.14E-02	8.74E-02
ATP2B4_5_multinomial_train3.19	5.79E-02	8.43E-02	6.90E-02	9.03E-02
ATP2B4_4_multinomial_train3.25	6.44E-02	1.09E-01	6.37E-02	1.05E-01
ATP2B4_5_multinomial_train3.20	6.44E-02	9.58E-02	7.85E-02	1.01E-01
ATP2B4_4_multinomial_train3.26	6.60E-02	9.48E-02	6.11E-02	8.95E-02
ATP2B4_5_multinomial_train3.21	6.22E-02	9.96E-02	6.80E-02	9.30E-02
ATP2B4_5_multinomial_train3.22	5.39E-02	9.72E-02	5.73E-02	8.43E-02
ATP2B4_4_multinomial_train3.27	5.83E-02	1.05E-01	5.89E-02	9.21E-02
ATP2B4_4_multinomial_train3.28	6.08E-02	1.11E-01	6.51E-02	1.01E-01
ATP2B4_4_multinomial_train3.29	5.63E-02	1.10E-01	6.34E-02	9.63E-02
ATP2B4_4_multinomial_train3.30	6.74E-02	1.16E-01	7.35E-02	1.16E-01
ATP2B4_4_multinomial_train3.31	6.72E-02	1.14E-01	6.99E-02	1.09E-01
ATP2B4_5_multinomial_train3.23	5.27E-02	1.02E-01	6.01E-02	8.79E-02
ATP2B4_4_multinomial_train3.32	5.79E-02	1.06E-01	6.16E-02	9.36E-02
ATP2B4_5_multinomial_train3.24	6.49E-02	1.00E-01	6.95E-02	9.46E-02
ATP2B4_4_multinomial_train3.33	5.74E-02	9.69E-02	5.81E-02	8.97E-02
ATP2B4_4_multinomial_train3.34	5.98E-02	1.01E-01	5.80E-02	9.58E-02
ATP2B4_5_multinomial_train3.25	5.25E-02	9.29E-02	5.69E-02	8.29E-02
ATP2B4_4_multinomial_train3.35	5.71E-02	9.44E-02	5.69E-02	8.51E-02
ATP2B4_4_multinomial_train3.36	5.78E-02	8.28E-02	6.81E-02	9.28E-02
ATP2B4_5_multinomial_train3.26	6.35E-02	9.88E-02	6.60E-02	9.35E-02
ATP2B4_4_multinomial_train3.37	6.37E-02	9.85E-02	5.98E-02	9.55E-02
ATP2B4_5_multinomial_train3.27	6.33E-02	1.05E-01	6.70E-02	1.02E-01
ATP2B4_5_multinomial_train3.28	5.32E-02	9.34E-02	5.49E-02	8.17E-02
ATP2B4_4_multinomial_train3.38	7.03E-02	1.12E-01	6.78E-02	1.17E-01
ATP2B4_4_multinomial_train3.39	5.73E-02	1.03E-01	6.19E-02	9.09E-02
ATP2B4_5_multinomial_train3.29	5.47E-02	8.98E-02	6.57E-02	8.55E-02
ATP2B4_5_multinomial_train3.30	5.57E-02	1.06E-01	6.37E-02	9.16E-02
ATP2B4_4_multinomial_train3.40	6.72E-02	1.06E-01	6.61E-02	1.06E-01
ATP2B4_4_multinomial_train3.41	5.57E-02	1.03E-01	6.00E-02	8.94E-02
ATP2B4_5_multinomial_train3.31	5.59E-02	7.92E-02	6.86E-02	7.99E-02
ATP2B4_4_multinomial_train3.42	5.90E-02	1.05E-01	6.19E-02	9.58E-02
ATP2B4_5_multinomial_train3.32	6.61E-02	8.31E-02	7.23E-02	9.24E-02
ATP2B4_5_multinomial_train3.33	6.28E-02	9.30E-02	6.38E-02	9.01E-02
ATP2B4_4_multinomial_train3.43	5.87E-02	1.02E-01	5.84E-02	9.16E-02
ATP2B4_4_multinomial_train3.44	6.03E-02	9.33E-02	6.22E-02	8.75E-02
ATP2B4_4_multinomial_train3.45	5.80E-02	1.05E-01	5.90E-02	9.43E-02
ATP2B4_5_multinomial_train3.34	6.06E-02	9.92E-02	6.53E-02	9.44E-02
ATP2B4_5_multinomial_train3.35	6.46E-02	1.06E-01	6.94E-02	9.81E-02
ATP2B4_5_multinomial_train3.36	6.29E-02	1.07E-01	7.28E-02	1.01E-01
ATP2B4_5_multinomial_train3.37	5.45E-02	7.91E-02	6.50E-02	8.55E-02
ATP2B4_5_multinomial_train3.38	6.18E-02	1.06E-01	6.67E-02	9.98E-02
ATP2B4_5_multinomial_train3.39	5.59E-02	1.09E-01	7.84E-02	9.95E-02
ATP2B4_4_multinomial_train3.46	5.57E-02	9.94E-02	5.79E-02	8.75E-02
ATP2B4_4_multinomial_train3.47	6.50E-02	9.57E-02	6.09E-02	9.59E-02
ATP2B4_5_multinomial_train3.40	6.29E-02	1.00E-01	6.63E-02	9.25E-02
ATP2B4_5_multinomial_train3.41	6.22E-02	9.55E-02	6.03E-02	9.23E-02
ATP2B4_4_multinomial_train3.48	6.46E-02	9.93E-02	6.18E-02	9.72E-02
ATP2B4_4_multinomial_train3.49	6.15E-02	9.15E-02	6.94E-02	9.71E-02
ATP2B4_4_multinomial_train3.50	6.27E-02	9.74E-02	5.74E-02	9.53E-02
ATP2B4_4_multinomial_train3.51	5.66E-02	1.12E-01	6.32E-02	9.45E-02
ATP2B4_5_multinomial_train3.42	5.28E-02	9.24E-02	5.68E-02	8.03E-02
ATP2B4_5_multinomial_train3.43	5.24E-02	8.45E-02	7.82E-02	9.48E-02
ATP2B4_4_multinomial_train3.52	6.70E-02	1.01E-01	6.37E-02	1.01E-01
ATP2B4_4_multinomial_train3.53	5.55E-02	1.03E-01	5.92E-02	8.84E-02
MLH1_2_multinomial_train3	1.33E-01	1.51E-26	3.21E-03	1.04E-01
MLH1_2_multinomial_train3.1	1.34E-01	2.45E-03	6.66E-04	1.05E-01
MLH1_2_multinomial_train3.2	1.34E-01	1.51E-26	2.29E-03	1.05E-01
MLH1_2_multinomial_train3.3	1.28E-01	2.02E-03	2.45E-03	1.02E-01
MLH1_2_multinomial_train3.4	1.30E-01	2.82E-03	1.09E-03	1.03E-01
MLH1_2_multinomial_train3.5	1.28E-01	4.19E-03	2.12E-03	1.02E-01
MLH1_2_multinomial_train3.6	1.27E-01	1.50E-26	1.47E-03	1.03E-01
MLH1_2_multinomial_train3.7	1.32E-01	1.52E-26	2.04E-03	1.03E-01
MLH1_2_multinomial_train3.8	1.29E-01	2.44E-03	1.88E-03	1.03E-01
MLH1_2_multinomial_train3.9	1.32E-01	1.51E-26	1.78E-03	1.03E-01
MLH1_2_multinomial_train3.10	1.29E-01	2.16E-03	1.90E-03	1.03E-01
MLH1_2_multinomial_train3.11	1.26E-01	2.25E-17	2.44E-03	1.01E-01
MLH1_2_multinomial_train3.12	1.34E-01	9.98E-04	1.98E-03	1.05E-01
MLH1_2_multinomial_train3.13	1.27E-01	1.51E-26	1.39E-03	1.01E-01
MLH1_2_multinomial_train3.14	1.29E-01	2.98E-03	9.52E-04	1.03E-01
MLH1_2_multinomial_train3.15	1.35E-01	1.51E-26	2.68E-03	1.05E-01
MLH1_2_multinomial_train3.16	1.31E-01	4.52E-03	1.07E-03	1.05E-01
MLH1_2_multinomial_train3.17	1.30E-01	2.23E-03	1.59E-03	1.03E-01
MLH1_2_multinomial_train3.18	1.31E-01	3.12E-03	2.09E-03	1.04E-01
MLH1_2_multinomial_train3.19	1.29E-01	1.89E-03	3.24E-03	1.03E-01
MLH1_2_multinomial_train3.20	1.25E-01	1.11E-03	2.54E-03	9.99E-02
MLH1_2_multinomial_train3.21	1.35E-01	8.30E-04	2.42E-03	1.06E-01
MLH1_2_multinomial_train3.22	1.33E-01	1.51E-26	2.66E-03	1.04E-01
MLH1_2_multinomial_train3.23	1.33E-01	1.50E-26	2.01E-03	1.04E-01
MLH1_2_multinomial_train3.24	1.29E-01	3.65E-03	1.28E-03	1.03E-01
MLH1_2_multinomial_train3.25	1.20E-01	6.29E-03	1.45E-03	9.82E-02
MLH1_2_multinomial_train3.26	1.30E-01	3.86E-03	1.48E-03	1.04E-01
MLH1_2_multinomial_train3.27	1.25E-01	2.99E-03	3.85E-03	1.01E-01
MLH1_2_multinomial_train3.28	1.32E-01	3.34E-18	2.89E-03	1.04E-01
MLH1_2_multinomial_train3.29	1.35E-01	3.93E-03	1.71E-03	1.06E-01
MLH1_2_multinomial_train3.30	1.28E-01	1.06E-03	1.65E-03	1.02E-01
MLH1_2_multinomial_train3.31	1.36E-01	9.25E-04	2.47E-03	1.07E-01
MLH1_2_multinomial_train3.32	1.29E-01	1.28E-03	2.47E-03	1.02E-01
MLH1_2_multinomial_train3.33	1.30E-01	1.51E-26	4.38E-03	1.02E-01
MLH1_2_multinomial_train3.34	1.31E-01	3.03E-03	2.16E-03	1.04E-01
MLH1_2_multinomial_train3.35	1.31E-01	7.42E-10	1.91E-03	1.04E-01
MLH1_2_multinomial_train3.36	1.30E-01	3.65E-23	1.78E-03	1.03E-01
MLH1_2_multinomial_train3.37	1.31E-01	2.79E-03	1.46E-03	1.04E-01
MLH1_2_multinomial_train3.38	1.31E-01	1.51E-26	2.82E-03	1.03E-01
MLH1_2_multinomial_train3.39	1.28E-01	1.50E-26	3.71E-03	1.02E-01
MLH1_2_multinomial_train3.40	1.27E-01	2.34E-03	2.27E-03	1.02E-01
MLH1_2_multinomial_train3.41	1.27E-01	3.30E-03	1.05E-03	1.02E-01
MLH1_2_multinomial_train3.42	1.32E-01	5.19E-03	1.75E-03	1.05E-01
MLH1_2_multinomial_train3.43	1.31E-01	3.00E-03	1.60E-03	1.03E-01
MLH1_2_multinomial_train3.44	1.26E-01	5.80E-03	1.61E-03	1.02E-01
MLH1_2_multinomial_train3.45	1.25E-01	7.32E-03	1.07E-03	1.02E-01
MLH1_2_multinomial_train3.46	1.33E-01	3.63E-04	3.78E-03	1.04E-01
MLH1_2_multinomial_train3.47	1.31E-01	2.09E-03	2.41E-03	1.03E-01
MLH1_2_multinomial_train3.48	1.35E-01	1.51E-26	2.12E-03	1.05E-01
MLH1_2_multinomial_train3.49	1.32E-01	6.39E-03	1.53E-26	1.05E-01
MLH1_2_multinomial_train3.50	1.31E-01	1.51E-26	2.39E-03	1.04E-01
MLH1_2_multinomial_train3.51	1.27E-01	3.32E-03	2.32E-03	1.02E-01
MLH1_2_multinomial_train3.52	1.32E-01	1.52E-26	1.54E-03	1.03E-01
MLH1_2_multinomial_train3.53	1.33E-01	1.51E-26	2.59E-03	1.04E-01
MLH1_2_multinomial_train3.54	1.30E-01	1.51E-26	3.72E-03	1.02E-01
MLH1_2_multinomial_train3.55	1.33E-01	2.47E-03	1.61E-03	1.05E-01
MLH1_2_multinomial_train3.56	1.27E-01	3.35E-03	2.56E-03	1.02E-01
MLH1_2_multinomial_train3.57	1.29E-01	4.42E-03	1.22E-03	1.03E-01
MLH1_2_multinomial_train3.58	1.28E-01	5.08E-03	1.81E-03	1.03E-01
MLH1_2_multinomial_train3.59	1.32E-01	1.35E-03	2.55E-03	1.04E-01
MLH1_2_multinomial_train3.60	1.29E-01	2.54E-03	1.96E-03	1.02E-01
MLH1_2_multinomial_train3.61	1.29E-01	1.51E-26	2.77E-03	1.02E-01
MLH1_2_multinomial_train3.62	1.34E-01	1.51E-26	2.53E-03	1.04E-01
MLH1_2_multinomial_train3.63	1.29E-01	6.59E-03	1.84E-03	1.04E-01
MLH1_2_multinomial_train3.64	1.31E-01	2.71E-03	3.14E-03	1.04E-01
MLH1_2_multinomial_train3.65	1.32E-01	2.03E-03	2.81E-03	1.04E-01
MLH1_2_multinomial_train3.66	1.28E-01	2.46E-03	1.49E-03	1.03E-01
MLH1_2_multinomial_train3.67	1.31E-01	1.51E-26	2.01E-03	1.03E-01
MLH1_2_multinomial_train3.68	1.31E-01	9.64E-08	2.45E-03	1.03E-01
MLH1_2_multinomial_train3.69	1.32E-01	2.74E-03	1.01E-03	1.05E-01
MLH1_2_multinomial_train3.70	1.32E-01	6.82E-04	2.89E-03	1.03E-01
MLH1_2_multinomial_train3.71	1.34E-01	1.52E-26	2.02E-03	1.05E-01
MLH1_2_multinomial_train3.72	1.31E-01	7.08E-04	2.27E-03	1.03E-01
MLH1_2_multinomial_train3.73	1.29E-01	1.51E-26	2.43E-03	1.02E-01
MLH1_2_multinomial_train3.74	1.29E-01	1.12E-03	3.27E-03	1.02E-01
MLH1_2_multinomial_train3.75	1.31E-01	2.80E-03	1.47E-03	1.04E-01
MLH1_2_multinomial_train3.76	1.28E-01	5.66E-03	8.84E-04	1.03E-01
MLH1_2_multinomial_train3.77	1.30E-01	3.09E-03	1.29E-03	1.03E-01
MLH1_2_multinomial_train3.78	1.32E-01	3.85E-04	2.13E-03	1.04E-01
MLH1_2_multinomial_train3.79	1.29E-01	4.50E-04	2.23E-03	1.02E-01
MLH1_2_multinomial_train3.80	1.30E-01	1.51E-26	2.77E-03	1.02E-01
MLH1_2_multinomial_train3.81	1.32E-01	3.31E-03	1.66E-03	1.05E-01
MLH1_2_multinomial_train3.82	1.37E-01	1.44E-18	2.63E-03	1.07E-01
MLH1_2_multinomial_train3.83	1.29E-01	8.06E-25	2.77E-03	1.02E-01
MLH1_2_multinomial_train3.84	1.29E-01	3.61E-03	1.74E-03	1.03E-01
MLH1_2_multinomial_train3.85	1.32E-01	1.51E-26	3.25E-03	1.04E-01
MLH1_2_multinomial_train3.86	1.32E-01	1.93E-03	9.82E-04	1.04E-01
MLH1_2_multinomial_train3.87	1.24E-01	1.77E-03	2.75E-03	9.99E-02
MLH1_2_multinomial_train3.88	1.31E-01	2.23E-26	3.61E-03	1.03E-01
MLH1_2_multinomial_train3.89	1.32E-01	1.51E-26	2.73E-03	1.04E-01
MLH1_2_multinomial_train3.90	1.30E-01	2.44E-03	1.64E-03	1.03E-01
MLH1_2_multinomial_train3.91	1.33E-01	4.95E-04	1.46E-03	1.04E-01
MLH1_2_multinomial_train3.92	1.35E-01	2.92E-03	2.52E-03	1.06E-01
MLH1_2_multinomial_train3.93	1.27E-01	5.40E-03	1.43E-03	1.03E-01
MLH1_2_multinomial_train3.94	1.29E-01	5.41E-03	5.15E-04	1.03E-01
MLH1_2_multinomial_train3.95	1.34E-01	1.66E-04	2.01E-03	1.04E-01
MLH1_2_multinomial_train3.96	1.28E-01	2.89E-03	1.23E-03	1.02E-01
MLH1_2_multinomial_train3.97	1.29E-01	1.21E-03	1.84E-03	1.02E-01
MLH1_2_multinomial_train3.98	1.28E-01	9.12E-04	1.86E-03	1.01E-01
