Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J	SBS96K
RNF168_2_multinomial_train3.46	2.46E-02	1.05E-01	8.87E-03	3.95E-03	1.03E-01	1.69E-01	3.88E-04	1.62E-43	1.69E-02	1.06E-01	9.69E-02
RNF168_2_multinomial_train3.47	2.20E-02	1.06E-01	1.01E-02	5.40E-03	1.04E-01	1.69E-01	6.26E-26	3.21E-44	1.53E-02	1.05E-01	9.74E-02
RNF168_2_multinomial_train3.48	2.24E-02	1.05E-01	5.82E-03	1.88E-03	1.01E-01	1.67E-01	3.84E-03	1.54E-23	1.01E-02	1.06E-01	9.78E-02
RNF168_2_multinomial_train3.49	2.60E-02	1.06E-01	2.22E-03	3.45E-03	1.04E-01	1.73E-01	3.72E-03	5.76E-03	1.58E-02	1.09E-01	9.81E-02
RNF168_2_multinomial_train3.50	2.48E-02	1.03E-01	1.35E-02	2.49E-03	1.00E-01	1.66E-01	5.16E-31	1.23E-03	1.86E-02	1.05E-01	9.47E-02
RNF168_2_multinomial_train3.51	2.00E-02	1.06E-01	1.10E-02	4.11E-03	1.01E-01	1.66E-01	2.74E-15	4.68E-03	1.29E-02	1.05E-01	9.95E-02
RNF168_2_multinomial_train3.52	2.56E-02	1.03E-01	6.98E-03	7.57E-04	1.02E-01	1.68E-01	2.86E-22	4.54E-42	1.35E-02	1.06E-01	9.41E-02
RNF168_2_multinomial_train3.53	2.54E-02	1.05E-01	1.10E-02	3.14E-03	9.97E-02	1.65E-01	4.33E-38	2.51E-03	1.59E-02	1.05E-01	9.35E-02
RNF168_2_multinomial_train3.54	2.45E-02	1.03E-01	1.27E-02	4.94E-16	9.73E-02	1.61E-01	3.56E-03	7.24E-03	1.76E-02	1.05E-01	9.41E-02
RNF168_2_multinomial_train3.55	2.33E-02	1.03E-01	9.27E-03	5.96E-82	9.92E-02	1.65E-01	3.42E-12	8.22E-09	1.44E-02	1.04E-01	9.55E-02
RNF168_2_multinomial_train3.56	2.35E-02	1.05E-01	4.26E-03	4.58E-106	1.07E-01	1.70E-01	3.46E-03	7.41E-42	1.20E-02	1.09E-01	9.91E-02
RNF168_2_multinomial_train3.57	2.51E-02	1.05E-01	5.88E-03	1.59E-03	1.03E-01	1.70E-01	2.11E-03	2.17E-25	1.44E-02	1.08E-01	9.65E-02
RNF168_2_multinomial_train3.58	2.50E-02	1.08E-01	1.29E-02	2.94E-17	1.06E-01	1.73E-01	9.26E-19	1.79E-03	1.74E-02	1.10E-01	9.87E-02
RNF168_2_multinomial_train3.59	2.69E-02	9.85E-02	5.74E-03	2.97E-03	9.83E-02	1.60E-01	1.60E-03	2.85E-24	1.31E-02	1.00E-01	8.98E-02
RNF168_2_multinomial_train3.60	2.39E-02	1.05E-01	8.54E-03	1.50E-26	1.03E-01	1.70E-01	1.41E-03	3.76E-15	1.25E-02	1.07E-01	9.67E-02
RNF168_2_multinomial_train3.61	2.43E-02	1.04E-01	8.08E-03	1.95E-04	1.00E-01	1.66E-01	2.78E-03	3.60E-03	1.27E-02	1.06E-01	9.61E-02
RNF168_2_multinomial_train3.62	2.70E-02	9.92E-02	5.79E-03	5.71E-03	9.87E-02	1.61E-01	2.28E-03	2.32E-32	1.57E-02	1.01E-01	9.17E-02
RNF168_2_multinomial_train3.63	2.50E-02	1.02E-01	8.89E-03	3.44E-03	1.00E-01	1.65E-01	1.17E-14	3.78E-23	1.54E-02	1.04E-01	9.42E-02
RNF168_2_multinomial_train3.64	2.51E-02	1.03E-01	9.07E-03	4.71E-03	9.97E-02	1.64E-01	1.35E-18	6.13E-43	1.51E-02	1.04E-01	9.43E-02
RNF168_2_multinomial_train3.65	2.55E-02	1.05E-01	8.02E-03	3.18E-03	1.03E-01	1.70E-01	5.83E-25	1.80E-39	1.14E-02	1.06E-01	9.62E-02
RNF168_2_multinomial_train3.66	2.48E-02	1.05E-01	7.07E-03	6.29E-03	1.03E-01	1.70E-01	9.62E-42	2.81E-76	1.57E-02	1.06E-01	9.56E-02
RNF168_2_multinomial_train3.67	2.31E-02	1.05E-01	1.08E-02	3.85E-03	9.70E-02	1.62E-01	4.96E-03	8.92E-03	1.10E-02	1.05E-01	9.53E-02
RNF168_2_multinomial_train3.68	2.63E-02	1.03E-01	9.39E-03	2.26E-03	1.00E-01	1.66E-01	2.15E-13	3.23E-16	1.68E-02	1.05E-01	9.42E-02
RNF168_2_multinomial_train3.69	2.52E-02	9.99E-02	3.98E-03	8.65E-04	9.93E-02	1.62E-01	3.35E-03	6.55E-03	1.44E-02	1.00E-01	9.16E-02
RNF168_2_multinomial_train3.70	2.62E-02	1.01E-01	1.62E-03	5.44E-03	1.03E-01	1.66E-01	4.30E-16	1.75E-20	1.52E-02	1.03E-01	9.29E-02
RNF168_2_multinomial_train3.71	2.45E-02	1.02E-01	9.58E-03	3.09E-08	9.88E-02	1.63E-01	2.03E-03	8.23E-57	1.37E-02	1.05E-01	9.25E-02
RNF168_2_multinomial_train3.72	2.57E-02	1.01E-01	2.15E-03	3.99E-04	1.03E-01	1.67E-01	2.03E-03	4.45E-03	1.19E-02	1.03E-01	9.37E-02
RNF168_2_multinomial_train3.73	2.56E-02	1.04E-01	9.52E-03	2.02E-03	1.00E-01	1.68E-01	2.60E-30	2.73E-12	1.60E-02	1.06E-01	9.48E-02
RNF168_2_multinomial_train3.74	2.34E-02	1.02E-01	6.35E-03	5.08E-03	1.01E-01	1.66E-01	3.63E-04	3.86E-54	1.55E-02	1.02E-01	9.40E-02
RNF168_2_multinomial_train3.75	2.42E-02	1.01E-01	8.64E-03	2.01E-03	1.00E-01	1.65E-01	4.69E-36	4.21E-57	1.32E-02	1.02E-01	9.28E-02
RNF168_2_multinomial_train3.76	2.87E-02	1.07E-01	6.09E-03	1.79E-07	1.01E-01	1.68E-01	5.93E-03	5.67E-03	1.61E-02	1.07E-01	9.37E-02
RNF168_2_multinomial_train3.77	2.77E-02	9.99E-02	1.46E-02	7.07E-17	9.75E-02	1.61E-01	4.88E-03	7.29E-03	1.50E-02	1.04E-01	9.20E-02
RNF168_2_multinomial_train3.78	2.32E-02	1.06E-01	4.80E-03	4.81E-03	1.06E-01	1.70E-01	1.16E-18	7.93E-21	1.10E-02	1.05E-01	9.73E-02
RNF168_2_multinomial_train3.79	2.60E-02	1.05E-01	1.88E-03	4.02E-03	1.05E-01	1.72E-01	2.56E-03	7.47E-03	1.40E-02	1.06E-01	9.56E-02
RNF168_2_multinomial_train3.80	2.30E-02	1.03E-01	9.70E-03	1.87E-03	9.90E-02	1.63E-01	1.39E-03	9.61E-41	1.30E-02	1.04E-01	9.51E-02
RNF168_2_multinomial_train3.81	2.32E-02	1.03E-01	7.06E-03	2.62E-03	1.01E-01	1.66E-01	1.14E-03	1.34E-13	1.23E-02	1.04E-01	9.56E-02
RNF168_2_multinomial_train3.82	2.43E-02	1.05E-01	8.96E-03	1.88E-03	1.04E-01	1.72E-01	5.88E-04	1.50E-03	1.38E-02	1.07E-01	9.61E-02
RNF168_2_multinomial_train3.83	2.51E-02	9.82E-02	1.30E-02	1.78E-05	9.39E-02	1.57E-01	1.19E-47	4.81E-03	1.82E-02	9.86E-02	8.93E-02
RNF168_2_multinomial_train3.84	2.58E-02	9.90E-02	1.02E-02	1.00E-03	9.52E-02	1.58E-01	1.48E-03	4.91E-03	1.78E-02	1.01E-01	9.03E-02
RNF168_2_multinomial_train3.85	2.49E-02	1.03E-01	1.34E-02	7.72E-17	9.84E-02	1.65E-01	3.65E-45	1.66E-03	1.70E-02	1.04E-01	9.44E-02
RNF168_2_multinomial_train3.86	2.49E-02	1.02E-01	8.12E-03	6.20E-03	1.02E-01	1.63E-01	4.87E-36	1.06E-58	1.20E-02	1.01E-01	9.39E-02
RNF168_2_multinomial_train3.87	2.82E-02	9.76E-02	7.63E-03	9.47E-08	9.73E-02	1.61E-01	6.15E-03	2.02E-03	1.63E-02	1.03E-01	9.14E-02
RNF168_2_multinomial_train3.88	2.54E-02	1.09E-01	9.86E-03	5.06E-03	1.08E-01	1.75E-01	6.01E-04	1.38E-37	9.66E-03	1.09E-01	1.01E-01
RNF168_2_multinomial_train3.89	2.57E-02	1.04E-01	7.35E-03	6.16E-03	1.04E-01	1.68E-01	2.21E-03	1.10E-29	1.28E-02	1.04E-01	9.36E-02
RNF168_2_multinomial_train3.90	2.43E-02	1.06E-01	1.07E-02	3.02E-03	1.04E-01	1.70E-01	3.86E-18	1.29E-23	1.51E-02	1.06E-01	9.59E-02
RNF168_2_multinomial_train3.91	2.46E-02	1.04E-01	6.10E-03	2.07E-33	9.91E-02	1.64E-01	5.02E-03	1.71E-03	1.06E-02	1.07E-01	9.57E-02
RNF168_2_multinomial_train3.92	2.56E-02	1.06E-01	9.74E-03	2.09E-03	1.03E-01	1.72E-01	8.23E-04	4.34E-73	1.40E-02	1.07E-01	9.66E-02
RNF168_2_multinomial_train3.93	2.24E-02	1.07E-01	5.68E-03	4.59E-03	1.04E-01	1.72E-01	5.57E-05	4.13E-03	1.27E-02	1.07E-01	9.82E-02
RNF168_2_multinomial_train3.94	2.71E-02	9.88E-02	9.34E-03	9.30E-03	9.89E-02	1.60E-01	3.03E-41	1.42E-39	2.01E-02	9.97E-02	8.98E-02
RNF168_2_multinomial_train3.95	2.48E-02	1.06E-01	1.21E-02	1.81E-03	9.91E-02	1.66E-01	2.61E-03	5.42E-03	1.62E-02	1.07E-01	9.57E-02
RNF168_2_multinomial_train3.96	2.41E-02	1.04E-01	6.03E-03	6.16E-03	1.03E-01	1.65E-01	3.40E-03	2.09E-75	9.56E-03	1.04E-01	9.57E-02
RNF168_2_multinomial_train3.97	2.52E-02	1.01E-01	2.66E-03	5.35E-03	1.03E-01	1.65E-01	4.49E-04	1.76E-63	1.24E-02	1.03E-01	9.29E-02
RNF168_2_multinomial_train3.98	2.56E-02	1.06E-01	4.88E-03	9.78E-04	1.08E-01	1.75E-01	2.15E-26	5.03E-48	1.34E-02	1.08E-01	9.69E-02
UNG_2_multinomial_train3	2.08E-02	2.04E-117	1.09E-01	1.55E-02	1.44E-01	7.76E-02	3.75E-04	9.04E-02	5.23E-02	2.23E-02	4.53E-02
UNG_2_multinomial_train3.1	9.07E-03	0.00E+00	1.12E-01	1.22E-02	1.45E-01	7.98E-02	1.72E-02	9.29E-02	4.56E-02	1.94E-02	3.64E-02
UNG_2_multinomial_train3.2	1.29E-02	1.67E-160	1.12E-01	1.38E-02	1.45E-01	7.93E-02	3.57E-03	9.54E-02	4.74E-02	1.81E-02	4.01E-02
UNG_2_multinomial_train3.3	6.88E-03	1.20E-02	1.15E-01	2.63E-03	1.51E-01	8.54E-02	4.49E-03	1.02E-01	4.34E-02	1.95E-02	3.64E-02
UNG_2_multinomial_train3.4	1.24E-02	9.00E-22	1.16E-01	1.88E-02	1.48E-01	8.53E-02	7.30E-03	9.98E-02	4.34E-02	1.49E-02	3.10E-02
UNG_2_multinomial_train3.5	1.16E-02	6.23E-121	1.11E-01	6.97E-03	1.46E-01	8.22E-02	1.11E-02	9.37E-02	4.62E-02	7.99E-03	3.37E-02
UNG_2_multinomial_train3.6	1.11E-02	5.76E-50	1.16E-01	6.79E-03	1.50E-01	8.50E-02	8.66E-03	9.41E-02	4.92E-02	1.81E-02	3.49E-02
UNG_2_multinomial_train3.7	2.27E-02	5.89E-138	1.27E-01	1.31E-02	1.71E-01	9.44E-02	2.81E-03	1.08E-01	5.59E-02	1.06E-02	3.79E-02
UNG_2_multinomial_train3.8	1.24E-02	3.97E-92	1.16E-01	1.49E-02	1.47E-01	8.26E-02	1.83E-08	9.72E-02	4.51E-02	2.49E-02	3.93E-02
UNG_2_multinomial_train3.9	2.00E-02	1.18E-02	1.07E-01	1.26E-02	1.45E-01	8.03E-02	3.15E-03	9.38E-02	5.20E-02	1.12E-02	3.66E-02
UNG_2_multinomial_train3.10	2.20E-02	1.92E-21	1.12E-01	2.26E-02	1.49E-01	8.32E-02	7.83E-03	9.70E-02	5.48E-02	1.47E-02	3.76E-02
UNG_2_multinomial_train3.11	1.41E-02	6.35E-08	1.15E-01	5.76E-03	1.46E-01	8.73E-02	7.02E-03	9.34E-02	4.54E-02	8.29E-03	2.58E-02
UNG_2_multinomial_train3.12	1.25E-02	4.37E-116	1.13E-01	1.62E-02	1.43E-01	7.86E-02	9.28E-03	9.38E-02	5.23E-02	3.23E-02	4.56E-02
UNG_2_multinomial_train3.13	1.39E-02	4.26E-39	1.10E-01	1.20E-02	1.41E-01	8.06E-02	3.35E-03	8.99E-02	3.94E-02	1.04E-02	3.09E-02
UNG_2_multinomial_train3.14	1.43E-02	2.25E-03	1.12E-01	1.03E-02	1.48E-01	8.39E-02	1.16E-02	9.64E-02	4.18E-02	9.38E-03	3.12E-02
UNG_2_multinomial_train3.15	2.64E-02	1.89E-109	1.21E-01	1.67E-02	1.56E-01	8.71E-02	1.71E-16	1.05E-01	5.72E-02	1.75E-02	4.47E-02
UNG_2_multinomial_train3.16	3.71E-10	1.02E-02	1.20E-01	1.44E-04	1.53E-01	8.78E-02	8.99E-03	1.03E-01	3.84E-02	2.06E-02	3.21E-02
UNG_2_multinomial_train3.17	3.45E-02	4.26E-20	1.05E-01	2.04E-02	1.47E-01	7.70E-02	2.14E-03	9.18E-02	6.17E-02	1.75E-02	4.52E-02
UNG_2_multinomial_train3.18	6.55E-03	5.27E-11	1.12E-01	3.72E-04	1.45E-01	8.70E-02	1.12E-02	9.27E-02	3.90E-02	7.54E-03	2.51E-02
UNG_2_multinomial_train3.19	1.74E-02	8.56E-03	1.12E-01	1.15E-02	1.49E-01	8.50E-02	4.46E-03	9.25E-02	4.30E-02	9.71E-03	2.83E-02
UNG_2_multinomial_train3.20	1.31E-02	4.83E-03	1.16E-01	5.08E-03	1.53E-01	9.29E-02	1.56E-02	1.02E-01	4.76E-02	5.57E-03	2.51E-02
UNG_2_multinomial_train3.21	1.41E-02	5.75E-32	1.16E-01	2.01E-02	1.50E-01	8.36E-02	9.41E-04	9.70E-02	3.98E-02	1.21E-02	3.04E-02
UNG_2_multinomial_train3.22	1.23E-02	6.90E-03	1.18E-01	5.42E-03	1.50E-01	8.68E-02	7.69E-03	9.90E-02	4.38E-02	1.79E-02	3.49E-02
UNG_2_multinomial_train3.23	1.42E-02	3.47E-30	1.15E-01	1.00E-02	1.54E-01	8.49E-02	4.83E-17	9.81E-02	5.19E-02	1.33E-02	3.67E-02
UNG_2_multinomial_train3.24	1.51E-02	1.27E-36	1.21E-01	9.42E-03	1.57E-01	8.88E-02	1.55E-03	9.30E-02	4.25E-02	1.03E-02	3.41E-02
UNG_2_multinomial_train3.25	1.71E-02	0.00E+00	1.14E-01	1.15E-02	1.46E-01	8.05E-02	1.21E-02	9.64E-02	4.52E-02	1.53E-02	4.14E-02
UNG_2_multinomial_train3.26	1.35E-02	1.56E-79	1.12E-01	2.14E-02	1.41E-01	7.53E-02	3.19E-45	9.50E-02	5.07E-02	3.60E-02	4.89E-02
UNG_2_multinomial_train3.27	1.32E-02	3.25E-116	1.14E-01	1.72E-02	1.47E-01	8.16E-02	1.64E-10	9.41E-02	3.84E-02	1.28E-02	3.33E-02
UNG_2_multinomial_train3.28	7.79E-03	5.37E-03	1.11E-01	9.28E-03	1.45E-01	7.86E-02	6.69E-03	9.01E-02	5.23E-02	2.47E-02	4.34E-02
UNG_2_multinomial_train3.29	1.93E-02	6.04E-03	1.10E-01	1.78E-02	1.46E-01	8.25E-02	1.54E-03	9.66E-02	4.74E-02	1.11E-02	3.21E-02
UNG_2_multinomial_train3.30	4.00E-03	1.84E-131	1.22E-01	5.23E-03	1.59E-01	9.46E-02	1.45E-02	9.32E-02	4.03E-02	9.14E-03	2.25E-02
UNG_2_multinomial_train3.31	1.89E-02	0.00E+00	1.16E-01	1.64E-02	1.52E-01	8.14E-02	5.09E-23	9.43E-02	4.97E-02	1.99E-02	4.47E-02
UNG_2_multinomial_train3.32	6.47E-03	2.15E-02	1.15E-01	2.25E-03	1.51E-01	8.92E-02	9.52E-03	9.39E-02	4.36E-02	1.74E-02	3.07E-02
UNG_2_multinomial_train3.33	1.48E-02	5.69E-03	1.13E-01	1.85E-02	1.44E-01	8.29E-02	4.64E-03	9.30E-02	3.86E-02	1.31E-02	2.86E-02
UNG_2_multinomial_train3.34	4.00E-03	6.65E-03	1.26E-01	5.39E-03	1.70E-01	9.84E-02	1.74E-02	1.14E-01	4.27E-02	1.30E-03	2.41E-02
UNG_2_multinomial_train3.35	9.65E-03	9.37E-03	1.06E-01	4.89E-03	1.40E-01	7.71E-02	1.26E-02	8.74E-02	5.34E-02	2.05E-02	4.35E-02
UNG_2_multinomial_train3.36	4.48E-03	3.87E-03	1.26E-01	1.06E-40	1.59E-01	9.23E-02	6.18E-03	1.02E-01	3.91E-02	1.11E-02	2.93E-02
UNG_2_multinomial_train3.37	1.30E-02	6.57E-03	1.15E-01	5.29E-03	1.49E-01	8.47E-02	1.17E-02	8.77E-02	4.58E-02	1.24E-02	3.44E-02
UNG_2_multinomial_train3.38	2.52E-02	0.00E+00	1.27E-01	1.55E-02	1.67E-01	9.01E-02	1.06E-33	1.04E-01	5.72E-02	1.31E-02	4.25E-02
UNG_2_multinomial_train3.39	1.44E-02	8.80E-72	1.17E-01	1.46E-02	1.51E-01	8.61E-02	6.61E-03	9.77E-02	4.15E-02	7.74E-03	2.83E-02
UNG_2_multinomial_train3.40	5.76E-03	8.00E-08	1.24E-01	6.28E-03	1.56E-01	9.16E-02	1.15E-02	1.04E-01	3.42E-02	1.36E-02	2.82E-02
UNG_2_multinomial_train3.41	9.10E-03	0.00E+00	1.27E-01	9.34E-03	1.69E-01	9.47E-02	9.51E-03	1.07E-01	4.04E-02	3.97E-03	2.91E-02
UNG_2_multinomial_train3.42	1.16E-02	2.03E-03	1.17E-01	1.80E-04	1.53E-01	8.99E-02	7.44E-03	9.55E-02	4.76E-02	8.88E-03	2.71E-02
UNG_2_multinomial_train3.43	2.31E-02	1.61E-153	1.23E-01	1.50E-02	1.58E-01	8.78E-02	4.90E-21	9.84E-02	4.79E-02	1.59E-02	4.23E-02
UNG_2_multinomial_train3.44	1.85E-02	1.22E-65	1.15E-01	1.09E-02	1.49E-01	9.24E-02	1.20E-02	9.55E-02	4.30E-02	1.51E-02	1.83E-02
UNG_2_multinomial_train3.45	1.84E-02	0.00E+00	1.19E-01	1.43E-02	1.54E-01	8.55E-02	2.85E-51	1.00E-01	4.38E-02	1.91E-02	4.12E-02
UNG_2_multinomial_train3.46	1.82E-02	6.70E-34	1.09E-01	1.32E-02	1.44E-01	8.31E-02	9.93E-03	9.44E-02	4.26E-02	8.78E-03	2.62E-02
UNG_2_multinomial_train3.47	1.43E-02	3.92E-76	1.18E-01	9.80E-03	1.57E-01	8.62E-02	1.36E-02	9.86E-02	4.71E-02	9.73E-03	3.55E-02
UNG_2_multinomial_train3.48	1.49E-03	5.05E-94	1.26E-01	6.72E-03	1.67E-01	9.50E-02	2.07E-02	1.11E-01	4.33E-02	3.51E-03	2.75E-02
UNG_2_multinomial_train3.49	2.04E-02	9.42E-82	1.10E-01	2.12E-02	1.36E-01	7.47E-02	4.27E-09	9.51E-02	4.83E-02	3.63E-02	4.84E-02
UNG_2_multinomial_train3.50	9.09E-03	8.77E-03	1.12E-01	3.99E-03	1.45E-01	8.30E-02	1.24E-02	9.31E-02	4.61E-02	1.50E-02	3.21E-02
UNG_2_multinomial_train3.51	8.03E-03	0.00E+00	1.16E-01	1.07E-02	1.53E-01	8.06E-02	9.16E-03	9.64E-02	4.96E-02	2.34E-02	4.54E-02
UNG_2_multinomial_train3.52	1.48E-02	0.00E+00	1.26E-01	1.24E-02	1.62E-01	8.86E-02	9.83E-11	1.04E-01	4.63E-02	2.11E-02	4.23E-02
UNG_2_multinomial_train3.53	3.28E-02	0.00E+00	1.05E-01	2.38E-02	1.37E-01	7.17E-02	8.70E-04	8.99E-02	5.76E-02	2.91E-02	5.93E-02
UNG_2_multinomial_train3.54	2.25E-02	0.00E+00	1.11E-01	1.54E-02	1.49E-01	7.98E-02	1.98E-19	9.22E-02	5.82E-02	1.58E-02	4.59E-02
UNG_2_multinomial_train3.55	1.62E-02	5.13E-61	1.12E-01	1.71E-02	1.51E-01	8.49E-02	7.22E-03	9.82E-02	4.42E-02	5.15E-03	3.10E-02
UNG_2_multinomial_train3.56	1.26E-02	5.26E-79	1.33E-01	7.42E-03	1.69E-01	9.48E-02	3.88E-30	1.11E-01	4.99E-02	1.40E-02	3.92E-02
UNG_2_multinomial_train3.57	1.45E-02	3.81E-98	1.13E-01	1.04E-02	1.49E-01	8.09E-02	8.47E-04	9.16E-02	5.58E-02	1.88E-02	4.23E-02
UNG_2_multinomial_train3.58	1.30E-02	0.00E+00	1.15E-01	1.27E-02	1.48E-01	8.24E-02	1.22E-02	9.53E-02	4.10E-02	9.10E-03	3.31E-02
UNG_2_multinomial_train3.59	2.33E-02	1.00E-79	1.17E-01	1.71E-02	1.50E-01	8.49E-02	8.17E-09	9.70E-02	4.10E-02	1.66E-02	3.47E-02
UNG_2_multinomial_train3.60	1.66E-02	0.00E+00	1.13E-01	1.64E-02	1.54E-01	8.55E-02	9.25E-03	9.85E-02	4.59E-02	5.54E-03	3.41E-02
UNG_2_multinomial_train3.61	1.65E-02	5.98E-03	1.16E-01	1.02E-02	1.53E-01	8.51E-02	2.68E-03	9.79E-02	4.69E-02	1.66E-02	3.82E-02
UNG_2_multinomial_train3.62	2.43E-02	4.79E-87	1.08E-01	2.32E-02	1.45E-01	7.75E-02	1.53E-48	9.40E-02	5.45E-02	1.34E-02	4.48E-02
UNG_2_multinomial_train3.63	1.91E-02	1.38E-113	1.18E-01	1.17E-02	1.54E-01	8.41E-02	1.39E-03	9.96E-02	5.33E-02	1.45E-02	4.17E-02
UNG_2_multinomial_train3.64	2.18E-02	2.77E-98	1.08E-01	1.40E-02	1.47E-01	7.92E-02	6.57E-03	9.01E-02	5.51E-02	1.19E-02	4.22E-02
UNG_2_multinomial_train3.65	1.51E-02	1.06E-02	1.17E-01	2.16E-15	1.54E-01	9.31E-02	1.21E-02	1.01E-01	4.88E-02	8.51E-03	2.62E-02
UNG_2_multinomial_train3.66	1.04E-02	1.56E-60	1.18E-01	8.98E-03	1.50E-01	8.69E-02	7.74E-03	9.50E-02	3.95E-02	1.12E-02	2.73E-02
UNG_2_multinomial_train3.67	2.93E-02	0.00E+00	1.12E-01	1.95E-02	1.49E-01	7.86E-02	3.00E-30	9.07E-02	5.60E-02	1.66E-02	4.89E-02
UNG_2_multinomial_train3.68	1.12E-02	3.25E-33	1.22E-01	1.29E-02	1.60E-01	8.85E-02	5.02E-03	1.06E-01	4.69E-02	1.20E-02	3.55E-02
UNG_2_multinomial_train3.69	1.24E-02	2.29E-69	1.18E-01	1.19E-02	1.57E-01	8.83E-02	4.90E-03	1.02E-01	4.39E-02	5.12E-03	3.10E-02
UNG_2_multinomial_train3.70	9.67E-03	6.35E-64	1.11E-01	1.01E-02	1.38E-01	7.87E-02	6.41E-03	8.69E-02	4.30E-02	2.66E-02	3.98E-02
UNG_2_multinomial_train3.71	1.01E-02	1.52E-92	1.15E-01	1.27E-02	1.55E-01	8.84E-02	8.14E-03	1.01E-01	3.50E-02	6.79E-03	2.49E-02
UNG_2_multinomial_train3.72	2.49E-02	9.89E-124	1.16E-01	1.45E-02	1.56E-01	8.85E-02	8.48E-03	1.02E-01	5.28E-02	1.53E-02	2.78E-02
UNG_2_multinomial_train3.73	1.76E-02	2.03E-104	1.11E-01	1.21E-02	1.51E-01	8.41E-02	1.06E-02	9.72E-02	5.71E-02	7.13E-03	3.70E-02
UNG_2_multinomial_train3.74	1.25E-02	2.16E-03	1.08E-01	1.29E-02	1.43E-01	8.17E-02	1.14E-02	9.28E-02	4.19E-02	6.57E-03	2.73E-02
UNG_2_multinomial_train3.75	1.42E-02	2.02E-03	1.16E-01	9.43E-03	1.55E-01	8.36E-02	5.34E-03	9.87E-02	5.70E-02	1.91E-02	4.46E-02
UNG_2_multinomial_train3.76	1.53E-02	0.00E+00	1.13E-01	1.29E-02	1.50E-01	8.38E-02	5.76E-03	9.63E-02	4.14E-02	7.95E-03	3.36E-02
UNG_2_multinomial_train3.77	9.21E-03	2.74E-47	1.09E-01	1.23E-02	1.47E-01	8.67E-02	7.78E-03	9.63E-02	3.85E-02	4.36E-03	2.39E-02
UNG_2_multinomial_train3.78	3.60E-03	4.39E-03	1.21E-01	6.03E-04	1.59E-01	9.26E-02	1.19E-02	1.04E-01	3.98E-02	7.78E-03	2.51E-02
UNG_2_multinomial_train3.79	3.42E-02	3.51E-137	1.08E-01	2.38E-02	1.52E-01	7.72E-02	1.04E-06	9.64E-02	6.92E-02	1.95E-02	4.73E-02
UNG_2_multinomial_train3.80	1.45E-02	6.98E-155	1.24E-01	7.41E-03	1.64E-01	9.16E-02	4.58E-06	1.04E-01	5.23E-02	8.42E-03	3.60E-02
UNG_2_multinomial_train3.81	1.70E-02	3.13E-92	1.21E-01	1.20E-02	1.60E-01	9.04E-02	3.80E-03	1.03E-01	4.60E-02	7.61E-03	3.37E-02
UNG_2_multinomial_train3.82	1.11E-02	2.53E-24	1.11E-01	6.79E-03	1.43E-01	8.88E-02	1.67E-02	9.20E-02	4.05E-02	1.24E-02	1.97E-02
UNG_2_multinomial_train3.83	1.03E-02	5.64E-82	1.26E-01	5.34E-03	1.66E-01	9.57E-02	3.21E-03	1.02E-01	4.63E-02	6.77E-03	2.72E-02
UNG_2_multinomial_train3.84	1.72E-02	8.35E-84	1.13E-01	1.48E-02	1.50E-01	8.25E-02	5.38E-18	9.73E-02	5.37E-02	2.15E-02	4.34E-02
UNG_2_multinomial_train3.85	1.15E-02	2.78E-46	1.16E-01	1.41E-02	1.51E-01	8.35E-02	7.64E-03	9.89E-02	4.68E-02	1.32E-02	3.58E-02
UNG_2_multinomial_train3.86	1.26E-02	4.65E-106	1.11E-01	8.86E-03	1.52E-01	8.10E-02	6.02E-03	9.21E-02	4.95E-02	8.94E-03	3.97E-02
UNG_2_multinomial_train3.87	9.57E-03	6.03E-03	1.18E-01	1.02E-02	1.53E-01	8.33E-02	6.05E-03	1.05E-01	4.81E-02	2.03E-02	3.89E-02
UNG_2_multinomial_train3.88	1.04E-02	2.73E-56	1.24E-01	5.33E-03	1.63E-01	9.55E-02	1.11E-02	1.08E-01	4.66E-02	3.93E-03	2.83E-02
UNG_2_multinomial_train3.89	1.51E-02	3.31E-88	1.17E-01	1.02E-02	1.52E-01	8.56E-02	6.64E-03	9.32E-02	4.71E-02	1.09E-02	3.71E-02
UNG_2_multinomial_train3.90	7.33E-03	2.99E-20	1.16E-01	6.79E-03	1.51E-01	8.80E-02	1.44E-02	9.73E-02	4.18E-02	4.63E-03	2.63E-02
UNG_2_multinomial_train3.91	1.02E-02	7.94E-03	1.14E-01	1.29E-02	1.48E-01	7.99E-02	6.89E-03	1.03E-01	5.23E-02	2.68E-02	4.39E-02
UNG_2_multinomial_train3.92	1.62E-02	2.58E-03	1.14E-01	1.27E-19	1.53E-01	8.61E-02	7.12E-03	9.86E-02	5.63E-02	8.45E-03	3.59E-02
UNG_2_multinomial_train3.93	1.17E-02	5.74E-87	1.26E-01	8.42E-03	1.62E-01	8.65E-02	1.45E-09	9.94E-02	4.66E-02	2.10E-02	4.62E-02
UNG_2_multinomial_train3.94	1.47E-02	4.35E-138	1.16E-01	1.35E-02	1.47E-01	8.10E-02	4.67E-03	9.70E-02	4.99E-02	2.85E-02	4.63E-02
UNG_2_multinomial_train3.95	1.74E-02	5.74E-50	1.13E-01	1.29E-02	1.44E-01	8.00E-02	5.70E-04	9.42E-02	5.01E-02	1.98E-02	4.17E-02
