Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J	SBS96K	SBS96L	SBS96M	SBS96N
COAD_TCGA-CK-4948	50	1	12	5	5	4	13	3	0	3	6	33	6	1
COAD_TCGA-CK-4950	49	5	8	10	10	0	8	0	44	4	14	73	0	3
COAD_TCGA-CK-4951	355	24	1261	308	956	0	5	379	415	103	1559	690	391	10
COAD_TCGA-CK-4952	75	0	0	9	0	1	2	6	24	8	29	24	11	13
COAD_TCGA-CK-5912	28	0	5	8	10	0	1	4	0	0	3	22	4	2
COAD_TCGA-CK-5913	299	3	115	38	68	99	0	80	127	166	23	22	0	9
COAD_TCGA-CK-5914	50	7	26	14	0	3	4	5	6	4	20	45	5	3
COAD_TCGA-CK-5915	71	3	4	5	5	0	2	5	5	10	7	8	2	2
COAD_TCGA-CK-5916	549	26	240	63	299	79	0	197	38	229	45	46	0	7
COAD_TCGA-CK-6746	272	10	211	43	221	110	1	123	103	253	20	60	0	29
COAD_TCGA-CK-6747	67	3	25	17	0	0	4	1	0	12	6	20	6	4
COAD_TCGA-CK-6748	29	0	3	6	6	3	0	5	0	8	2	21	2	6
COAD_TCGA-CK-6751	54	10	33	17	8	0	0	1	7	10	44	37	4	4
COAD_TCGA-CM-4743	411	7	163	45	176	154	0	99	74	188	27	50	3	21
COAD_TCGA-CM-4744	76	6	5	13	0	2	1	7	28	6	9	45	1	2
COAD_TCGA-CM-4746	407	9	205	49	70	71	0	0	27	65	18	10	1	9
COAD_TCGA-CM-4747	47	1	23	2	0	0	8	4	0	5	19	20	6	2
COAD_TCGA-CM-4748	24	4	8	3	0	1	1	8	10	2	5	23	4	2
COAD_TCGA-CM-4750	41	6	0	2	0	0	4	1	16	3	12	29	0	4
COAD_TCGA-CM-4751	44	3	29	4	0	0	4	5	0	11	5	19	1	3
COAD_TCGA-CM-4752	67	7	11	15	8	2	0	3	20	4	9	30	2	0
COAD_TCGA-CM-5341	79	1	7	6	6	6	11	13	0	2	13	47	14	1
COAD_TCGA-CM-5344	42	6	6	2	8	2	2	3	0	0	0	27	2	0
COAD_TCGA-CM-5348	75	3	23	29	7	4	5	12	0	0	13	56	22	4
COAD_TCGA-CM-5349	61	1	11	13	0	0	7	3	4	6	13	21	2	5
COAD_TCGA-CM-5860	51	1	14	17	0	0	0	0	22	10	13	25	2	3
COAD_TCGA-CM-5861	266	10	250	47	232	178	15	468	9	198	46	61	4	39
COAD_TCGA-CM-5862	52	3	10	7	5	2	6	5	0	9	6	19	5	6
COAD_TCGA-CM-5863	26	1	8	8	0	0	7	0	15	5	10	6	1	0
COAD_TCGA-CM-5864	40	7	26	10	8	1	7	2	2	19	35	104	5	0
COAD_TCGA-CM-5868	30	5	7	9	14	3	5	3	1	14	10	16	7	3
COAD_TCGA-CM-6161	46	0	3	6	2	0	1	0	33	9	9	28	0	0
COAD_TCGA-CM-6163	47	1	6	13	0	1	0	2	9	7	16	31	8	2
COAD_TCGA-CM-6164	17	1	9	8	0	5	10	3	0	8	13	24	0	0
COAD_TCGA-CM-6165	39	6	7	4	11	7	3	3	0	10	17	45	2	0
COAD_TCGA-CM-6166	23	5	23	13	0	2	4	2	0	0	3	31	12	0
COAD_TCGA-CM-6167	34	3	8	5	0	2	0	0	2	9	14	27	0	0
COAD_TCGA-CM-6168	71	4	31	13	24	11	0	11	14	25	17	50	14	6
COAD_TCGA-CM-6169	49	4	7	6	14	1	0	9	0	2	0	38	3	3
COAD_TCGA-CM-6170	29	0	13	6	0	0	0	0	25	10	30	4	8	5
COAD_TCGA-CM-6171	532	8	160	59	160	107	0	58	137	184	49	23	0	10
COAD_TCGA-CM-6172	39	1	16	13	0	0	0	0	0	5	22	29	7	8
COAD_TCGA-CM-6674	418	1	142	57	145	53	0	69	14	135	0	9	9	12
COAD_TCGA-CM-6675	22	0	13	4	0	5	1	0	15	9	26	28	0	5
COAD_TCGA-CM-6676	42	2	19	9	0	3	4	3	7	5	18	27	0	4
COAD_TCGA-CM-6677	60	10	29	11	0	4	0	4	0	5	22	31	2	5
COAD_TCGA-CM-6678	65	4	16	9	0	0	6	4	23	5	30	17	0	0
COAD_TCGA-CM-6679	20	1	18	2	1	0	7	13	0	15	11	9	5	4
COAD_TCGA-CM-6680	41	0	9	14	0	0	2	10	0	4	19	23	2	1
COAD_TCGA-D5-5537	40	4	17	8	2	0	5	3	9	4	21	25	0	1
COAD_TCGA-D5-5538	43	4	1	9	8	0	0	0	34	16	5	36	0	7
COAD_TCGA-D5-5539	54	1	1	4	10	0	0	5	0	6	15	34	6	10
COAD_TCGA-D5-5540	63	4	17	12	1	0	4	1	0	3	12	44	12	4
COAD_TCGA-D5-5541	29	0	8	10	2	0	0	3	0	6	19	11	2	1
COAD_TCGA-D5-6529	46	5	22	12	8	0	0	0	13	5	7	24	4	1
COAD_TCGA-D5-6530	458	5	155	42	192	93	0	76	18	130	34	14	0	10
COAD_TCGA-D5-6531	87	8	19	16	3	0	0	0	26	5	20	53	6	11
COAD_TCGA-D5-6532	47	4	14	15	1	5	8	2	0	4	6	25	25	8
COAD_TCGA-D5-6533	53	3	1	17	15	6	8	10	0	3	27	68	10	6
COAD_TCGA-D5-6534	50	6	6	9	15	6	12	2	0	1	9	74	9	10
COAD_TCGA-D5-6535	39	7	12	10	3	1	7	2	41	0	10	65	24	11
COAD_TCGA-D5-6536	34	0	24	7	1	5	0	6	0	3	1	45	7	1
COAD_TCGA-D5-6537	58	8	7	12	1	4	1	2	3	8	0	36	1	2
COAD_TCGA-D5-6538	56	2	35	14	0	1	5	1	0	10	21	29	5	2
COAD_TCGA-D5-6539	37	3	2	9	8	2	4	8	0	5	2	34	9	4
COAD_TCGA-D5-6540	356	17	405	75	162	155	0	1	87	110	23	97	0	26
COAD_TCGA-D5-6541	60	1	8	5	3	1	0	0	0	10	0	18	8	0
COAD_TCGA-D5-6898	32	4	11	5	2	2	0	2	0	5	1	29	5	2
COAD_TCGA-D5-6920	49	4	22	10	7	0	3	3	0	3	3	30	15	2
COAD_TCGA-D5-6922	46	1	21	10	2	0	0	3	0	5	16	26	13	7
COAD_TCGA-D5-6924	59	3	3	8	5	0	6	2	25	4	15	55	5	8
COAD_TCGA-D5-6926	49	2	6	8	0	0	8	3	17	18	9	27	12	3
COAD_TCGA-D5-6927	188	13	118	25	93	69	0	119	32	136	10	0	0	10
COAD_TCGA-D5-6928	447	42	579	68	262	231	0	82	0	147	103	91	23	1
COAD_TCGA-D5-6929	24	2	14	9	0	12	8	0	15	12	20	24	16	5
COAD_TCGA-D5-6930	304	21	630	62	185	65	2	8	99	39	68	51	10	17
COAD_TCGA-D5-6931	51	6	36	19	12	7	28	8	0	3	64	49	6	126
COAD_TCGA-D5-6932	32	7	8	6	6	10	11	8	0	10	11	55	4	8
COAD_TCGA-D5-7000	53	0	9	11	7	2	3	1	0	2	4	43	10	3
COAD_TCGA-DM-A0X9	63	5	12	20	9	1	4	0	20	9	25	53	10	7
COAD_TCGA-DM-A0XD	52	4	28	18	0	0	7	0	35	11	26	29	13	4
COAD_TCGA-DM-A0XF	24	3	2	12	19	4	10	5	0	4	14	66	8	3
COAD_TCGA-DM-A1D0	46	1	3	4	5	6	11	5	0	5	7	45	12	4
COAD_TCGA-DM-A1D4	86	8	26	13	0	9	5	8	6	17	10	36	7	4
COAD_TCGA-DM-A1D6	56	0	9	9	7	4	11	6	0	4	4	26	15	1
COAD_TCGA-DM-A1D7	50	3	9	4	16	3	7	2	0	8	19	63	9	0
COAD_TCGA-DM-A1D8	43	7	16	15	0	8	2	2	4	14	17	79	8	13
COAD_TCGA-DM-A1D9	35	3	0	12	7	8	3	5	18	3	15	63	5	3
COAD_TCGA-DM-A1DA	63	9	32	12	16	19	3	2	0	12	41	135	6	27
COAD_TCGA-DM-A1DB	24	1	6	7	5	1	0	5	0	5	8	18	7	6
COAD_TCGA-DM-A1HA	64	5	20	4	0	1	2	2	14	2	7	58	11	1
COAD_TCGA-DM-A1HB	283	6	169	40	143	105	0	188	113	300	0	79	4	35
COAD_TCGA-DM-A280	38	5	17	8	0	0	16	1	18	0	10	27	2	36
COAD_TCGA-DM-A282	51	6	4	12	1	4	0	9	2	3	15	20	11	0
COAD_TCGA-DM-A285	36	3	21	14	0	1	16	4	7	19	19	74	12	9
COAD_TCGA-DM-A288	31	3	12	3	0	2	0	0	5	5	7	20	15	17
COAD_TCGA-DM-A28A	53	8	12	9	1	2	3	0	20	23	5	45	9	1
COAD_TCGA-DM-A28C	44	4	9	5	7	1	3	0	0	10	5	36	11	3
COAD_TCGA-DM-A28E	32	4	6	7	2	0	1	9	13	15	1	20	4	4
COAD_TCGA-DM-A28F	47	10	30	15	4	11	5	10	6	5	36	81	25	48
COAD_TCGA-DM-A28G	46	0	9	7	3	0	2	2	36	13	14	22	5	6
COAD_TCGA-DM-A28H	36	3	18	9	9	0	10	6	0	9	7	33	24	1
COAD_TCGA-DM-A28K	64	5	7	8	11	2	1	3	0	2	11	20	4	5
COAD_TCGA-DM-A28M	47	1	14	11	0	0	4	4	0	19	17	9	2	5
COAD_TCGA-F4-6459	37	4	5	14	11	5	2	2	0	16	15	33	21	11
COAD_TCGA-F4-6460	34	7	15	14	1	3	8	1	21	12	20	52	9	2
COAD_TCGA-F4-6461	48	3	23	12	10	2	4	8	0	20	29	30	2	2
COAD_TCGA-F4-6463	36	1	18	10	1	0	0	0	7	3	10	8	0	1
COAD_TCGA-F4-6569	45	7	4	10	6	2	1	8	0	1	8	29	9	28
COAD_TCGA-F4-6570	439	19	327	85	282	179	9	153	142	133	85	98	15	92
COAD_TCGA-F4-6703	122	9	119	23	77	46	2	44	19	110	24	42	7	24
COAD_TCGA-F4-6704	18	1	16	8	0	2	2	0	0	14	13	19	8	4
COAD_TCGA-F4-6805	32	6	2	4	9	3	2	10	3	3	3	18	0	3
COAD_TCGA-F4-6806	53	6	15	8	3	0	1	4	0	13	17	20	8	0
COAD_TCGA-F4-6807	27	8	6	4	4	22	0	1	0	16	40	91	3	3
COAD_TCGA-F4-6808	58	1	10	9	0	2	0	0	29	10	20	37	1	7
COAD_TCGA-F4-6809	31	9	12	5	8	6	8	19	0	2	10	68	17	14
COAD_TCGA-F4-6854	36	0	3	6	13	5	6	3	9	5	14	40	6	6
COAD_TCGA-F4-6855	37	4	18	6	0	7	5	0	3	6	15	41	9	0
COAD_TCGA-F4-6856	244	2	465	35	127	37	5	69	64	80	40	40	2	6
COAD_TCGA-G4-6293	36	5	14	9	7	0	3	0	6	11	34	26	1	1
COAD_TCGA-G4-6294	28	2	24	6	10	5	0	2	15	4	2	83	15	12
COAD_TCGA-G4-6295	40	3	20	14	8	5	9	10	0	8	10	71	8	2
COAD_TCGA-G4-6297	49	3	0	14	8	6	0	0	2	5	5	17	1	1
COAD_TCGA-G4-6298	50	6	4	4	3	1	1	1	0	0	18	19	0	0
COAD_TCGA-G4-6299	33	2	16	10	0	5	7	0	40	11	15	63	6	3
COAD_TCGA-G4-6302	288	12	146	71	167	146	4	71	0	155	4	80	8	10
COAD_TCGA-G4-6303	55	7	6	15	11	0	4	2	0	5	0	23	3	0
COAD_TCGA-G4-6304	281	8	249	52	160	76	2	93	13	144	59	56	1	4
COAD_TCGA-G4-6306	51	3	19	8	3	7	7	1	0	18	5	21	4	4
COAD_TCGA-G4-6307	17	3	14	7	0	2	7	0	15	2	15	25	4	3
COAD_TCGA-G4-6309	452	7	100	40	97	60	3	50	43	100	0	12	0	8
COAD_TCGA-G4-6310	52	3	34	14	0	3	1	0	0	6	19	22	4	2
COAD_TCGA-G4-6311	44	6	13	12	0	2	8	0	28	7	16	54	3	10
COAD_TCGA-G4-6314	61	4	22	16	0	7	5	5	16	5	4	24	19	2
COAD_TCGA-G4-6315	65	6	13	10	4	0	6	12	0	1	12	52	11	3
COAD_TCGA-G4-6317	54	3	12	14	3	2	0	3	0	4	25	16	5	1
COAD_TCGA-G4-6320	503	22	201	70	157	128	5	32	0	42	117	130	3	2
COAD_TCGA-G4-6321	36	3	12	7	5	0	3	0	0	2	9	23	2	0
COAD_TCGA-G4-6322	37	4	7	9	0	2	0	5	0	5	36	19	0	0
COAD_TCGA-G4-6323	38	5	17	3	2	0	1	8	13	8	10	22	5	4
COAD_TCGA-G4-6586	442	9	179	54	132	76	0	111	72	203	15	52	0	31
COAD_TCGA-G4-6588	503	18	425	46	375	229	0	344	170	314	50	65	1	38
COAD_TCGA-G4-6625	44	0	3	6	9	0	9	0	8	21	13	48	4	1
COAD_TCGA-G4-6626	66	0	21	15	0	0	0	2	8	6	20	47	4	0
COAD_TCGA-G4-6627	55	5	7	5	7	3	4	6	0	3	2	28	7	1
COAD_TCGA-G4-6628	485	39	500	52	538	295	0	24	0	200	153	98	10	22
COAD_TCGA-NH-A50T	62	4	23	20	0	1	4	1	0	0	12	36	2	0
COAD_TCGA-NH-A50U	36	7	12	8	0	1	5	3	6	9	12	8	7	4
COAD_TCGA-NH-A50V	81	10	24	7	6	3	2	6	4	0	18	52	2	1
COAD_TCGA-NH-A5IV	874	19	457	96	535	181	0	303	0	329	138	87	0	14
COAD_TCGA-NH-A6GA	36	2	2	14	1	2	3	0	28	0	9	24	8	2
COAD_TCGA-NH-A6GB	72	6	20	12	13	2	8	6	0	2	33	55	3	3
COAD_TCGA-NH-A6GC	44	7	14	10	0	8	3	0	0	0	0	49	15	6
COAD_TCGA-NH-A8F7	50	5	9	9	5	0	1	3	12	1	20	49	4	2
COAD_TCGA-NH-A8F8	42	4	19	4	1	2	2	0	10	3	27	43	1	2
COAD_TCGA-QG-A5YV	75	7	29	13	3	2	6	4	0	5	16	48	9	10
COAD_TCGA-QG-A5YW	48	7	26	13	8	1	9	4	0	19	10	52	3	3
COAD_TCGA-QG-A5YX	53	4	11	3	0	1	0	0	8	5	16	15	0	2
COAD_TCGA-QG-A5Z1	43	3	25	12	1	1	11	5	0	0	7	23	1	1
COAD_TCGA-QG-A5Z2	403	13	196	56	208	104	16	71	10	104	31	67	0	11
COAD_TCGA-QL-A97D	73	14	46	18	0	5	9	12	21	8	29	89	5	3
COAD_TCGA-RU-A8FL	31	1	31	9	10	3	3	4	0	9	22	65	10	9
COAD_TCGA-SS-A7HO	66	4	12	4	13	2	5	2	12	2	15	78	4	2
COAD_TCGA-T9-A92H	57	9	12	9	16	7	11	5	0	0	30	81	14	9
COAD_TCGA-WS-AB45	1532	4	435	227	351	179	0	112	145	315	0	0	0	29
UCEC_TCGA-2E-A9G8	10	0	7	2	8	0	12	0	0	1	1	35	8	4
UCEC_TCGA-4E-A92E	0	4	4	37	0	0	1	0	31	4	28	0	147	0
UCEC_TCGA-5B-A90C	9	3	3	3	5	0	0	0	23	3	2	18	0	2
UCEC_TCGA-5S-A9Q8	11	1	7	11	1	1	2	0	10	5	10	11	0	0
UCEC_TCGA-A5-A0G1	724	1390	1558	766	1587	3010	241	0	3633	183	1841	1206	2	267
UCEC_TCGA-A5-A0GQ	27	1	4	2	0	0	0	1	0	7	12	21	6	1
UCEC_TCGA-A5-A0R6	18	0	0	4	6	0	0	0	0	3	16	16	2	1
UCEC_TCGA-A5-A0R7	16	1	1	0	8	0	4	2	8	4	11	32	1	4
UCEC_TCGA-A5-A0R8	20	1	7	5	0	2	0	5	0	2	17	27	1	0
UCEC_TCGA-A5-A0R9	19	0	0	4	0	0	1	0	16	4	5	6	0	0
UCEC_TCGA-A5-A0RA	28	0	4	8	0	0	0	4	15	6	3	16	1	0
UCEC_TCGA-A5-A0VO	24	1	11	5	0	0	0	0	12	5	13	15	6	0
UCEC_TCGA-A5-A0VP	1084	3	220	153	280	103	0	154	0	135	0	22	17	15
UCEC_TCGA-A5-A0VQ	130	4	43	10	147	24	7	0	0	48	19	16	2	0
UCEC_TCGA-A5-A1OF	1645	1584	2368	657	1452	3760	195	965	3716	526	1175	0	0	442
UCEC_TCGA-A5-A1OG	7	2	2	1	6	0	1	3	2	5	2	9	7	0
UCEC_TCGA-A5-A1OH	22	0	0	9	1	0	2	3	25	7	27	50	42	6
UCEC_TCGA-A5-A1OJ	22	0	9	11	0	0	1	1	1	2	5	14	2	0
UCEC_TCGA-A5-A1OK	13	3	10	5	8	2	1	0	0	0	20	18	4	0
UCEC_TCGA-A5-A2K2	21	3	3	2	14	0	11	0	21	8	6	54	44	3
UCEC_TCGA-A5-A2K3	1027	10	196	130	360	150	8	39	0	107	31	29	3	5
UCEC_TCGA-A5-A2K4	14	0	1	1	3	2	3	3	0	1	8	14	0	0
UCEC_TCGA-A5-A2K5	124	6123	511	3126	177	393	3870	80	457	0	115	0	0	88
UCEC_TCGA-A5-A2K7	266	4	93	38	202	82	4	31	0	91	23	29	17	2
UCEC_TCGA-A5-A3LO	8	2	3	3	5	1	1	8	0	2	4	5	2	0
UCEC_TCGA-A5-A3LP	11	0	5	5	2	0	0	0	19	3	12	1	14	2
UCEC_TCGA-A5-A7WK	23	3	0	7	4	0	5	6	0	10	0	27	30	0
UCEC_TCGA-A5-AB3J	16	0	9	2	0	0	3	3	1	2	3	12	6	0
UCEC_TCGA-AJ-A23M	11	1	5	5	1	3	0	6	1	5	0	53	57	4
UCEC_TCGA-AJ-A23N	8	1	4	7	4	0	0	8	0	0	1	16	13	2
UCEC_TCGA-AJ-A23O	126	7	91	45	170	90	40	71	100	295	0	199	0	26
UCEC_TCGA-AJ-A2QK	32	1	0	1	7	0	5	1	12	13	1	31	3	0
UCEC_TCGA-AJ-A2QL	15	1	9	4	0	0	0	3	3	0	7	14	3	1
UCEC_TCGA-AJ-A2QM	13	3	0	6	5	2	2	0	1	10	12	16	222	0
UCEC_TCGA-AJ-A2QN	34	1	29	3	0	0	0	1	0	3	6	19	5	0
UCEC_TCGA-AJ-A2QO	332	10	167	51	342	152	8	79	0	218	34	52	18	7
UCEC_TCGA-AJ-A3BD	14	0	6	10	5	0	0	2	17	9	7	26	12	0
UCEC_TCGA-AJ-A3BF	8	1	2	0	0	1	0	0	6	3	6	11	0	3
UCEC_TCGA-AJ-A3BG	967	1	249	133	216	96	1	43	0	106	11	23	5	5
UCEC_TCGA-AJ-A3BH	1590	55	706	152	811	488	8	119	0	102	60	14	2	4
UCEC_TCGA-AJ-A3BI	5	1	5	0	0	0	0	1	14	5	2	18	2	0
UCEC_TCGA-AJ-A3BK	26	3	6	2	3	5	0	0	5	4	16	19	0	2
UCEC_TCGA-AJ-A3EJ	29	1	2	10	7	1	2	0	0	0	5	30	0	2
UCEC_TCGA-AJ-A3EK	822	1457	986	769	1076	1117	737	226	1599	273	982	5	22	108
UCEC_TCGA-AJ-A3EL	481	3517	1099	3082	137	716	2227	1144	158	183	95	0	0	355
UCEC_TCGA-AJ-A3EM	6	3	11	1	0	0	0	5	0	9	7	42	0	1
UCEC_TCGA-AJ-A3I9	7	1	4	0	3	0	0	3	16	3	3	2	2	2
UCEC_TCGA-AJ-A3IA	1	6	13	2	19	21	10	11	0	27	24	160	52	20
UCEC_TCGA-AJ-A3NF	4	1	11	4	1	2	1	0	0	0	13	16	22	0
UCEC_TCGA-AJ-A3NG	40	0	7	2	0	0	2	2	22	5	21	17	2	0
UCEC_TCGA-AJ-A3OJ	520	3	107	62	180	116	8	48	0	117	17	12	12	4
UCEC_TCGA-AJ-A3OK	751	0	108	70	54	21	6	38	0	43	0	0	0	2
UCEC_TCGA-AJ-A3OL	126	0	20	16	83	7	0	15	0	57	10	22	4	3
UCEC_TCGA-AJ-A3QS	14	19	14	28	3	2	1	0	0	4	3	38	263	1
UCEC_TCGA-AJ-A3TW	19	4	5	10	4	2	0	3	0	9	1	20	102	3
UCEC_TCGA-AJ-A5DV	48	0	4	5	7	2	7	0	0	0	4	30	3	1
UCEC_TCGA-AJ-A5DW	64	2643	167	1220	0	254	1163	32	0	41	0	0	0	7
UCEC_TCGA-AJ-A6NU	3	1	4	8	0	0	3	3	0	0	14	21	4	0
UCEC_TCGA-AJ-A8CT	617	0	129	76	10	35	3	0	0	35	25	0	0	4
UCEC_TCGA-AJ-A8CV	67	3	35	7	46	1	0	7	29	53	29	10	0	7
UCEC_TCGA-AJ-A8CW	230	16	93	49	174	45	5	42	21	111	27	49	6	6
UCEC_TCGA-AP-A059	1173	1858	1275	811	2927	4116	291	0	2244	0	1412	22	0	184
UCEC_TCGA-AP-A0LE	123	5	56	16	141	55	0	49	0	110	22	32	0	3
UCEC_TCGA-AP-A0LF	32	10	11	11	0	7	0	8	0	0	10	79	149	8
UCEC_TCGA-AP-A0LL	15	3	4	0	8	0	2	2	0	0	7	10	6	0
UCEC_TCGA-AP-A0LM	2456	3502	3025	4186	142	1822	650	811	2173	52	736	0	0	199
UCEC_TCGA-AP-A0LP	94	0	20	17	83	13	6	10	27	45	9	17	3	0
UCEC_TCGA-AP-A0LQ	23	0	0	2	7	0	0	12	0	2	11	12	1	0
UCEC_TCGA-AP-A0LS	99	6	50	11	101	49	7	48	19	108	13	33	2	1
UCEC_TCGA-AP-A1DH	187	6	60	23	249	58	16	33	0	51	21	56	4	4
UCEC_TCGA-AP-A1DK	262	170	1472	77	5503	2339	0	268	821	4856	2944	0	0	29
UCEC_TCGA-AP-A1DM	86	4	61	13	114	28	5	46	0	43	10	36	20	5
UCEC_TCGA-AP-A1DO	197	6	57	28	192	31	23	39	0	103	6	76	7	5
UCEC_TCGA-AP-A1DP	81	5	86	15	160	21	2	54	38	57	25	47	4	4
UCEC_TCGA-AP-A1DQ	4	0	7	2	0	0	1	0	0	1	6	13	5	0
UCEC_TCGA-AP-A1DR	260	22	128	39	226	87	1	13	0	118	32	65	0	5
UCEC_TCGA-AP-A1DV	558	5875	4335	4246	234	1547	1692	0	2520	0	0	0	34	222
UCEC_TCGA-AP-A1E0	167	3495	293	2071	9	399	1831	4	0	51	0	0	0	40
UCEC_TCGA-AP-A1E1	145	6	92	48	169	41	12	32	21	111	10	57	9	10
UCEC_TCGA-AP-A1E3	16	1	1	4	0	2	3	2	0	0	17	11	3	0
UCEC_TCGA-AP-A1E4	6	1	3	3	6	0	0	1	2	2	2	12	1	0
UCEC_TCGA-AP-A5FX	6	0	6	1	0	0	1	0	14	1	15	11	1	0
UCEC_TCGA-AW-A1PO	4	0	2	6	8	0	3	2	1	7	16	40	11	1
UCEC_TCGA-AX-A06H	152	6	54	21	103	12	4	25	14	60	12	17	1	0
UCEC_TCGA-AX-A06L	21	2	4	0	1	4	0	4	0	2	5	8	2	0
UCEC_TCGA-AX-A0IS	21	1	11	1	1	0	1	0	9	3	0	11	2	2
UCEC_TCGA-AX-A0IU	13	1	6	3	2	2	2	4	5	0	9	21	8	0
UCEC_TCGA-AX-A0J0	119	4798	201	2233	0	299	2557	225	0	302	0	0	0	219
UCEC_TCGA-AX-A1C4	265	11	98	43	322	110	1	51	1	166	38	41	12	16
UCEC_TCGA-AX-A1C5	619	0	125	78	249	66	0	37	76	146	19	0	0	10
UCEC_TCGA-AX-A1C7	5	0	8	9	3	1	0	1	0	3	4	20	1	5
UCEC_TCGA-AX-A1C8	13	5	1	2	6	0	0	14	0	3	12	21	18	0
UCEC_TCGA-AX-A1C9	902	2	153	119	143	46	0	65	0	97	0	28	0	13
UCEC_TCGA-AX-A1CA	25	4	7	3	0	1	2	0	14	3	5	17	72	2
UCEC_TCGA-AX-A1CC	3	0	0	0	0	0	1	1	9	0	7	4	3	0
UCEC_TCGA-AX-A1CE	3337	1079	3719	620	3405	2799	455	1283	1567	0	917	0	0	247
UCEC_TCGA-AX-A1CF	3	2	0	4	7	0	5	1	16	5	8	81	20	0
UCEC_TCGA-AX-A1CI	19	0	0	6	1	3	3	6	6	0	6	8	2	0
UCEC_TCGA-AX-A1CJ	30	2	0	1	4	0	0	0	15	4	12	13	2	0
UCEC_TCGA-AX-A1CK	21	1	4	5	0	0	0	0	12	0	12	21	1	2
UCEC_TCGA-AX-A1CN	6	0	6	4	0	0	0	0	0	9	11	10	1	0
UCEC_TCGA-AX-A1CP	12	0	3	3	0	0	0	0	0	8	1	7	3	0
UCEC_TCGA-AX-A2H2	15	4	10	17	0	2	6	4	0	9	31	75	133	2
UCEC_TCGA-AX-A2H4	18	4	4	10	6	7	0	9	0	8	7	55	148	4
UCEC_TCGA-AX-A2H5	4	1	12	0	0	0	0	0	0	0	8	18	13	1
UCEC_TCGA-AX-A2H7	19	4	16	6	0	0	0	3	0	13	39	24	8	1
UCEC_TCGA-AX-A2H8	12	0	5	4	4	0	1	6	0	0	3	33	4	2
UCEC_TCGA-AX-A2HA	726	9	209	97	399	228	0	177	15	195	25	68	0	21
UCEC_TCGA-AX-A2HC	1500	10090	2309	3879	0	3596	980	0	0	0	142	36	125	128
UCEC_TCGA-AX-A2HD	3012	634	3106	559	1877	1602	131	126	1234	158	1422	0	0	60
UCEC_TCGA-AX-A2HF	2	0	2	0	0	0	2	0	0	3	3	9	7	0
UCEC_TCGA-AX-A2HG	289	7	78	37	275	120	1	23	67	174	27	19	0	11
UCEC_TCGA-AX-A2HH	21	1	9	2	0	4	0	3	2	2	11	11	4	0
UCEC_TCGA-AX-A2HJ	182	4	113	30	346	71	6	918	127	545	0	0	0	16
UCEC_TCGA-AX-A2HK	7	1	5	9	6	3	2	0	0	8	4	40	6	0
UCEC_TCGA-AX-A2IN	136	13	77	26	171	68	13	67	0	83	27	44	1	3
UCEC_TCGA-AX-A2IO	14	9	9	45	3	0	0	0	0	0	0	65	476	1
UCEC_TCGA-AX-A3FS	226	7	86	30	289	68	4	22	0	207	20	35	6	10
UCEC_TCGA-AX-A3FT	634	19	166	83	263	255	0	53	66	177	78	0	0	42
UCEC_TCGA-AX-A3FV	12	1	4	5	4	8	7	14	1	13	1	55	16	6
UCEC_TCGA-AX-A3FW	19	3	11	3	1	2	2	7	0	0	4	21	0	1
UCEC_TCGA-AX-A3FX	8	1	2	6	1	0	5	5	0	4	17	37	6	1
UCEC_TCGA-AX-A3FZ	9	2	4	8	0	0	3	2	8	0	11	7	3	1
UCEC_TCGA-AX-A3G1	10	2	5	6	2	4	3	0	0	5	10	25	4	2
UCEC_TCGA-AX-A3G3	9	2	6	6	2	0	6	12	17	12	17	106	33	3
UCEC_TCGA-AX-A3G4	2	0	2	2	4	0	0	5	0	8	8	22	3	1
UCEC_TCGA-AX-A3G6	7	4	8	7	8	2	0	2	0	2	16	12	6	0
UCEC_TCGA-AX-A3G7	10	1	8	0	1	0	2	0	1	4	8	7	0	0
UCEC_TCGA-AX-A3G8	284	17	173	41	262	69	1	18	22	105	46	4	1	7
UCEC_TCGA-AX-A3G9	237	12	116	51	133	66	16	16	42	101	29	46	0	1
UCEC_TCGA-AX-A3GB	53	1	18	7	5	0	4	4	0	0	14	27	0	0
UCEC_TCGA-AX-A3GI	2	0	7	5	2	1	0	0	0	3	12	32	6	1
UCEC_TCGA-B5-A0JN	0	1	5	7	16	0	1	2	0	27	22	77	31	2
UCEC_TCGA-B5-A0JS	10	0	3	0	4	0	3	0	3	2	1	5	3	3
UCEC_TCGA-B5-A0JT	23	4	0	4	0	0	0	0	21	9	1	13	1	0
UCEC_TCGA-B5-A0JU	125	7	83	36	137	31	4	6	0	71	38	64	2	2
UCEC_TCGA-B5-A0JX	30	1	0	4	7	2	5	1	1	0	11	19	18	3
UCEC_TCGA-B5-A0JY	169	6324	576	3232	118	799	1890	305	299	166	122	0	0	172
UCEC_TCGA-B5-A0K8	9	3	3	4	0	0	1	4	0	0	10	13	20	0
UCEC_TCGA-B5-A0K9	257	12	107	39	134	52	0	65	69	118	25	28	9	12
UCEC_TCGA-B5-A0KB	16	1	0	0	4	2	0	3	0	0	0	27	2	0
UCEC_TCGA-B5-A11E	1169	1631	1721	1805	814	1375	835	952	1970	137	968	0	0	200
UCEC_TCGA-B5-A11F	16	1	2	7	0	0	0	0	10	3	9	4	4	0
