Samples	SBS96A	SBS96B	SBS96C	SBS96D
OGG1_2_multinomial_train3.5	1.10E-129	0.00E+00	2.17E-03	1.65E-03
OGG1_2_multinomial_train3.6	0.00E+00	0.00E+00	4.75E-03	2.85E-03
OGG1_2_multinomial_train3.7	0.00E+00	1.26E-03	2.11E-03	1.44E-03
UNG_2_multinomial_train3.12	1.21E-03	9.85E-04	0.00E+00	5.18E-04
OGG1_2_multinomial_train3.8	0.00E+00	0.00E+00	1.79E-03	1.34E-03
UNG_2_multinomial_train3.13	1.16E-03	8.04E-04	0.00E+00	4.66E-04
OGG1_2_multinomial_train3.9	1.34E-59	1.48E-35	3.10E-03	2.75E-03
UNG_2_multinomial_train3.14	1.09E-03	8.16E-04	0.00E+00	4.23E-04
UNG_2_multinomial_train3.15	9.42E-03	9.93E-03	0.00E+00	3.56E-04
OGG1_2_multinomial_train3.10	4.80E-03	1.27E-03	3.35E-03	1.56E-03
UNG_2_multinomial_train3.16	1.21E-03	8.22E-04	2.06E-04	2.81E-04
UNG_2_multinomial_train3.17	1.28E-03	7.88E-04	0.00E+00	4.04E-04
UNG_2_multinomial_train3.18	1.12E-03	7.89E-04	0.00E+00	3.89E-04
UNG_2_multinomial_train3.19	1.08E-03	7.91E-04	0.00E+00	4.03E-04
UNG_2_multinomial_train3.20	1.18E-03	1.03E-03	0.00E+00	4.83E-04
UNG_2_multinomial_train3.21	1.24E-03	7.35E-04	0.00E+00	4.14E-04
OGG1_2_multinomial_train3.11	0.00E+00	8.94E-145	2.89E-03	2.26E-03
OGG1_2_multinomial_train3.12	0.00E+00	0.00E+00	1.20E-53	7.67E-04
UNG_2_multinomial_train3.22	1.20E-03	7.69E-04	0.00E+00	4.41E-04
UNG_2_multinomial_train3.23	1.21E-03	7.62E-04	0.00E+00	4.57E-04
OGG1_2_multinomial_train3.13	3.46E-118	2.50E-118	3.39E-03	3.00E-03
OGG1_2_multinomial_train3.14	4.33E-03	1.33E-03	2.69E-03	1.34E-03
UNG_2_multinomial_train3.24	1.10E-03	8.04E-04	0.00E+00	4.15E-04
OGG1_2_multinomial_train3.15	0.00E+00	5.24E-03	3.25E-03	2.33E-03
OGG1_2_multinomial_train3.16	2.31E-03	0.00E+00	3.45E-03	3.07E-03
OGG1_2_multinomial_train3.17	8.75E-23	3.00E-03	3.76E-03	3.44E-03
OGG1_2_multinomial_train3.18	1.40E-33	0.00E+00	9.40E-04	7.48E-04
OGG1_2_multinomial_train3.19	2.32E-104	0.00E+00	3.26E-03	2.86E-03
UNG_2_multinomial_train3.25	1.09E-03	8.25E-04	0.00E+00	4.41E-04
OGG1_2_multinomial_train3.20	2.55E-03	1.72E-22	2.02E-03	1.41E-03
OGG1_2_multinomial_train3.21	0.00E+00	0.00E+00	1.58E-31	7.90E-04
UNG_2_multinomial_train3.26	1.10E-03	7.89E-04	0.00E+00	4.16E-04
OGG1_2_multinomial_train3.22	1.39E-67	0.00E+00	3.08E-03	2.70E-03
OGG1_2_multinomial_train3.23	0.00E+00	0.00E+00	1.57E-03	1.03E-03
OGG1_2_multinomial_train3.24	4.30E-03	0.00E+00	2.52E-03	9.81E-04
UNG_2_multinomial_train3.27	1.07E-03	7.79E-04	0.00E+00	4.05E-04
UNG_2_multinomial_train3.28	1.08E-03	7.64E-04	0.00E+00	4.46E-04
UNG_2_multinomial_train3.29	1.10E-03	8.40E-04	0.00E+00	4.53E-04
OGG1_2_multinomial_train3.25	4.75E-03	0.00E+00	1.98E-03	8.99E-04
OGG1_2_multinomial_train3.26	7.54E-26	0.00E+00	2.02E-03	1.14E-03
UNG_2_multinomial_train3.30	3.49E-03	4.72E-03	0.00E+00	5.78E-04
UNG_2_multinomial_train3.31	1.77E-03	1.71E-03	0.00E+00	5.46E-04
UNG_2_multinomial_train3.32	1.42E-03	1.07E-03	0.00E+00	5.70E-04
OGG1_2_multinomial_train3.27	0.00E+00	1.09E-03	3.86E-03	3.49E-03
OGG1_2_multinomial_train3.28	1.15E-84	0.00E+00	1.84E-03	1.34E-03
OGG1_2_multinomial_train3.29	7.32E-03	0.00E+00	5.08E-03	2.10E-03
OGG1_2_multinomial_train3.30	3.10E-155	5.58E-03	3.02E-03	2.33E-03
OGG1_2_multinomial_train3.31	9.83E-72	3.82E-03	1.21E-18	1.03E-03
OGG1_2_multinomial_train3.32	1.28E-113	0.00E+00	1.85E-09	7.54E-04
UNG_2_multinomial_train3.33	1.19E-03	7.33E-04	0.00E+00	4.16E-04
UNG_2_multinomial_train3.34	1.27E-03	1.20E-03	0.00E+00	5.14E-04
UNG_2_multinomial_train3.35	1.24E-03	8.25E-04	0.00E+00	3.91E-04
OGG1_2_multinomial_train3.33	1.35E-121	2.47E-03	4.55E-03	2.80E-03
UNG_2_multinomial_train3.36	1.15E-03	7.73E-04	0.00E+00	4.71E-04
UNG_2_multinomial_train3.37	1.19E-03	7.25E-04	0.00E+00	4.24E-04
OGG1_2_multinomial_train3.34	7.49E-58	0.00E+00	3.31E-03	2.76E-03
OGG1_2_multinomial_train3.35	3.65E-70	0.00E+00	2.76E-03	2.31E-03
UNG_2_multinomial_train3.38	1.95E-03	2.05E-03	0.00E+00	5.56E-04
UNG_2_multinomial_train3.39	1.19E-03	8.00E-04	2.37E-36	3.83E-04
UNG_2_multinomial_train3.40	1.12E-03	7.41E-04	0.00E+00	4.23E-04
UNG_2_multinomial_train3.41	1.19E-03	7.93E-04	0.00E+00	3.97E-04
OGG1_2_multinomial_train3.36	5.60E-11	3.93E-09	2.34E-03	1.88E-03
OGG1_2_multinomial_train3.37	0.00E+00	0.00E+00	2.65E-03	2.14E-03
UNG_2_multinomial_train3.42	1.30E-03	8.86E-04	0.00E+00	3.83E-04
UNG_2_multinomial_train3.43	1.12E-03	8.76E-04	0.00E+00	4.47E-04
UNG_2_multinomial_train3.44	1.14E-03	7.64E-04	0.00E+00	4.55E-04
OGG1_2_multinomial_train3.38	9.45E-03	0.00E+00	3.98E-03	3.35E-03
OGG1_2_multinomial_train3.39	7.71E-03	0.00E+00	3.65E-03	2.96E-03
UNG_2_multinomial_train3.45	1.13E-03	6.95E-04	0.00E+00	4.43E-04
UNG_2_multinomial_train3.46	1.09E-03	8.58E-04	0.00E+00	4.61E-04
OGG1_2_multinomial_train3.40	0.00E+00	0.00E+00	2.71E-03	2.22E-03
OGG1_2_multinomial_train3.41	0.00E+00	0.00E+00	1.98E-03	1.38E-03
UNG_2_multinomial_train3.47	1.08E-03	8.45E-04	4.03E-38	3.84E-04
OGG1_2_multinomial_train3.42	3.13E-141	0.00E+00	2.71E-03	2.22E-03
OGG1_2_multinomial_train3.43	0.00E+00	0.00E+00	3.93E-03	3.60E-03
OGG1_2_multinomial_train3.44	1.23E-36	1.09E-03	2.86E-03	2.64E-03
UNG_2_multinomial_train3.48	1.13E-03	8.67E-04	0.00E+00	4.64E-04
UNG_2_multinomial_train3.49	1.08E-03	7.71E-04	0.00E+00	4.09E-04
UNG_2_multinomial_train3.50	1.16E-03	7.64E-04	0.00E+00	3.99E-04
UNG_2_multinomial_train3.51	1.08E-03	7.84E-04	0.00E+00	4.30E-04
OGG1_2_multinomial_train3.45	2.92E-81	0.00E+00	3.34E-03	2.94E-03
ATP2B4_4_multinomial_train3	3.45E-03	2.82E-03	1.70E-03	7.81E-03
ATP2B4_5_multinomial_train3	9.37E-03	2.61E-03	1.03E-02	2.91E-123
ATP2B4_4_multinomial_train3.1	4.78E-46	0.00E+00	1.33E-03	3.80E-03
ATP2B4_4_multinomial_train3.2	4.08E-03	2.65E-03	1.19E-03	5.84E-03
ATP2B4_5_multinomial_train3.1	8.94E-03	5.81E-04	2.59E-03	4.34E-03
ATP2B4_5_multinomial_train3.2	0.00E+00	0.00E+00	1.17E-03	4.18E-03
ATP2B4_4_multinomial_train3.3	5.35E-03	1.02E-03	1.38E-03	5.82E-03
ATP2B4_4_multinomial_train3.4	5.65E-03	3.07E-03	7.64E-03	4.80E-03
ATP2B4_5_multinomial_train3.3	1.50E-07	0.00E+00	1.42E-03	3.58E-03
ATP2B4_5_multinomial_train3.4	5.02E-03	2.73E-03	2.72E-03	4.69E-03
ATP2B4_5_multinomial_train3.5	5.83E-03	9.03E-04	2.73E-03	4.91E-03
ATP2B4_4_multinomial_train3.5	4.59E-03	0.00E+00	1.22E-02	1.58E-02
ATP2B4_5_multinomial_train3.6	4.73E-03	2.43E-03	7.72E-03	0.00E+00
ATP2B4_4_multinomial_train3.6	6.91E-03	2.78E-03	9.63E-03	0.00E+00
ATP2B4_4_multinomial_train3.7	4.68E-03	2.53E-03	7.77E-03	5.41E-95
ATP2B4_4_multinomial_train3.8	9.28E-03	7.10E-04	5.27E-03	5.19E-03
ATP2B4_5_multinomial_train3.7	6.63E-03	3.46E-03	9.19E-03	1.36E-02
ATP2B4_4_multinomial_train3.9	8.00E-34	1.75E-06	1.01E-03	4.87E-03
ATP2B4_5_multinomial_train3.8	5.13E-03	6.58E-44	2.14E-03	4.05E-03
ATP2B4_5_multinomial_train3.9	1.73E-03	2.61E-77	1.00E-02	1.40E-02
ATP2B4_4_multinomial_train3.10	5.64E-03	0.00E+00	6.52E-03	3.73E-03
ATP2B4_5_multinomial_train3.10	5.08E-03	3.27E-03	9.78E-03	1.92E-25
ATP2B4_4_multinomial_train3.11	5.73E-03	3.10E-42	3.22E-03	3.69E-03
ATP2B4_4_multinomial_train3.12	7.71E-03	1.21E-03	2.14E-03	4.55E-03
ATP2B4_5_multinomial_train3.11	7.46E-03	0.00E+00	2.06E-03	4.38E-03
ATP2B4_4_multinomial_train3.13	5.57E-03	5.08E-58	2.43E-03	4.30E-03
ATP2B4_5_multinomial_train3.12	8.00E-23	3.29E-03	9.68E-04	5.95E-03
ATP2B4_4_multinomial_train3.14	3.13E-03	2.83E-03	3.56E-03	9.10E-03
ATP2B4_5_multinomial_train3.13	4.92E-03	2.12E-03	2.81E-03	3.96E-03
ATP2B4_4_multinomial_train3.15	5.43E-03	2.07E-74	7.45E-03	5.43E-03
ATP2B4_4_multinomial_train3.16	5.00E-03	1.07E-18	2.73E-03	3.59E-03
ATP2B4_5_multinomial_train3.14	1.93E-111	0.00E+00	1.32E-03	3.83E-03
ATP2B4_4_multinomial_train3.17	4.38E-03	2.74E-03	7.85E-03	0.00E+00
ATP2B4_4_multinomial_train3.18	7.13E-03	3.25E-03	1.07E-02	0.00E+00
ATP2B4_5_multinomial_train3.15	1.57E-22	1.79E-03	1.00E-03	4.31E-03
ATP2B4_5_multinomial_train3.16	3.70E-03	2.28E-03	2.05E-03	5.69E-03
ATP2B4_4_multinomial_train3.19	5.97E-03	4.83E-118	3.88E-03	3.33E-03
ATP2B4_5_multinomial_train3.17	3.72E-03	1.69E-03	1.76E-03	4.44E-03
ATP2B4_5_multinomial_train3.18	7.79E-03	1.61E-04	2.89E-03	4.01E-03
ATP2B4_4_multinomial_train3.20	6.62E-03	3.05E-03	9.79E-03	2.62E-03
ATP2B4_5_multinomial_train3.19	4.73E-03	1.25E-37	2.23E-03	3.71E-03
ATP2B4_4_multinomial_train3.21	4.62E-03	0.00E+00	2.41E-03	3.49E-03
ATP2B4_5_multinomial_train3.20	6.23E-03	2.81E-03	6.43E-03	1.13E-02
ATP2B4_4_multinomial_train3.22	8.62E-03	2.57E-109	3.06E-03	4.28E-03
ATP2B4_5_multinomial_train3.21	4.31E-03	1.91E-03	7.43E-03	0.00E+00
ATP2B4_5_multinomial_train3.22	4.87E-03	3.58E-03	8.47E-03	0.00E+00
ATP2B4_4_multinomial_train3.23	9.19E-03	0.00E+00	1.03E-02	6.46E-29
ATP2B4_4_multinomial_train3.24	6.06E-03	0.00E+00	3.28E-03	3.87E-03
ATP2B4_5_multinomial_train3.23	4.95E-03	9.04E-45	7.00E-04	6.15E-03
ATP2B4_4_multinomial_train3.25	8.79E-03	2.13E-03	4.36E-03	3.94E-03
ATP2B4_5_multinomial_train3.24	4.71E-03	2.87E-03	7.74E-04	6.54E-03
ATP2B4_4_multinomial_train3.26	6.41E-03	3.09E-03	1.01E-02	5.54E-26
ATP2B4_5_multinomial_train3.25	4.50E-03	2.96E-03	1.34E-03	7.59E-03
ATP2B4_5_multinomial_train3.26	7.20E-03	3.31E-134	2.40E-03	4.27E-03
ATP2B4_4_multinomial_train3.27	5.91E-03	2.81E-03	8.94E-03	0.00E+00
ATP2B4_5_multinomial_train3.27	4.41E-03	2.55E-03	7.64E-03	0.00E+00
ATP2B4_4_multinomial_train3.28	5.80E-03	2.41E-03	7.63E-03	3.69E-03
ATP2B4_4_multinomial_train3.29	7.12E-03	1.03E-40	4.24E-03	9.29E-03
ATP2B4_5_multinomial_train3.28	7.61E-03	0.00E+00	2.21E-03	4.30E-03
ATP2B4_5_multinomial_train3.29	6.92E-03	1.48E-156	2.18E-03	4.29E-03
ATP2B4_4_multinomial_train3.30	5.25E-03	1.62E-03	2.19E-03	4.47E-03
ATP2B4_5_multinomial_train3.30	2.89E-03	1.09E-114	1.90E-03	3.87E-03
ATP2B4_5_multinomial_train3.31	6.63E-03	7.41E-04	2.40E-03	4.52E-03
ATP2B4_5_multinomial_train3.32	5.32E-03	2.96E-04	2.88E-03	3.89E-03
ATP2B4_5_multinomial_train3.33	6.73E-03	0.00E+00	2.44E-03	4.42E-03
ATP2B4_4_multinomial_train3.31	4.33E-03	1.44E-03	1.42E-03	7.59E-03
ATP2B4_4_multinomial_train3.32	5.97E-03	2.53E-03	8.64E-03	1.58E-03
ATP2B4_5_multinomial_train3.34	4.72E-03	2.51E-03	2.99E-03	4.07E-03
ATP2B4_4_multinomial_train3.33	5.94E-03	0.00E+00	3.27E-03	3.81E-03
ATP2B4_4_multinomial_train3.34	5.14E-03	0.00E+00	2.89E-03	3.53E-03
ATP2B4_4_multinomial_train3.35	5.86E-03	1.38E-64	1.08E-03	6.43E-03
ATP2B4_5_multinomial_train3.35	3.73E-03	0.00E+00	1.83E-03	4.19E-03
ATP2B4_5_multinomial_train3.36	8.04E-03	1.19E-03	3.58E-03	4.20E-03
ATP2B4_4_multinomial_train3.36	4.32E-03	1.64E-03	7.39E-03	7.51E-70
ATP2B4_5_multinomial_train3.37	5.74E-03	3.77E-03	1.06E-02	1.49E-02
ATP2B4_5_multinomial_train3.38	3.94E-03	2.43E-03	5.06E-03	1.01E-02
ATP2B4_5_multinomial_train3.39	3.20E-03	3.57E-03	9.85E-03	0.00E+00
ATP2B4_5_multinomial_train3.40	8.93E-03	2.60E-03	5.81E-03	4.46E-03
ATP2B4_5_multinomial_train3.41	1.45E-03	0.00E+00	1.46E-03	3.84E-03
ATP2B4_4_multinomial_train3.37	8.22E-03	1.13E-42	2.91E-03	4.20E-03
ATP2B4_5_multinomial_train3.42	5.13E-03	2.65E-03	8.20E-03	1.93E-33
ATP2B4_5_multinomial_train3.43	2.26E-03	3.16E-03	8.56E-03	1.23E-30
ATP2B4_5_multinomial_train3.44	5.09E-03	1.77E-03	2.53E-03	4.01E-03
ATP2B4_5_multinomial_train3.45	5.31E-03	2.65E-03	8.33E-03	3.82E-62
ATP2B4_4_multinomial_train3.38	2.09E-03	4.57E-148	6.36E-03	4.72E-03
ATP2B4_5_multinomial_train3.46	2.45E-03	0.00E+00	1.58E-03	4.47E-03
ATP2B4_5_multinomial_train3.47	1.96E-04	1.33E-143	9.22E-03	1.27E-02
ATP2B4_5_multinomial_train3.48	5.88E-03	5.87E-55	3.30E-03	3.78E-03
ATP2B4_5_multinomial_train3.49	6.94E-03	2.90E-03	5.01E-03	9.94E-03
ATP2B4_5_multinomial_train3.50	6.74E-03	2.97E-03	9.70E-03	0.00E+00
ATP2B4_5_multinomial_train3.51	1.10E-62	0.00E+00	1.30E-03	3.82E-03
ATP2B4_5_multinomial_train3.52	3.72E-03	2.23E-03	6.86E-03	0.00E+00
ATP2B4_4_multinomial_train3.39	3.79E-03	2.42E-03	3.04E-03	8.70E-03
ATP2B4_5_multinomial_train3.53	7.45E-03	4.54E-04	2.37E-03	4.33E-03
ATP2B4_4_multinomial_train3.40	5.29E-03	2.55E-03	8.22E-03	0.00E+00
ATP2B4_4_multinomial_train3.41	1.37E-03	1.81E-22	1.45E-03	4.60E-03
ATP2B4_4_multinomial_train3.42	6.74E-03	3.05E-03	9.83E-03	0.00E+00
ATP2B4_4_multinomial_train3.43	4.32E-03	3.03E-03	7.41E-03	2.50E-34
PMS2_2_multinomial_train3	0.00E+00	3.53E-04	2.15E-04	0.00E+00
PMS1_2_multinomial_train3	0.00E+00	2.74E-02	5.99E-03	0.00E+00
PMS1_2_multinomial_train3.1	0.00E+00	3.14E-02	5.50E-03	1.70E-93
MLH1_2_multinomial_train3	0.00E+00	3.96E-04	0.00E+00	0.00E+00
MSH6_5_multinomial_train3	0.00E+00	4.17E-04	3.10E-04	1.34E-04
MSH6_4_multinomial_train3	0.00E+00	2.62E-04	0.00E+00	0.00E+00
MLH1_2_multinomial_train3.1	0.00E+00	4.03E-04	0.00E+00	0.00E+00
MSH2_1_multinomial_train3	0.00E+00	4.14E-04	0.00E+00	0.00E+00
MSH6_6_multinomial_train3	0.00E+00	2.06E-04	0.00E+00	0.00E+00
MSH6_4_multinomial_train3.1	0.00E+00	3.33E-04	8.15E-17	7.91E-05
MLH1_2_multinomial_train3.2	0.00E+00	3.97E-04	0.00E+00	0.00E+00
MSH6_4_multinomial_train3.2	0.00E+00	1.47E-04	0.00E+00	0.00E+00
MSH6_5_multinomial_train3.1	0.00E+00	3.30E-04	1.32E-04	2.28E-113
MSH6_4_multinomial_train3.3	0.00E+00	2.18E-04	3.52E-16	1.98E-04
MSH6_5_multinomial_train3.2	0.00E+00	4.46E-04	4.69E-05	1.20E-107
MSH6_4_multinomial_train3.4	0.00E+00	3.39E-04	1.58E-04	3.92E-05
MSH2_1_multinomial_train3.1	0.00E+00	3.53E-04	0.00E+00	0.00E+00
MSH6_6_multinomial_train3.1	0.00E+00	1.80E-04	0.00E+00	1.52E-04
MSH6_5_multinomial_train3.3	0.00E+00	2.23E-04	2.03E-44	1.97E-04
PMS2_2_multinomial_train3.1	0.00E+00	2.92E-04	4.06E-04	0.00E+00
MSH6_6_multinomial_train3.2	0.00E+00	2.00E-04	0.00E+00	1.94E-04
MSH6_4_multinomial_train3.5	0.00E+00	2.16E-04	0.00E+00	0.00E+00
MSH6_4_multinomial_train3.6	0.00E+00	2.30E-04	1.22E-14	1.92E-04
MSH6_5_multinomial_train3.4	0.00E+00	2.61E-04	1.03E-43	1.91E-04
MLH1_2_multinomial_train3.3	0.00E+00	3.91E-04	0.00E+00	0.00E+00
MSH6_5_multinomial_train3.5	0.00E+00	4.12E-04	8.33E-04	5.76E-04
MSH6_5_multinomial_train3.6	0.00E+00	3.37E-04	5.22E-18	1.98E-04
MSH6_4_multinomial_train3.7	0.00E+00	2.56E-04	2.72E-138	1.76E-04
MSH2_1_multinomial_train3.2	0.00E+00	4.53E-04	0.00E+00	0.00E+00
MLH1_2_multinomial_train3.4	0.00E+00	3.39E-04	0.00E+00	0.00E+00
MSH6_5_multinomial_train3.7	0.00E+00	2.83E-04	4.61E-102	1.89E-04
PMS1_2_multinomial_train3.2	0.00E+00	2.09E-02	4.41E-03	0.00E+00
MSH6_4_multinomial_train3.8	0.00E+00	3.59E-04	0.00E+00	0.00E+00
MSH2_1_multinomial_train3.3	0.00E+00	4.11E-04	0.00E+00	0.00E+00
MSH6_5_multinomial_train3.8	0.00E+00	6.59E-04	1.21E-03	8.41E-04
PMS2_2_multinomial_train3.2	0.00E+00	3.91E-04	4.30E-04	0.00E+00
MSH6_6_multinomial_train3.3	0.00E+00	2.36E-04	0.00E+00	1.90E-04
MSH6_5_multinomial_train3.9	0.00E+00	4.50E-04	8.26E-04	5.60E-04
MSH6_4_multinomial_train3.9	0.00E+00	2.35E-04	1.60E-126	1.35E-04
MSH6_5_multinomial_train3.10	0.00E+00	6.42E-04	1.19E-03	8.66E-04
MSH2_1_multinomial_train3.4	0.00E+00	4.58E-04	0.00E+00	0.00E+00
PMS1_2_multinomial_train3.3	0.00E+00	2.67E-02	4.70E-03	2.38E-03
MSH6_6_multinomial_train3.4	0.00E+00	1.65E-04	8.91E-132	2.01E-04
MSH6_5_multinomial_train3.11	0.00E+00	3.36E-04	2.25E-04	5.19E-64
MSH6_5_multinomial_train3.12	0.00E+00	3.91E-04	1.49E-05	3.78E-05
MSH6_4_multinomial_train3.10	0.00E+00	3.62E-04	7.10E-04	5.96E-04
MSH6_4_multinomial_train3.11	0.00E+00	2.70E-04	5.61E-05	1.60E-10
MSH6_6_multinomial_train3.5	0.00E+00	1.36E-04	0.00E+00	1.41E-04
PMS2_2_multinomial_train3.3	0.00E+00	2.15E-04	2.78E-04	0.00E+00
MSH6_5_multinomial_train3.13	0.00E+00	5.50E-04	1.02E-03	6.99E-04
PMS1_2_multinomial_train3.4	0.00E+00	3.71E-02	6.21E-03	5.35E-04
PMS2_2_multinomial_train3.4	0.00E+00	3.08E-04	4.34E-04	0.00E+00
PMS2_2_multinomial_train3.5	0.00E+00	3.05E-04	3.30E-04	0.00E+00
MSH6_4_multinomial_train3.12	0.00E+00	2.85E-04	2.54E-04	7.40E-143
MSH6_4_multinomial_train3.13	0.00E+00	2.86E-04	0.00E+00	8.35E-83
MLH1_2_multinomial_train3.5	0.00E+00	3.04E-04	0.00E+00	0.00E+00
MSH6_6_multinomial_train3.6	0.00E+00	1.93E-04	0.00E+00	1.84E-04
PMS1_2_multinomial_train3.5	0.00E+00	2.03E-02	3.03E-03	1.29E-03
MSH6_6_multinomial_train3.7	0.00E+00	1.88E-04	0.00E+00	1.93E-04
PMS2_2_multinomial_train3.6	0.00E+00	3.35E-04	3.86E-04	0.00E+00
MLH1_2_multinomial_train3.6	0.00E+00	4.54E-04	0.00E+00	0.00E+00
MLH1_2_multinomial_train3.7	0.00E+00	4.07E-04	0.00E+00	0.00E+00
MSH6_4_multinomial_train3.14	0.00E+00	3.42E-04	0.00E+00	0.00E+00
MSH6_4_multinomial_train3.15	0.00E+00	2.76E-04	9.29E-05	1.06E-145
MSH2_1_multinomial_train3.5	0.00E+00	3.91E-04	0.00E+00	1.55E-17
MSH6_6_multinomial_train3.8	0.00E+00	2.54E-04	0.00E+00	4.22E-06
MSH6_5_multinomial_train3.14	0.00E+00	5.87E-04	5.54E-04	2.68E-04
MSH6_5_multinomial_train3.15	0.00E+00	3.75E-04	1.86E-04	6.56E-139
MLH1_2_multinomial_train3.8	0.00E+00	3.39E-04	0.00E+00	0.00E+00
MSH6_5_multinomial_train3.16	0.00E+00	5.29E-04	5.91E-04	2.19E-04
PMS1_2_multinomial_train3.6	0.00E+00	1.45E-02	4.32E-03	0.00E+00
MSH6_5_multinomial_train3.17	0.00E+00	2.80E-04	3.08E-27	1.99E-04
PMS1_2_multinomial_train3.7	0.00E+00	7.84E-03	4.03E-03	2.18E-03
MSH6_6_multinomial_train3.9	0.00E+00	2.13E-04	0.00E+00	8.35E-09
MLH1_2_multinomial_train3.9	0.00E+00	3.79E-04	0.00E+00	4.87E-162
MSH6_4_multinomial_train3.16	0.00E+00	2.45E-04	2.46E-05	1.01E-120
MSH6_6_multinomial_train3.10	0.00E+00	1.99E-04	0.00E+00	1.96E-04
PMS2_2_multinomial_train3.7	0.00E+00	2.78E-04	3.38E-04	0.00E+00
MSH6_6_multinomial_train3.11	0.00E+00	1.40E-04	0.00E+00	1.93E-04
MSH6_5_multinomial_train3.18	0.00E+00	4.40E-04	8.19E-04	5.42E-04
MSH6_5_multinomial_train3.19	0.00E+00	3.44E-04	7.18E-05	5.05E-75
MSH6_5_multinomial_train3.20	0.00E+00	2.78E-04	1.44E-04	3.92E-05
MSH2_1_multinomial_train3.6	0.00E+00	4.11E-04	0.00E+00	0.00E+00
MLH1_2_multinomial_train3.10	0.00E+00	4.71E-04	0.00E+00	0.00E+00
MSH6_5_multinomial_train3.21	0.00E+00	3.96E-04	6.58E-04	4.18E-04
MLH1_2_multinomial_train3.11	0.00E+00	3.59E-04	0.00E+00	0.00E+00
MSH6_5_multinomial_train3.22	0.00E+00	3.38E-04	4.40E-24	1.40E-04
PMS2_2_multinomial_train3.8	0.00E+00	4.24E-04	5.42E-04	0.00E+00
MSH6_6_multinomial_train3.12	0.00E+00	1.95E-04	0.00E+00	1.75E-04
MSH6_6_multinomial_train3.13	0.00E+00	1.42E-04	0.00E+00	1.92E-04
PMS2_2_multinomial_train3.9	0.00E+00	2.94E-04	2.42E-04	0.00E+00
MSH2_1_multinomial_train3.7	0.00E+00	4.03E-04	0.00E+00	1.18E-44
MSH6_4_multinomial_train3.17	0.00E+00	3.58E-04	9.29E-16	6.94E-26
