Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J	SBS96K
COAD_TCGA-NH-A5IV	27	1038	883	440	38	212	307	2	75	0	11
COAD_TCGA-NH-A6GA	3	40	2	0	14	24	0	5	30	10	3
COAD_TCGA-NH-A6GB	8	75	1	18	9	44	5	1	67	3	4
COAD_TCGA-NH-A6GC	6	52	0	9	8	0	0	12	49	15	5
COAD_TCGA-NH-A8F7	8	53	0	6	6	27	5	1	57	5	2
COAD_TCGA-NH-A8F8	5	49	0	16	1	28	0	3	54	2	2
COAD_TCGA-QG-A5YV	9	87	1	24	9	9	3	3	61	10	11
COAD_TCGA-QG-A5YW	10	59	16	21	11	2	9	0	65	4	6
COAD_TCGA-QG-A5YX	5	66	0	4	0	15	0	2	23	1	2
COAD_TCGA-QG-A5Z1	4	52	0	23	10	2	3	4	30	2	3
COAD_TCGA-QG-A5Z2	11	475	341	188	32	56	63	45	64	3	12
COAD_TCGA-QL-A97D	17	91	0	41	14	23	15	12	106	8	5
COAD_TCGA-RU-A8FL	2	38	11	33	8	15	2	1	74	12	11
COAD_TCGA-SS-A7HO	5	68	3	11	0	26	5	5	91	6	1
COAD_TCGA-T9-A92H	11	57	5	11	7	39	4	8	92	15	11
COAD_TCGA-WS-AB45	4	1877	798	259	132	0	170	56	0	1	32
UCEC_TCGA-2E-A9G8	2	11	6	9	1	4	0	0	38	10	7
UCEC_TCGA-4E-A92E	5	5	0	4	40	32	4	0	0	165	1
UCEC_TCGA-5B-A90C	5	12	8	4	3	11	1	3	22	0	2
UCEC_TCGA-5S-A9Q8	2	19	6	5	11	9	0	1	16	0	1
UCEC_TCGA-A5-A0G1	856	529	1008	2116	909	4315	397	4532	1413	157	176
UCEC_TCGA-A5-A0GQ	1	30	0	1	0	12	4	0	26	7	1
UCEC_TCGA-A5-A0R6	0	17	2	0	3	22	0	0	19	2	1
UCEC_TCGA-A5-A0R7	2	14	4	2	0	20	5	0	39	1	5
UCEC_TCGA-A5-A0R8	1	23	0	5	4	16	4	1	31	2	0
UCEC_TCGA-A5-A0R9	0	23	0	0	4	16	3	0	9	0	0
UCEC_TCGA-A5-A0RA	0	34	5	0	7	6	9	2	20	2	0
UCEC_TCGA-A5-A0VO	1	33	1	8	3	13	1	0	24	8	0
UCEC_TCGA-A5-A0VP	6	1261	492	109	89	46	154	6	0	17	6
UCEC_TCGA-A5-A0VQ	6	132	184	47	2	79	0	0	0	0	0
UCEC_TCGA-A5-A1OF	897	1878	1395	2779	702	3422	1646	5403	0	0	363
UCEC_TCGA-A5-A1OG	2	6	4	4	0	5	6	0	12	8	0
UCEC_TCGA-A5-A1OH	0	22	0	0	9	42	11	0	54	48	8
UCEC_TCGA-A5-A1OJ	0	27	0	7	11	3	1	0	17	2	0
UCEC_TCGA-A5-A1OK	3	11	0	13	5	25	0	2	21	4	0
UCEC_TCGA-A5-A2K2	7	23	18	3	0	19	5	0	61	49	5
UCEC_TCGA-A5-A2K3	8	1149	558	110	70	153	10	37	0	0	0
UCEC_TCGA-A5-A2K4	0	15	2	0	1	10	4	1	16	0	1
UCEC_TCGA-A5-A2K5	8182	170	0	509	3534	734	278	698	473	160	326
UCEC_TCGA-A5-A2K7	1	302	324	84	22	71	24	22	15	17	0
UCEC_TCGA-A5-A3LO	2	7	1	5	3	8	7	2	7	2	0
UCEC_TCGA-A5-A3LP	0	14	2	6	5	21	1	0	5	17	3
UCEC_TCGA-A5-A7WK	4	25	5	0	5	1	11	0	31	33	0
UCEC_TCGA-A5-AB3J	0	19	0	8	1	0	4	1	16	7	1
UCEC_TCGA-AJ-A23M	1	14	6	4	4	0	6	1	52	59	5
UCEC_TCGA-AJ-A23N	2	9	2	4	7	0	7	0	19	13	1
UCEC_TCGA-AJ-A23O	11	201	435	65	37	0	166	40	255	0	50
UCEC_TCGA-AJ-A2QK	2	34	13	0	0	13	7	0	34	4	0
UCEC_TCGA-AJ-A2QL	2	19	0	8	3	5	2	0	16	4	1
UCEC_TCGA-AJ-A2QM	2	17	16	0	0	0	1	0	24	232	0
UCEC_TCGA-AJ-A2QN	1	44	0	27	1	0	0	0	22	6	0
UCEC_TCGA-AJ-A2QO	6	406	619	155	28	73	83	42	29	21	8
UCEC_TCGA-AJ-A3BD	2	20	11	5	10	8	7	0	31	14	0
UCEC_TCGA-AJ-A3BF	1	9	0	2	0	7	2	2	14	0	4
UCEC_TCGA-AJ-A3BG	1	1139	400	152	75	35	31	17	1	5	0
UCEC_TCGA-AJ-A3BH	0	1691	984	697	56	340	0	343	0	0	0
UCEC_TCGA-AJ-A3BI	1	9	4	5	0	3	5	2	19	4	1
UCEC_TCGA-AJ-A3BK	2	24	0	5	1	21	3	8	23	1	3
UCEC_TCGA-AJ-A3EJ	2	30	4	0	10	8	0	1	32	0	2
UCEC_TCGA-AJ-A3EK	1581	657	573	1332	867	2511	548	1755	122	100	133
UCEC_TCGA-AJ-A3EL	4596	785	46	1107	3528	202	1299	1062	0	0	569
UCEC_TCGA-AJ-A3EM	4	9	1	12	0	1	8	1	47	1	1
UCEC_TCGA-AJ-A3I9	1	9	2	4	0	9	8	3	4	3	3
UCEC_TCGA-AJ-A3IA	3	6	39	13	1	6	15	22	176	58	27
UCEC_TCGA-AJ-A3NF	1	5	0	12	4	9	0	2	20	22	0
UCEC_TCGA-AJ-A3NG	0	47	0	3	0	27	9	1	28	5	0
UCEC_TCGA-AJ-A3OJ	0	613	362	45	28	41	53	48	0	14	2
UCEC_TCGA-AJ-A3OK	3	877	128	10	21	2	51	0	0	1	0
UCEC_TCGA-AJ-A3OL	0	140	122	9	9	36	25	0	15	3	4
UCEC_TCGA-AJ-A3QS	22	19	3	12	23	0	0	3	38	270	0
UCEC_TCGA-AJ-A3TW	5	23	12	2	6	0	5	0	21	105	3
UCEC_TCGA-AJ-A5DV	0	48	0	2	4	12	1	4	36	3	1
UCEC_TCGA-AJ-A5DW	3398	135	24	90	1348	39	80	369	86	18	4
UCEC_TCGA-AJ-A6NU	2	3	0	4	10	11	2	0	24	5	0
UCEC_TCGA-AJ-A8CT	0	736	78	46	38	7	5	18	0	0	6
UCEC_TCGA-AJ-A8CV	5	81	77	33	3	46	23	0	15	0	11
UCEC_TCGA-AJ-A8CW	23	271	288	86	36	57	51	0	49	8	5
UCEC_TCGA-AP-A059	1090	470	2065	1951	948	4390	0	5399	0	0	0
UCEC_TCGA-AP-A0LE	6	151	264	49	6	35	62	4	29	2	4
UCEC_TCGA-AP-A0LF	9	40	0	6	6	0	6	10	82	158	8
UCEC_TCGA-AP-A0LL	4	12	0	7	0	17	1	0	11	5	0
UCEC_TCGA-AP-A0LM	3886	3334	26	3021	4542	1197	898	2817	0	11	22
UCEC_TCGA-AP-A0LP	2	103	124	20	12	46	21	0	13	3	0
UCEC_TCGA-AP-A0LQ	0	21	1	0	1	20	13	0	13	1	0
UCEC_TCGA-AP-A0LS	7	129	213	40	3	12	71	14	48	6	4
UCEC_TCGA-AP-A1DH	13	193	337	76	12	119	7	0	10	1	0
UCEC_TCGA-AP-A1DK	185	519	10804	1891	6	3276	916	365	582	0	197
UCEC_TCGA-AP-A1DM	6	94	156	72	8	37	38	0	34	22	4
UCEC_TCGA-AP-A1DO	12	216	280	56	17	62	49	0	64	6	8
UCEC_TCGA-AP-A1DP	10	85	202	113	11	80	52	0	40	5	1
UCEC_TCGA-AP-A1DQ	0	7	0	7	2	0	0	0	18	5	0
UCEC_TCGA-AP-A1DR	27	309	390	120	22	63	0	11	53	0	1
UCEC_TCGA-AP-A1DV	6966	1313	0	4881	4700	300	0	2771	0	288	44
UCEC_TCGA-AP-A1E0	4590	329	97	165	2319	0	55	563	140	0	102
UCEC_TCGA-AP-A1E1	11	181	291	92	41	30	37	0	55	12	13
UCEC_TCGA-AP-A1E3	2	17	0	0	3	16	1	1	16	4	0
UCEC_TCGA-AP-A1E4	2	5	5	4	4	6	1	0	11	1	0
UCEC_TCGA-AP-A5FX	0	8	0	7	1	20	2	0	15	3	0
UCEC_TCGA-AW-A1PO	0	3	8	3	6	16	4	0	46	12	3
UCEC_TCGA-AX-A06H	10	172	144	49	13	52	36	0	5	0	0
UCEC_TCGA-AX-A06L	0	21	0	2	0	7	4	7	11	1	0
UCEC_TCGA-AX-A0IS	2	26	1	10	0	3	2	0	14	3	2
UCEC_TCGA-AX-A0IU	1	15	0	6	2	10	4	3	26	9	0
UCEC_TCGA-AX-A0J0	6540	327	173	0	2547	0	504	465	6	0	391
UCEC_TCGA-AX-A1C4	17	309	547	92	26	111	47	0	0	12	14
UCEC_TCGA-AX-A1C5	6	724	437	61	37	93	59	0	0	0	8
UCEC_TCGA-AX-A1C7	0	5	0	8	9	2	1	4	25	1	5
UCEC_TCGA-AX-A1C8	7	13	2	0	2	17	16	0	19	19	0
UCEC_TCGA-AX-A1C9	5	1050	276	44	65	22	81	0	15	0	10
UCEC_TCGA-AX-A1CA	4	33	2	3	0	4	2	4	23	78	2
UCEC_TCGA-AX-A1CC	0	3	0	0	0	12	2	0	7	4	0
UCEC_TCGA-AX-A1CE	604	2994	2149	4804	579	3581	1003	3600	0	0	114
UCEC_TCGA-AX-A1CF	5	3	8	0	4	16	7	0	83	24	2
UCEC_TCGA-AX-A1CI	0	18	0	0	6	13	7	4	10	2	0
UCEC_TCGA-AX-A1CJ	3	30	2	0	0	26	3	0	16	3	0
UCEC_TCGA-AX-A1CK	1	26	0	2	4	15	1	0	26	2	2
UCEC_TCGA-AX-A1CN	0	9	3	5	4	6	0	0	18	2	0
UCEC_TCGA-AX-A1CP	0	16	2	1	2	0	2	0	11	3	0
UCEC_TCGA-AX-A2H2	5	22	4	6	14	12	6	1	90	144	4
UCEC_TCGA-AX-A2H4	3	25	19	0	5	0	9	3	54	158	4
UCEC_TCGA-AX-A2H5	1	6	0	13	0	3	0	0	18	15	1
UCEC_TCGA-AX-A2H7	4	21	0	15	6	29	5	2	40	9	2
UCEC_TCGA-AX-A2H8	0	13	0	6	4	4	5	0	36	4	2
UCEC_TCGA-AX-A2HA	0	855	724	154	51	82	167	95	29	1	11
UCEC_TCGA-AX-A2HC	10558	1885	0	1806	3841	0	0	4519	0	176	0
UCEC_TCGA-AX-A2HD	322	3033	929	3734	499	3087	22	2288	0	0	7
UCEC_TCGA-AX-A2HF	0	3	2	2	0	1	0	0	13	7	0
UCEC_TCGA-AX-A2HG	8	351	519	54	16	93	42	31	0	3	11
UCEC_TCGA-AX-A2HH	0	25	0	6	1	7	4	5	16	6	0
UCEC_TCGA-AX-A2HJ	15	291	723	76	13	50	1158	0	0	0	32
UCEC_TCGA-AX-A2HK	2	10	15	4	9	0	0	0	43	7	1
UCEC_TCGA-AX-A2IN	15	155	272	83	19	68	65	17	33	1	1
UCEC_TCGA-AX-A2IO	9	19	2	6	35	0	0	0	53	498	0
UCEC_TCGA-AX-A3FS	11	269	495	74	14	66	44	0	16	6	15
UCEC_TCGA-AX-A3FT	0	758	550	83	42	118	68	176	0	0	41
UCEC_TCGA-AX-A3FV	0	16	9	2	5	0	20	12	55	18	10
UCEC_TCGA-AX-A3FW	4	22	0	11	2	3	5	2	24	0	1
UCEC_TCGA-AX-A3FX	2	8	0	1	6	14	6	0	46	8	2
UCEC_TCGA-AX-A3FZ	4	14	0	2	8	9	4	0	12	4	1
UCEC_TCGA-AX-A3G1	1	12	4	4	6	8	1	5	29	5	3
UCEC_TCGA-AX-A3G3	3	11	0	6	5	18	20	3	121	39	5
UCEC_TCGA-AX-A3G4	0	3	8	1	2	4	7	0	27	4	1
UCEC_TCGA-AX-A3G6	6	6	6	10	7	19	0	0	14	6	0
UCEC_TCGA-AX-A3G7	2	11	0	8	0	9	0	0	10	1	1
UCEC_TCGA-AX-A3G8	25	322	388	184	23	105	0	0	0	1	2
UCEC_TCGA-AX-A3G9	14	292	252	102	38	44	28	30	57	5	4
UCEC_TCGA-AX-A3GB	2	58	0	15	5	18	3	0	31	0	1
UCEC_TCGA-AX-A3GI	0	3	1	8	5	8	0	1	37	6	2
UCEC_TCGA-B5-A0JN	1	2	27	5	7	16	9	0	86	34	4
UCEC_TCGA-B5-A0JS	0	11	3	3	0	4	2	0	7	3	4
UCEC_TCGA-B5-A0JT	7	27	6	0	3	11	3	0	17	2	0
UCEC_TCGA-B5-A0JU	10	143	204	90	31	60	0	0	64	2	2
UCEC_TCGA-B5-A0JX	3	28	3	0	2	21	1	0	20	19	5
UCEC_TCGA-B5-A0JY	7827	380	274	403	3522	274	364	1128	0	0	0
UCEC_TCGA-B5-A0K8	4	11	0	1	4	7	4	0	14	22	0
UCEC_TCGA-B5-A0K9	17	317	259	90	22	51	92	15	34	16	14
UCEC_TCGA-B5-A0KB	1	15	0	0	0	7	3	2	25	2	0
UCEC_TCGA-B5-A11E	1784	1363	380	2044	2032	2313	1267	2155	0	0	239
UCEC_TCGA-B5-A11F	1	21	0	0	6	11	1	1	8	6	1
UCEC_TCGA-B5-A11G	6	102	87	58	0	0	285	0	82	12	50
UCEC_TCGA-B5-A11H	7	374	454	88	21	69	129	0	5	0	3
UCEC_TCGA-B5-A11I	6	8	8	10	4	3	1	0	25	7	0
UCEC_TCGA-B5-A11J	2	140	209	68	26	32	10	0	28	12	10
UCEC_TCGA-B5-A11L	5	47	0	9	9	17	7	0	51	7	3
UCEC_TCGA-B5-A11M	4	12	2	3	5	5	0	0	7	0	0
UCEC_TCGA-B5-A11N	1317	152	7	112	937	0	16	32	83	0	53
UCEC_TCGA-B5-A11O	2	28	24	23	7	10	7	0	22	0	0
UCEC_TCGA-B5-A11P	0	12	5	9	2	15	1	0	22	7	0
UCEC_TCGA-B5-A11Q	2	11	2	7	2	8	0	0	12	3	4
UCEC_TCGA-B5-A11R	0	40	32	10	57	6	0	0	0	804	3
UCEC_TCGA-B5-A11S	0	13	2	7	5	13	0	0	20	0	0
UCEC_TCGA-B5-A11U	9	143	178	13	5	46	25	0	0	10	0
UCEC_TCGA-B5-A11V	3	23	0	0	6	5	4	0	29	2	2
UCEC_TCGA-B5-A11W	2	35	1	0	6	15	1	0	31	0	0
UCEC_TCGA-B5-A11X	0	19	4	0	6	7	5	0	30	3	1
UCEC_TCGA-B5-A11Y	5	918	271	119	32	0	91	0	0	0	17
UCEC_TCGA-B5-A11Z	1	32	0	2	1	9	1	2	21	8	0
UCEC_TCGA-B5-A121	4	5	0	5	5	8	0	0	12	3	0
UCEC_TCGA-B5-A1MR	5401	170	0	589	2546	225	448	709	0	0	608
UCEC_TCGA-B5-A1MS	2	8	0	11	4	4	0	5	27	2	0
UCEC_TCGA-B5-A1MU	1	6	5	0	3	10	0	1	16	0	0
UCEC_TCGA-B5-A1MV	3	25	0	11	0	25	1	2	22	4	0
UCEC_TCGA-B5-A1MW	3	78	102	89	7	0	387	5	120	0	67
UCEC_TCGA-B5-A1MX	0	0	4682	0	41	1916	0	2851	0	0	54
UCEC_TCGA-B5-A1MY	1	10	0	5	0	9	5	2	19	10	0
UCEC_TCGA-B5-A1MZ	4	23	0	0	8	18	3	0	14	5	0
UCEC_TCGA-B5-A1N2	6	2	0	12	7	23	11	10	89	31	1
UCEC_TCGA-B5-A3F9	0	29	0	27	3	0	1	2	26	6	0
UCEC_TCGA-B5-A3FA	1773	470	1647	1505	2102	3441	4521	1597	0	0	556
UCEC_TCGA-B5-A3FB	3	24	1	3	2	21	2	1	14	5	0
UCEC_TCGA-B5-A3FC	504	7205	0	5517	340	3556	1813	2024	408	0	157
UCEC_TCGA-B5-A3FD	2	18	4	6	2	14	7	0	16	0	0
UCEC_TCGA-B5-A3FH	3	13	0	0	6	15	5	0	5	0	5
UCEC_TCGA-B5-A3S1	5	19	11	6	13	3	2	0	18	66	1
UCEC_TCGA-B5-A5OC	24	236	684	155	11	157	101	22	41	8	0
UCEC_TCGA-B5-A5OD	2	6	1	13	3	6	3	0	20	6	4
UCEC_TCGA-B5-A5OE	2	29	0	16	0	8	9	1	28	17	5
UCEC_TCGA-BG-A0M8	2	14	16	7	2	0	2	1	43	12	2
UCEC_TCGA-BG-A0MA	2	10	7	2	5	12	4	0	15	2	0
UCEC_TCGA-BG-A0MG	6	41	14	0	14	25	10	1	31	6	1
UCEC_TCGA-BG-A0MK	4	32	38	6	6	25	3	0	18	0	0
UCEC_TCGA-BG-A0MQ	9	178	245	26	14	84	105	0	46	0	5
UCEC_TCGA-BG-A0MU	3	18	0	5	4	14	6	0	33	0	0
UCEC_TCGA-BG-A0RY	0	17	11	1	6	9	1	0	15	9	1
UCEC_TCGA-BG-A0VV	0	22	0	0	2	9	0	1	24	0	2
UCEC_TCGA-BG-A0VW	13	139	222	52	25	90	3	0	15	3	11
UCEC_TCGA-BG-A0VX	75	39	4	46	58	0	19	22	6	1	0
UCEC_TCGA-BG-A0VZ	12	119	150	42	12	0	15	0	36	9	7
UCEC_TCGA-BG-A0W1	0	17	1	14	6	14	0	0	21	1	2
UCEC_TCGA-BG-A0W2	3	23	0	0	4	8	1	0	5	1	3
UCEC_TCGA-BG-A0YU	0	10	1	5	0	2	3	0	5	2	2
UCEC_TCGA-BG-A0YV	2	37	13	0	5	17	7	0	14	3	1
UCEC_TCGA-BG-A186	0	14	5	4	0	9	0	0	4	1	2
UCEC_TCGA-BG-A187	1	40	6	0	8	15	4	1	34	0	0
UCEC_TCGA-BG-A18A	5	24	0	0	2	23	2	0	22	1	0
UCEC_TCGA-BG-A18B	8	117	191	19	2	56	12	6	0	6	0
UCEC_TCGA-BG-A18C	3	17	0	0	0	12	7	0	11	5	5
UCEC_TCGA-BG-A220	19	260	388	133	14	136	22	0	27	3	1
UCEC_TCGA-BG-A221	9	694	513	61	42	0	367	0	0	11	29
UCEC_TCGA-BG-A222	25	0	1270	1118	160	1880	2521	0	0	106	0
UCEC_TCGA-BG-A2AE	0	29	6	0	1	6	5	0	24	6	7
UCEC_TCGA-BG-A2L7	8	276	241	71	27	73	43	8	15	4	0
UCEC_TCGA-BG-A3EW	12	123	214	85	20	20	72	17	52	7	6
UCEC_TCGA-BG-A3PP	6	10	0	5	4	8	2	7	29	3	0
UCEC_TCGA-BK-A0CA	2	30	5	0	10	11	2	0	15	0	0
UCEC_TCGA-BK-A0CB	1	18	0	6	0	15	4	3	29	1	0
UCEC_TCGA-BK-A0CC	2	6	11	8	6	8	0	0	16	15	6
UCEC_TCGA-BK-A139	9	32	1	7	10	27	6	8	88	16	8
UCEC_TCGA-BK-A13B	9	175	402	81	22	68	75	0	20	0	2
UCEC_TCGA-BK-A13C	0	18	0	0	4	10	3	5	17	0	0
UCEC_TCGA-BK-A26L	2	25	22	8	0	0	9	3	42	7	3
UCEC_TCGA-BK-A4ZD	2	25	0	4	4	15	10	3	44	2	5
UCEC_TCGA-BK-A56F	0	23	8	0	12	7	8	4	15	1	0
UCEC_TCGA-BK-A6W3	3742	193	87	178	1939	0	133	266	243	0	125
UCEC_TCGA-BK-A6W4	5	14	1	0	2	1	3	0	5	1	1
UCEC_TCGA-BS-A0T9	1	21	8	1	2	11	0	1	26	0	0
UCEC_TCGA-BS-A0TA	8	111	213	89	16	0	77	34	11	8	10
UCEC_TCGA-BS-A0TC	1209	86	31	34	430	0	0	41	41	0	0
UCEC_TCGA-BS-A0TD	2	10	3	2	4	4	5	0	15	1	1
UCEC_TCGA-BS-A0TE	7	45	106	62	2	71	23	17	52	27	0
UCEC_TCGA-BS-A0TG	0	23	2	0	4	0	3	0	17	5	0
UCEC_TCGA-BS-A0TI	3	1	3	0	4	19	15	10	53	0	4
UCEC_TCGA-BS-A0TJ	1	278	376	65	14	35	10	39	6	12	7
UCEC_TCGA-BS-A0U5	0	26	4	0	9	0	10	1	17	4	0
UCEC_TCGA-BS-A0U7	2	68	93	5	4	11	26	0	32	8	4
UCEC_TCGA-BS-A0U8	4	148	188	64	8	44	42	0	0	4	0
UCEC_TCGA-BS-A0U9	0	9	0	0	0	10	2	0	16	0	0
UCEC_TCGA-BS-A0UA	4	142	106	37	5	48	20	0	19	11	2
UCEC_TCGA-BS-A0UF	6640	313	163	194	2775	79	228	1093	138	37	169
UCEC_TCGA-BS-A0UJ	219	80	410	0	4	0	981	0	333	0	297
UCEC_TCGA-BS-A0UL	6	233	167	25	6	21	20	0	5	0	3
UCEC_TCGA-BS-A0UT	2	11	0	0	0	8	5	0	11	4	1
UCEC_TCGA-BS-A0UV	6308	896	364	233	4157	235	290	656	0	86	0
UCEC_TCGA-BS-A0V4	6	111	153	49	9	45	13	0	34	2	0
UCEC_TCGA-BS-A0V6	2	18	0	12	2	7	2	0	25	6	0
UCEC_TCGA-BS-A0V7	2	15	0	11	1	17	2	2	14	3	1
UCEC_TCGA-BS-A0V8	1	19	12	7	5	0	5	0	36	15	3
UCEC_TCGA-BS-A0VI	6	103	103	51	13	37	43	10	27	0	2
UCEC_TCGA-BS-A0WQ	0	10	0	12	6	16	0	0	16	1	0
UCEC_TCGA-D1-A0ZN	0	8	0	0	8	9	3	0	22	2	3
UCEC_TCGA-D1-A0ZO	7	204	283	69	18	68	23	0	15	6	10
UCEC_TCGA-D1-A0ZP	4	11	2	2	1	2	0	0	19	4	0
UCEC_TCGA-D1-A0ZQ	5	30	0	11	5	11	0	0	34	4	2
UCEC_TCGA-D1-A0ZR	4	11	0	10	7	7	2	1	20	6	0
UCEC_TCGA-D1-A0ZS	2	163	185	40	11	20	25	0	21	2	4
UCEC_TCGA-D1-A0ZU	0	18	0	0	3	12	0	0	6	3	0
UCEC_TCGA-D1-A0ZV	5	15	1	0	2	17	4	1	3	3	0
UCEC_TCGA-D1-A0ZZ	0	14	0	8	5	0	0	2	35	17	0
UCEC_TCGA-D1-A101	13	160	256	71	19	34	6	0	19	12	1
UCEC_TCGA-D1-A102	1	24	0	0	1	17	1	3	15	0	0
UCEC_TCGA-D1-A103	1938	1272	104	2008	1128	1784	382	1683	163	0	27
UCEC_TCGA-D1-A15V	2	12	0	5	2	6	3	4	20	2	0
UCEC_TCGA-D1-A15W	2	27	1	4	7	6	7	1	28	3	0
UCEC_TCGA-D1-A15X	14	571	358	230	86	260	813	0	0	0	1
UCEC_TCGA-D1-A15Z	3	33	0	8	2	8	0	4	20	11	0
UCEC_TCGA-D1-A160	17	74	273	67	3	67	90	0	6	5	4
UCEC_TCGA-D1-A161	0	38	0	14	0	26	5	3	21	3	1
UCEC_TCGA-D1-A163	8	200	307	38	0	22	60	0	7	11	0
UCEC_TCGA-D1-A165	2	31	0	10	0	5	0	0	24	7	2
UCEC_TCGA-D1-A167	10	1383	638	108	77	105	0	0	0	0	0
UCEC_TCGA-D1-A168	3	28	1	9	2	2	1	3	12	4	1
UCEC_TCGA-D1-A169	0	20	3	4	6	1	5	1	25	9	0
UCEC_TCGA-D1-A16B	4	12	0	9	4	3	4	1	18	5	0
UCEC_TCGA-D1-A16D	0	19	4	1	2	8	5	1	7	0	1
UCEC_TCGA-D1-A16E	2	22	0	11	4	12	5	0	14	3	3
UCEC_TCGA-D1-A16F	6	186	210	55	8	24	59	0	49	0	5
UCEC_TCGA-D1-A16G	0	12	2	3	5	11	2	0	7	8	2
UCEC_TCGA-D1-A16I	0	7	0	0	2	23	2	0	9	10	0
UCEC_TCGA-D1-A16J	11	25	0	3	37	34	7	2	10	186	1
UCEC_TCGA-D1-A16N	0	37	3	15	3	0	47	19	35	7	3
UCEC_TCGA-D1-A16O	0	9	6	7	2	7	3	0	6	1	0
UCEC_TCGA-D1-A16Q	0	13	3	5	1	0	1	0	10	8	0
UCEC_TCGA-D1-A16R	3	16	5	0	0	10	2	0	22	2	0
UCEC_TCGA-D1-A16S	0	6	0	3	1	15	2	0	28	16	1
UCEC_TCGA-D1-A16V	2	12	0	0	1	30	4	0	4	0	0
UCEC_TCGA-D1-A16X	1842	282	105	77	1282	0	79	57	57	4	32
UCEC_TCGA-D1-A16Y	491	100	0	112	619	0	83	24	15	0	72
UCEC_TCGA-D1-A174	9	393	303	71	29	96	26	15	0	0	0
UCEC_TCGA-D1-A176	9	160	205	35	12	36	30	0	30	7	2
UCEC_TCGA-D1-A177	11	242	329	176	12	0	54	11	29	15	4
UCEC_TCGA-D1-A17A	2	79	94	50	5	3	35	12	6	7	2
UCEC_TCGA-D1-A17B	1	162	82	23	10	8	7	14	33	9	5
UCEC_TCGA-D1-A17C	4	18	0	16	1	5	0	0	18	3	0
UCEC_TCGA-D1-A17D	3	151	246	59	9	43	0	42	20	18	0
UCEC_TCGA-D1-A17F	3	6	75	31	12	160	15	0	0	21	5
UCEC_TCGA-D1-A17H	6	188	329	72	28	88	64	0	8	6	0
UCEC_TCGA-D1-A17K	5	1	2	9	2	21	4	0	26	9	4
UCEC_TCGA-D1-A17L	2	21	0	9	7	11	0	0	25	7	0
UCEC_TCGA-D1-A17M	0	207	135	71	6	2	18	25	53	10	0
UCEC_TCGA-D1-A17N	3	9	4	0	4	5	0	2	7	2	0
UCEC_TCGA-D1-A17Q	4431	471	351	63	2487	0	294	431	15	0	6
UCEC_TCGA-D1-A17R	2	96	107	34	16	22	31	0	7	9	0
UCEC_TCGA-D1-A17S	2	24	6	2	2	6	0	1	12	2	0
UCEC_TCGA-D1-A17T	0	44	4	3	8	5	1	0	23	5	1
UCEC_TCGA-D1-A17U	2	149	202	28	18	31	23	0	18	5	8
UCEC_TCGA-D1-A1NS	10	99	147	52	4	33	23	0	35	4	0
UCEC_TCGA-D1-A1NU	0	14	11	1	1	0	10	3	44	21	3
UCEC_TCGA-D1-A1NX	4	15	1	3	0	6	2	0	19	1	0
UCEC_TCGA-D1-A1NY	5	184	279	134	9	26	57	7	32	10	5
UCEC_TCGA-D1-A1NZ	22	258	392	104	2	30	118	11	57	27	14
UCEC_TCGA-D1-A1O0	2	14	0	14	1	17	5	0	24	10	2
UCEC_TCGA-D1-A1O5	4	41	0	7	7	4	0	0	17	7	0
UCEC_TCGA-D1-A1O7	4	178	114	71	34	40	8	9	37	0	0
UCEC_TCGA-D1-A1O8	2	26	0	10	3	16	0	0	37	2	1
UCEC_TCGA-D1-A2G0	16	223	497	159	46	133	22	0	16	0	5
UCEC_TCGA-D1-A2G5	6	76	66	22	7	38	35	0	52	2	0
UCEC_TCGA-D1-A2G6	0	38	8	19	15	24	1	0	15	3	8
UCEC_TCGA-D1-A2G7	2	10	1	0	5	7	1	0	36	14	1
UCEC_TCGA-D1-A3DA	3	35	0	10	0	1	14	4	34	4	2
UCEC_TCGA-D1-A3DG	1	13	3	6	9	14	8	3	89	26	3
UCEC_TCGA-D1-A3DH	9	17	5	0	14	0	9	0	17	78	2
UCEC_TCGA-D1-A3JP	2	9	2	0	5	2	4	2	8	37	1
UCEC_TCGA-D1-A3JQ	5	4	1	7	1	11	1	0	10	7	2
UCEC_TCGA-DF-A2KN	0	399	3383	0	0	547	123	2211	0	0	157
UCEC_TCGA-DF-A2KR	1	7	16	6	2	15	15	4	59	14	2
UCEC_TCGA-DF-A2KS	1	35	6	9	3	6	13	7	75	9	12
UCEC_TCGA-DF-A2KU	1823	1119	2357	2918	2026	4818	16	2858	0	41	0
UCEC_TCGA-DF-A2KV	1288	46	0	131	632	16	88	37	55	0	68
UCEC_TCGA-DF-A2KZ	9	212	266	118	14	102	54	18	27	0	12
UCEC_TCGA-DF-A2L0	0	13	0	4	0	7	4	1	26	8	5
UCEC_TCGA-DI-A0WH	10	136	259	67	24	62	165	2	52	1	0
UCEC_TCGA-DI-A1BU	74	0	1438	917	129	1557	8818	0	0	189	0
UCEC_TCGA-DI-A1BY	0	28	0	12	2	20	4	4	14	0	0
UCEC_TCGA-DI-A1C3	3	13	0	8	7	3	3	1	10	5	1
UCEC_TCGA-DI-A1NN	1	18	11	3	7	0	2	0	16	12	0
UCEC_TCGA-DI-A1NO	12	11	19	2	1	11	4	29	202	42	18
