Samples	SBS96A	SBS96B	SBS96C
OGG1_1_multinomial_train2.93	3.05E-02	4.13E-01	4.85E-01
OGG1_1_multinomial_train2.94	3.15E-02	4.13E-01	4.87E-01
OGG1_1_multinomial_train2.95	2.87E-02	4.16E-01	4.87E-01
OGG1_1_multinomial_train2.96	2.92E-02	4.20E-01	4.91E-01
OGG1_1_multinomial_train2.97	2.97E-02	4.19E-01	4.89E-01
OGG1_1_multinomial_train2.98	2.56E-02	4.25E-01	4.94E-01
RNF168_1_multinomial_train2	2.36E-02	7.84E-02	2.15E-01
RNF168_1_multinomial_train2.1	1.28E-02	8.44E-02	1.89E-01
RNF168_1_multinomial_train2.2	1.29E-02	7.74E-02	2.00E-01
RNF168_1_multinomial_train2.3	2.43E-02	7.83E-02	1.89E-01
RNF168_1_multinomial_train2.4	5.94E-02	8.29E-02	1.43E-01
RNF168_1_multinomial_train2.5	2.12E-02	8.25E-02	1.55E-01
RNF168_1_multinomial_train2.6	1.63E-26	8.24E-02	2.10E-01
RNF168_1_multinomial_train2.7	1.63E-26	8.07E-02	2.07E-01
RNF168_1_multinomial_train2.8	6.65E-02	8.63E-02	1.38E-01
RNF168_1_multinomial_train2.9	1.12E-02	8.43E-02	1.94E-01
RNF168_1_multinomial_train2.10	1.92E-02	8.15E-02	2.44E-01
RNF168_1_multinomial_train2.11	2.02E-02	8.36E-02	2.23E-01
RNF168_1_multinomial_train2.12	1.66E-02	8.47E-02	1.47E-01
RNF168_1_multinomial_train2.13	1.63E-26	7.98E-02	2.28E-01
RNF168_1_multinomial_train2.14	3.19E-02	8.16E-02	2.31E-01
RNF168_1_multinomial_train2.15	2.80E-02	7.95E-02	2.80E-01
RNF168_1_multinomial_train2.16	9.17E-04	8.31E-02	2.00E-01
RNF168_1_multinomial_train2.17	2.43E-02	8.65E-02	2.15E-01
RNF168_1_multinomial_train2.18	1.56E-02	8.56E-02	1.86E-01
RNF168_1_multinomial_train2.19	2.14E-02	8.28E-02	2.37E-01
RNF168_1_multinomial_train2.20	7.48E-02	8.25E-02	1.54E-01
RNF168_1_multinomial_train2.21	2.09E-02	8.06E-02	2.32E-01
RNF168_1_multinomial_train2.22	7.59E-02	8.75E-02	1.64E-01
RNF168_1_multinomial_train2.23	1.63E-26	8.08E-02	2.20E-01
RNF168_1_multinomial_train2.24	1.12E-02	8.32E-02	1.61E-01
RNF168_1_multinomial_train2.25	1.63E-26	8.06E-02	3.79E-01
RNF168_1_multinomial_train2.26	2.25E-02	8.31E-02	1.81E-01
RNF168_1_multinomial_train2.27	1.86E-02	7.75E-02	1.94E-01
RNF168_1_multinomial_train2.28	6.89E-02	8.65E-02	1.44E-01
RNF168_1_multinomial_train2.29	2.15E-02	8.54E-02	1.50E-01
RNF168_1_multinomial_train2.30	1.63E-26	8.16E-02	2.17E-01
RNF168_1_multinomial_train2.31	9.64E-03	8.33E-02	1.53E-01
RNF168_1_multinomial_train2.32	4.47E-02	8.50E-02	1.84E-01
RNF168_1_multinomial_train2.33	9.09E-04	7.97E-02	1.94E-01
RNF168_1_multinomial_train2.34	1.80E-02	8.18E-02	2.03E-01
RNF168_1_multinomial_train2.35	7.83E-02	8.84E-02	1.73E-01
RNF168_1_multinomial_train2.36	2.55E-02	8.24E-02	1.73E-01
RNF168_1_multinomial_train2.37	7.65E-02	8.35E-02	2.02E-01
RNF168_1_multinomial_train2.38	2.36E-02	9.27E-02	1.92E-01
RNF168_1_multinomial_train2.39	1.37E-02	8.25E-02	1.94E-01
RNF168_1_multinomial_train2.40	2.74E-02	8.63E-02	2.14E-01
RNF168_1_multinomial_train2.41	6.00E-02	8.22E-02	1.28E-01
RNF168_1_multinomial_train2.42	3.20E-02	8.62E-02	3.45E-01
RNF168_1_multinomial_train2.43	7.18E-02	8.21E-02	1.61E-01
RNF168_1_multinomial_train2.44	2.05E-02	8.42E-02	2.47E-01
RNF168_1_multinomial_train2.45	1.08E-02	8.62E-02	1.67E-01
RNF168_1_multinomial_train2.46	1.37E-02	8.91E-02	1.65E-01
RNF168_1_multinomial_train2.47	1.82E-02	7.98E-02	2.73E-01
RNF168_1_multinomial_train2.48	1.63E-26	7.89E-02	2.32E-01
RNF168_1_multinomial_train2.49	1.42E-02	8.22E-02	2.10E-01
RNF168_1_multinomial_train2.50	6.29E-02	8.74E-02	1.37E-01
RNF168_1_multinomial_train2.51	8.37E-02	8.54E-02	2.31E-01
RNF168_1_multinomial_train2.52	1.52E-02	8.26E-02	1.76E-01
RNF168_1_multinomial_train2.53	2.37E-02	8.28E-02	2.08E-01
RNF168_1_multinomial_train2.54	8.24E-02	8.26E-02	1.99E-01
RNF168_1_multinomial_train2.55	1.48E-02	8.17E-02	2.05E-01
RNF168_1_multinomial_train2.56	1.67E-26	8.00E-02	3.57E-01
RNF168_1_multinomial_train2.57	1.63E-26	7.94E-02	2.62E-01
RNF168_1_multinomial_train2.58	1.37E-02	8.22E-02	1.68E-01
RNF168_1_multinomial_train2.59	1.16E-01	7.93E-02	3.23E-01
RNF168_1_multinomial_train2.60	1.70E-02	8.80E-02	2.29E-01
RNF168_1_multinomial_train2.61	7.85E-02	8.52E-02	1.63E-01
RNF168_1_multinomial_train2.62	1.63E-26	8.06E-02	3.14E-01
RNF168_1_multinomial_train2.63	1.09E-02	8.99E-02	1.65E-01
RNF168_1_multinomial_train2.64	1.29E-02	8.68E-02	1.67E-01
RNF168_1_multinomial_train2.65	1.48E-02	7.98E-02	2.06E-01
RNF168_1_multinomial_train2.66	1.58E-02	7.98E-02	2.13E-01
RNF168_1_multinomial_train2.67	1.78E-02	8.33E-02	2.02E-01
RNF168_1_multinomial_train2.68	2.17E-02	8.33E-02	1.56E-01
RNF168_1_multinomial_train2.69	1.39E-02	8.09E-02	2.43E-01
RNF168_1_multinomial_train2.70	3.37E-02	8.27E-02	1.86E-01
RNF168_1_multinomial_train2.71	7.46E-02	8.28E-02	1.90E-01
RNF168_1_multinomial_train2.72	7.71E-02	8.51E-02	1.68E-01
RNF168_1_multinomial_train2.73	1.76E-02	7.90E-02	1.97E-01
RNF168_1_multinomial_train2.74	2.37E-02	8.08E-02	1.56E-01
RNF168_1_multinomial_train2.75	1.77E-02	8.77E-02	2.13E-01
RNF168_1_multinomial_train2.76	1.61E-02	8.32E-02	1.87E-01
RNF168_1_multinomial_train2.77	2.02E-02	8.35E-02	1.56E-01
RNF168_1_multinomial_train2.78	8.46E-02	8.49E-02	1.89E-01
RNF168_1_multinomial_train2.79	3.03E-02	7.99E-02	2.88E-01
RNF168_1_multinomial_train2.80	2.00E-02	8.22E-02	2.07E-01
RNF168_1_multinomial_train2.81	1.41E-02	8.30E-02	1.87E-01
RNF168_1_multinomial_train2.82	1.73E-02	8.45E-02	1.91E-01
RNF168_1_multinomial_train2.83	1.63E-26	8.38E-02	2.54E-01
RNF168_1_multinomial_train2.84	2.74E-02	8.40E-02	2.97E-01
RNF168_1_multinomial_train2.85	6.17E-02	8.65E-02	1.32E-01
RNF168_1_multinomial_train2.86	1.19E-02	8.09E-02	2.00E-01
RNF168_1_multinomial_train2.87	1.37E-03	8.70E-02	1.76E-01
RNF168_1_multinomial_train2.88	5.77E-02	8.66E-02	1.33E-01
RNF168_1_multinomial_train2.89	1.80E-02	8.01E-02	2.13E-01
RNF168_1_multinomial_train2.90	2.40E-02	8.09E-02	2.39E-01
RNF168_1_multinomial_train2.91	6.87E-02	8.45E-02	1.39E-01
RNF168_1_multinomial_train2.92	6.75E-02	8.46E-02	1.42E-01
RNF168_1_multinomial_train2.93	7.36E-02	8.12E-02	1.56E-01
RNF168_1_multinomial_train2.94	1.63E-26	8.11E-02	2.64E-01
RNF168_1_multinomial_train2.95	1.17E-02	8.40E-02	1.81E-01
RNF168_1_multinomial_train2.96	8.63E-02	7.73E-02	1.83E-01
RNF168_1_multinomial_train2.97	3.69E-02	8.86E-02	1.24E-01
RNF168_1_multinomial_train2.98	2.34E-02	8.42E-02	2.66E-01
UNG_1_multinomial_train2	1.55E-01	1.50E-01	2.40E-19
UNG_1_multinomial_train2.1	1.59E-01	1.52E-01	5.73E-12
UNG_1_multinomial_train2.2	1.53E-01	1.58E-01	5.94E-03
UNG_1_multinomial_train2.3	1.55E-01	1.79E-01	1.33E-26
UNG_1_multinomial_train2.4	1.66E-01	1.50E-01	1.32E-26
UNG_1_multinomial_train2.5	1.65E-01	1.56E-01	1.32E-26
UNG_1_multinomial_train2.6	1.58E-01	1.63E-01	1.32E-26
UNG_1_multinomial_train2.7	1.56E-01	1.57E-01	1.33E-26
UNG_1_multinomial_train2.8	1.56E-01	1.69E-01	1.33E-26
UNG_1_multinomial_train2.9	1.60E-01	1.55E-01	2.94E-03
UNG_1_multinomial_train2.10	1.48E-01	1.64E-01	1.33E-26
UNG_1_multinomial_train2.11	1.52E-01	1.60E-01	2.09E-11
UNG_1_multinomial_train2.12	1.60E-01	1.53E-01	1.32E-26
UNG_1_multinomial_train2.13	1.50E-01	1.78E-01	1.33E-26
UNG_1_multinomial_train2.14	1.60E-01	1.56E-01	1.32E-26
UNG_1_multinomial_train2.15	1.61E-01	1.46E-01	2.79E-03
UNG_1_multinomial_train2.16	1.52E-01	1.56E-01	7.50E-03
UNG_1_multinomial_train2.17	1.56E-01	1.60E-01	2.21E-26
UNG_1_multinomial_train2.18	1.52E-01	1.65E-01	3.86E-20
UNG_1_multinomial_train2.19	1.51E-01	1.64E-01	1.33E-26
UNG_1_multinomial_train2.20	1.48E-01	1.59E-01	4.81E-05
UNG_1_multinomial_train2.21	1.59E-01	1.49E-01	4.76E-03
UNG_1_multinomial_train2.22	1.50E-01	1.61E-01	3.58E-03
UNG_1_multinomial_train2.23	1.53E-01	1.60E-01	7.56E-21
UNG_1_multinomial_train2.24	1.52E-01	1.48E-01	5.54E-03
UNG_1_multinomial_train2.25	1.56E-01	1.53E-01	1.32E-26
UNG_1_multinomial_train2.26	1.55E-01	1.48E-01	3.42E-03
UNG_1_multinomial_train2.27	1.57E-01	1.49E-01	1.85E-03
UNG_1_multinomial_train2.28	1.53E-01	1.56E-01	3.59E-03
UNG_1_multinomial_train2.29	1.52E-01	1.42E-01	8.01E-03
UNG_1_multinomial_train2.30	1.53E-01	1.60E-01	1.33E-26
UNG_1_multinomial_train2.31	1.55E-01	1.52E-01	2.59E-18
UNG_1_multinomial_train2.32	1.55E-01	1.50E-01	3.54E-07
UNG_1_multinomial_train2.33	1.60E-01	1.43E-01	7.16E-03
UNG_1_multinomial_train2.34	1.52E-01	1.53E-01	5.88E-03
UNG_1_multinomial_train2.35	1.58E-01	1.52E-01	3.24E-17
UNG_1_multinomial_train2.36	1.53E-01	1.69E-01	6.33E-12
UNG_1_multinomial_train2.37	1.52E-01	1.49E-01	1.73E-03
UNG_1_multinomial_train2.38	1.53E-01	1.57E-01	1.32E-26
UNG_1_multinomial_train2.39	1.60E-01	1.57E-01	1.32E-26
UNG_1_multinomial_train2.40	1.46E-01	1.65E-01	8.54E-11
UNG_1_multinomial_train2.41	1.64E-01	1.48E-01	3.59E-03
UNG_1_multinomial_train2.42	1.49E-01	1.58E-01	1.33E-26
UNG_1_multinomial_train2.43	1.53E-01	1.62E-01	1.33E-26
UNG_1_multinomial_train2.44	1.60E-01	1.57E-01	1.32E-26
UNG_1_multinomial_train2.45	1.50E-01	1.47E-01	3.56E-03
UNG_1_multinomial_train2.46	1.56E-01	1.41E-01	8.39E-03
UNG_1_multinomial_train2.47	1.55E-01	1.51E-01	3.31E-03
UNG_1_multinomial_train2.48	1.45E-01	1.39E-01	6.08E-03
UNG_1_multinomial_train2.49	1.49E-01	1.53E-01	1.29E-14
UNG_1_multinomial_train2.50	1.46E-01	1.46E-01	4.38E-03
UNG_1_multinomial_train2.51	1.47E-01	1.61E-01	3.98E-03
UNG_1_multinomial_train2.52	1.49E-01	1.39E-01	7.23E-03
UNG_1_multinomial_train2.53	1.58E-01	1.51E-01	1.32E-26
UNG_1_multinomial_train2.54	1.52E-01	1.58E-01	4.39E-03
UNG_1_multinomial_train2.55	1.64E-01	1.46E-01	1.32E-26
UNG_1_multinomial_train2.56	1.61E-01	1.50E-01	1.32E-26
UNG_1_multinomial_train2.57	1.58E-01	1.50E-01	2.37E-03
UNG_1_multinomial_train2.58	1.46E-01	1.54E-01	3.00E-03
UNG_1_multinomial_train2.59	1.48E-01	1.58E-01	1.42E-13
UNG_1_multinomial_train2.60	1.64E-01	1.44E-01	1.21E-04
UNG_1_multinomial_train2.61	1.50E-01	1.52E-01	2.96E-03
UNG_1_multinomial_train2.62	1.65E-01	1.56E-01	1.32E-26
UNG_1_multinomial_train2.63	1.54E-01	1.62E-01	1.37E-23
UNG_1_multinomial_train2.64	1.47E-01	1.46E-01	4.83E-03
UNG_1_multinomial_train2.65	1.56E-01	1.52E-01	3.10E-03
UNG_1_multinomial_train2.66	1.58E-01	1.41E-01	4.68E-04
UNG_1_multinomial_train2.67	1.48E-01	1.60E-01	2.00E-03
UNG_1_multinomial_train2.68	1.56E-01	1.57E-01	1.32E-26
UNG_1_multinomial_train2.69	1.57E-01	1.62E-01	1.33E-26
UNG_1_multinomial_train2.70	1.52E-01	1.54E-01	1.60E-16
UNG_1_multinomial_train2.71	1.54E-01	1.49E-01	2.40E-03
UNG_1_multinomial_train2.72	1.55E-01	1.47E-01	4.08E-13
UNG_1_multinomial_train2.73	1.49E-01	1.69E-01	1.33E-26
UNG_1_multinomial_train2.74	1.48E-01	1.43E-01	1.95E-03
UNG_1_multinomial_train2.75	1.49E-01	1.58E-01	1.32E-26
UNG_1_multinomial_train2.76	1.56E-01	1.59E-01	1.32E-26
UNG_1_multinomial_train2.77	1.47E-01	1.79E-01	1.33E-26
UNG_1_multinomial_train2.78	1.47E-01	1.54E-01	3.50E-03
UNG_1_multinomial_train2.79	1.50E-01	1.52E-01	5.19E-03
UNG_1_multinomial_train2.80	1.59E-01	1.64E-01	1.32E-26
UNG_1_multinomial_train2.81	1.54E-01	1.55E-01	2.24E-10
UNG_1_multinomial_train2.82	1.49E-01	1.62E-01	4.63E-22
UNG_1_multinomial_train2.83	1.56E-01	1.63E-01	1.33E-26
UNG_1_multinomial_train2.84	1.49E-01	1.66E-01	5.32E-16
UNG_1_multinomial_train2.85	1.64E-01	1.49E-01	2.11E-22
UNG_1_multinomial_train2.86	1.52E-01	1.62E-01	1.32E-26
UNG_1_multinomial_train2.87	1.53E-01	1.49E-01	1.31E-10
UNG_1_multinomial_train2.88	1.58E-01	1.54E-01	1.32E-26
UNG_1_multinomial_train2.89	1.45E-01	1.71E-01	3.37E-03
UNG_1_multinomial_train2.90	1.50E-01	1.43E-01	7.97E-03
UNG_1_multinomial_train2.91	1.59E-01	1.55E-01	1.54E-19
UNG_1_multinomial_train2.92	1.50E-01	1.57E-01	5.45E-04
UNG_1_multinomial_train2.93	1.58E-01	1.53E-01	1.64E-23
UNG_1_multinomial_train2.94	1.57E-01	1.49E-01	1.43E-20
UNG_1_multinomial_train2.95	1.51E-01	1.52E-01	5.60E-11
UNG_1_multinomial_train2.96	1.61E-01	1.48E-01	2.79E-04
UNG_1_multinomial_train2.97	1.54E-01	1.52E-01	4.62E-15
UNG_1_multinomial_train2.98	1.67E-01	1.46E-01	1.33E-26
ATP2B4_2_multinomial_train2	9.96E-02	1.01E-01	9.65E-02
ATP2B4_2_multinomial_train2.1	9.64E-02	1.10E-01	1.04E-01
ATP2B4_3_multinomial_train2	9.38E-02	1.03E-01	1.07E-01
ATP2B4_2_multinomial_train2.2	9.48E-02	9.97E-02	9.56E-02
ATP2B4_3_multinomial_train2.1	9.21E-02	9.82E-02	1.01E-01
ATP2B4_2_multinomial_train2.3	9.28E-02	1.06E-01	1.02E-01
ATP2B4_3_multinomial_train2.2	9.11E-02	9.61E-02	9.94E-02
ATP2B4_3_multinomial_train2.3	9.67E-02	9.61E-02	9.74E-02
ATP2B4_2_multinomial_train2.4	1.09E-01	1.10E-01	1.03E-01
ATP2B4_3_multinomial_train2.4	9.44E-02	9.35E-02	9.56E-02
ATP2B4_3_multinomial_train2.5	9.71E-02	1.04E-01	1.09E-01
ATP2B4_2_multinomial_train2.5	9.36E-02	1.13E-01	1.09E-01
ATP2B4_3_multinomial_train2.6	9.46E-02	1.00E-01	1.04E-01
ATP2B4_3_multinomial_train2.7	9.08E-02	9.87E-02	1.02E-01
ATP2B4_2_multinomial_train2.6	1.04E-01	1.17E-01	1.09E-01
ATP2B4_3_multinomial_train2.8	9.46E-02	1.02E-01	1.09E-01
ATP2B4_3_multinomial_train2.9	8.94E-02	9.41E-02	1.00E-01
ATP2B4_3_multinomial_train2.10	9.67E-02	1.03E-01	1.02E-01
ATP2B4_3_multinomial_train2.11	8.84E-02	9.19E-02	9.64E-02
ATP2B4_2_multinomial_train2.7	9.07E-02	1.00E-01	1.02E-01
ATP2B4_2_multinomial_train2.8	1.00E-01	1.13E-01	1.06E-01
ATP2B4_2_multinomial_train2.9	9.59E-02	1.07E-01	1.01E-01
ATP2B4_2_multinomial_train2.10	9.47E-02	1.07E-01	1.12E-01
ATP2B4_3_multinomial_train2.12	9.83E-02	1.07E-01	1.04E-01
ATP2B4_3_multinomial_train2.13	9.56E-02	1.06E-01	1.05E-01
ATP2B4_2_multinomial_train2.11	9.60E-02	1.04E-01	9.92E-02
ATP2B4_2_multinomial_train2.12	9.64E-02	1.02E-01	9.71E-02
ATP2B4_3_multinomial_train2.14	1.01E-01	1.23E-01	1.18E-01
ATP2B4_3_multinomial_train2.15	9.54E-02	1.04E-01	1.04E-01
ATP2B4_2_multinomial_train2.13	1.02E-01	1.09E-01	1.02E-01
ATP2B4_2_multinomial_train2.14	9.25E-02	1.04E-01	9.93E-02
ATP2B4_2_multinomial_train2.15	9.79E-02	1.05E-01	9.94E-02
ATP2B4_3_multinomial_train2.16	9.36E-02	9.94E-02	1.03E-01
ATP2B4_2_multinomial_train2.16	9.56E-02	1.07E-01	1.02E-01
ATP2B4_3_multinomial_train2.17	9.45E-02	1.01E-01	1.04E-01
ATP2B4_2_multinomial_train2.17	9.15E-02	1.00E-01	1.01E-01
ATP2B4_3_multinomial_train2.18	9.73E-02	1.03E-01	1.04E-01
ATP2B4_3_multinomial_train2.19	1.04E-01	1.01E-01	1.01E-01
ATP2B4_3_multinomial_train2.20	9.57E-02	1.02E-01	1.02E-01
ATP2B4_2_multinomial_train2.18	9.32E-02	1.07E-01	1.02E-01
ATP2B4_3_multinomial_train2.21	9.91E-02	1.01E-01	1.01E-01
ATP2B4_3_multinomial_train2.22	9.60E-02	1.01E-01	1.06E-01
ATP2B4_3_multinomial_train2.23	8.98E-02	9.63E-02	9.72E-02
ATP2B4_2_multinomial_train2.19	9.31E-02	1.01E-01	9.72E-02
ATP2B4_2_multinomial_train2.20	9.41E-02	1.08E-01	1.05E-01
ATP2B4_2_multinomial_train2.21	9.44E-02	1.04E-01	9.94E-02
ATP2B4_3_multinomial_train2.24	9.60E-02	1.02E-01	1.06E-01
ATP2B4_2_multinomial_train2.22	9.88E-02	1.08E-01	1.02E-01
ATP2B4_2_multinomial_train2.23	1.02E-01	1.18E-01	1.11E-01
ATP2B4_3_multinomial_train2.25	9.69E-02	9.37E-02	9.55E-02
ATP2B4_2_multinomial_train2.24	9.53E-02	1.12E-01	1.07E-01
ATP2B4_3_multinomial_train2.26	9.30E-02	9.83E-02	1.02E-01
ATP2B4_2_multinomial_train2.25	9.38E-02	1.06E-01	1.02E-01
ATP2B4_3_multinomial_train2.27	1.01E-01	1.08E-01	1.06E-01
ATP2B4_3_multinomial_train2.28	9.41E-02	1.00E-01	1.07E-01
ATP2B4_2_multinomial_train2.26	9.62E-02	1.06E-01	1.00E-01
ATP2B4_2_multinomial_train2.27	9.47E-02	1.21E-01	1.20E-01
ATP2B4_3_multinomial_train2.29	8.86E-02	9.35E-02	9.50E-02
ATP2B4_2_multinomial_train2.28	9.91E-02	1.18E-01	1.12E-01
ATP2B4_3_multinomial_train2.30	1.00E-01	1.14E-01	1.09E-01
ATP2B4_2_multinomial_train2.29	9.29E-02	1.05E-01	1.00E-01
ATP2B4_2_multinomial_train2.30	9.29E-02	9.81E-02	9.46E-02
ATP2B4_2_multinomial_train2.31	9.73E-02	1.13E-01	1.07E-01
ATP2B4_2_multinomial_train2.32	9.80E-02	1.15E-01	1.08E-01
ATP2B4_3_multinomial_train2.31	9.16E-02	1.00E-01	1.01E-01
ATP2B4_2_multinomial_train2.33	9.54E-02	1.16E-01	1.11E-01
ATP2B4_3_multinomial_train2.32	9.30E-02	1.01E-01	9.87E-02
ATP2B4_3_multinomial_train2.33	9.23E-02	9.88E-02	1.04E-01
ATP2B4_3_multinomial_train2.34	1.05E-01	1.04E-01	1.05E-01
ATP2B4_2_multinomial_train2.34	1.04E-01	1.16E-01	1.08E-01
ATP2B4_3_multinomial_train2.35	8.73E-02	9.02E-02	9.47E-02
ATP2B4_2_multinomial_train2.35	1.03E-01	1.18E-01	1.10E-01
ATP2B4_3_multinomial_train2.36	9.25E-02	9.03E-02	9.33E-02
ATP2B4_2_multinomial_train2.36	9.44E-02	1.15E-01	1.10E-01
ATP2B4_3_multinomial_train2.37	9.66E-02	1.02E-01	1.02E-01
ATP2B4_3_multinomial_train2.38	9.29E-02	1.01E-01	1.05E-01
ATP2B4_3_multinomial_train2.39	9.18E-02	9.89E-02	9.85E-02
ATP2B4_3_multinomial_train2.40	8.98E-02	9.29E-02	9.60E-02
ATP2B4_3_multinomial_train2.41	1.05E-01	1.05E-01	1.04E-01
ATP2B4_3_multinomial_train2.42	9.55E-02	1.04E-01	1.08E-01
ATP2B4_2_multinomial_train2.37	9.84E-02	1.07E-01	1.01E-01
ATP2B4_2_multinomial_train2.38	9.89E-02	1.06E-01	1.00E-01
ATP2B4_3_multinomial_train2.43	9.38E-02	1.04E-01	1.04E-01
ATP2B4_3_multinomial_train2.44	9.10E-02	9.20E-02	9.43E-02
ATP2B4_3_multinomial_train2.45	9.29E-02	9.70E-02	1.00E-01
ATP2B4_3_multinomial_train2.46	9.18E-02	9.62E-02	9.97E-02
ATP2B4_2_multinomial_train2.39	1.01E-01	1.19E-01	1.12E-01
ATP2B4_3_multinomial_train2.47	8.86E-02	8.98E-02	9.27E-02
ATP2B4_3_multinomial_train2.48	8.93E-02	9.63E-02	1.01E-01
ATP2B4_2_multinomial_train2.40	9.38E-02	1.16E-01	1.12E-01
ATP2B4_2_multinomial_train2.41	9.38E-02	1.09E-01	1.04E-01
ATP2B4_2_multinomial_train2.42	1.08E-01	1.19E-01	1.10E-01
ATP2B4_2_multinomial_train2.43	1.07E-01	1.12E-01	1.04E-01
ATP2B4_3_multinomial_train2.49	9.31E-02	1.01E-01	1.06E-01
ATP2B4_2_multinomial_train2.44	1.04E-01	1.14E-01	1.07E-01
ATP2B4_2_multinomial_train2.45	9.61E-02	1.11E-01	1.05E-01
ATP2B4_2_multinomial_train2.46	9.73E-02	1.04E-01	9.90E-02
ATP2B4_3_multinomial_train2.50	9.69E-02	1.02E-01	1.02E-01
MLH1_1_multinomial_train2	1.22E-01	4.95E-03	1.28E-03
MLH1_1_multinomial_train2.1	1.19E-01	6.25E-03	2.09E-03
MLH1_1_multinomial_train2.2	1.18E-01	7.74E-03	1.43E-03
MLH1_1_multinomial_train2.3	1.28E-01	1.46E-03	1.20E-05
MLH1_1_multinomial_train2.4	1.21E-01	5.05E-03	1.54E-03
MLH1_1_multinomial_train2.5	1.25E-01	2.60E-03	8.05E-04
MLH1_1_multinomial_train2.6	1.24E-01	2.97E-03	1.14E-03
MLH1_1_multinomial_train2.7	1.23E-01	6.16E-03	3.44E-20
MLH1_1_multinomial_train2.8	1.26E-01	6.78E-04	1.56E-03
MLH1_1_multinomial_train2.9	1.26E-01	1.49E-04	9.25E-04
MLH1_1_multinomial_train2.10	1.21E-01	3.16E-03	1.77E-03
MLH1_1_multinomial_train2.11	1.20E-01	4.94E-03	2.44E-03
MLH1_1_multinomial_train2.12	1.21E-01	4.12E-03	2.07E-03
MLH1_1_multinomial_train2.13	1.20E-01	5.53E-03	8.25E-04
MLH1_1_multinomial_train2.14	1.22E-01	5.18E-03	1.08E-03
MLH1_1_multinomial_train2.15	1.20E-01	5.27E-03	5.36E-04
MLH1_1_multinomial_train2.16	1.22E-01	5.68E-03	9.33E-04
MLH1_1_multinomial_train2.17	1.25E-01	1.93E-03	1.28E-03
MLH1_1_multinomial_train2.18	1.22E-01	3.55E-03	1.02E-03
MLH1_1_multinomial_train2.19	1.19E-01	6.31E-03	2.86E-03
MLH1_1_multinomial_train2.20	1.22E-01	1.38E-03	3.36E-03
MLH1_1_multinomial_train2.21	1.21E-01	6.87E-03	1.15E-03
MLH1_1_multinomial_train2.22	1.20E-01	1.07E-02	1.33E-26
MLH1_1_multinomial_train2.23	1.21E-01	5.02E-03	2.50E-03
MLH1_1_multinomial_train2.24	1.23E-01	4.91E-03	1.72E-04
MLH1_1_multinomial_train2.25	1.22E-01	7.85E-03	1.91E-04
MLH1_1_multinomial_train2.26	1.22E-01	6.56E-03	1.77E-04
MLH1_1_multinomial_train2.27	1.21E-01	6.08E-03	2.43E-03
MLH1_1_multinomial_train2.28	1.24E-01	8.77E-04	1.98E-03
MLH1_1_multinomial_train2.29	1.22E-01	2.84E-03	2.54E-03
MLH1_1_multinomial_train2.30	1.22E-01	8.34E-03	1.33E-26
MLH1_1_multinomial_train2.31	1.25E-01	3.24E-03	1.58E-03
MLH1_1_multinomial_train2.32	1.21E-01	5.65E-03	1.40E-03
MLH1_1_multinomial_train2.33	1.22E-01	5.82E-03	1.45E-03
MLH1_1_multinomial_train2.34	1.25E-01	5.13E-03	5.83E-04
MLH1_1_multinomial_train2.35	1.20E-01	6.46E-03	4.83E-04
MLH1_1_multinomial_train2.36	1.23E-01	5.77E-03	6.95E-04
MLH1_1_multinomial_train2.37	1.20E-01	6.78E-03	2.23E-03
MLH1_1_multinomial_train2.38	1.25E-01	3.36E-03	1.33E-26
MLH1_1_multinomial_train2.39	1.23E-01	3.58E-03	9.84E-04
MLH1_1_multinomial_train2.40	1.23E-01	5.54E-03	1.40E-03
MLH1_1_multinomial_train2.41	1.20E-01	7.05E-03	8.22E-04
MLH1_1_multinomial_train2.42	1.23E-01	4.22E-03	1.57E-03
MLH1_1_multinomial_train2.43	1.19E-01	8.65E-03	5.39E-04
MLH1_1_multinomial_train2.44	1.24E-01	4.22E-03	5.81E-04
MLH1_1_multinomial_train2.45	1.21E-01	6.74E-03	5.64E-04
MLH1_1_multinomial_train2.46	1.22E-01	5.55E-03	1.67E-03
MLH1_1_multinomial_train2.47	1.26E-01	4.89E-03	1.33E-26
MLH1_1_multinomial_train2.48	1.22E-01	4.87E-03	1.04E-03
MLH1_1_multinomial_train2.49	1.23E-01	4.87E-03	8.08E-04
MLH1_1_multinomial_train2.50	1.27E-01	2.46E-03	1.78E-03
MLH1_1_multinomial_train2.51	1.21E-01	4.80E-03	6.80E-04
MLH1_1_multinomial_train2.52	1.27E-01	6.42E-04	2.54E-04
MLH1_1_multinomial_train2.53	1.22E-01	3.79E-03	1.69E-03
MLH1_1_multinomial_train2.54	1.24E-01	4.32E-03	5.07E-04
MLH1_1_multinomial_train2.55	1.22E-01	4.79E-03	1.02E-03
MLH1_1_multinomial_train2.56	1.26E-01	6.16E-05	4.13E-04
MLH1_1_multinomial_train2.57	1.27E-01	1.37E-03	7.61E-04
MLH1_1_multinomial_train2.58	1.23E-01	7.64E-03	3.24E-04
MLH1_1_multinomial_train2.59	1.21E-01	4.15E-03	7.05E-04
MLH1_1_multinomial_train2.60	1.19E-01	9.36E-03	2.06E-03
MLH1_1_multinomial_train2.61	1.22E-01	7.28E-03	1.33E-26
MLH1_1_multinomial_train2.62	1.25E-01	1.84E-03	2.96E-04
